estate,segment,n,resid_raw,resid_shrunk,trust,score,value_score,value_band,mult,reported
WOODLANDS,hdb_resale,2584,-0.1614034896034271,-0.15955111596605023,decimal,4.01,4.703666717828515,A,1.1729842189098543,4.7
PASIR RIS,hdb_resale,959,-0.060560063122327534,-0.05872305412973897,decimal,4.04,4.284345276541432,B+,1.0604815040944138,4.28
BISHAN,hdb_resale,550,0.06709603933682917,0.06362555454354535,decimal,4.47,4.194452647624432,B+,0.938356297007703,4.19
JURONG EAST,hdb_resale,712,-0.03565755778644686,-0.034215877552493126,decimal,3.9,4.035751100277134,B+,1.0348079744300342,4.04
TAMPINES,hdb_resale,2801,0.01939850721928771,0.019192941971467727,decimal,4.0,3.9239602792964194,B,0.9809900698241049,3.92
TOA PAYOH,hdb_resale,1492,0.07677486399632105,0.07526156181505339,decimal,4.17,3.8676785686492625,B,0.92750085579119,3.87
QUEENSTOWN,hdb_resale,951,0.0980307237063105,0.09503284224740219,decimal,4.2,3.819240890252601,B,0.9093430691077622,3.82
SERANGOON,hdb_resale,543,0.12317724935382834,0.1167281787070315,decimal,4.05,3.6037994886238414,B,0.889827034228109,3.6
SEMBAWANG,hdb_resale,1570,0.05914698078142866,0.058037974891777026,decimal,3.44,3.2460325491072606,C,0.9436141131125758,3.25
