source_url,source_slug,name,row_count,pages_scraped,oldest_date,status,error
https://www.edgeprop.sg/condo-apartment/elling-court,elling-court,ELLING COURT,0,1,1996-04-18,ok,
https://www.edgeprop.sg/condo-apartment/elliot-at-the-east-coast,elliot-at-the-east-coast,ELLIOT AT THE EAST COAST,25,4,2012-11-05,ok,
https://www.edgeprop.sg/condo-apartment/elmira-heights,elmira-heights,ELMIRA HEIGHTS,0,1,2005-04-25,ok,
https://www.edgeprop.sg/condo-apartment/emerald-east,emerald-east,EMERALD EAST,17,3,2013-06-20,ok,
https://www.edgeprop.sg/condo-apartment/emerald-garden,emerald-garden,EMERALD GARDEN,33,5,2016-11-24,ok,
https://www.edgeprop.sg/condo-apartment/emerald-lodge,emerald-lodge,EMERALD LODGE,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/emerald-mansions,emerald-mansions,EMERALD MANSIONS,0,1,2003-07-28,ok,
https://www.edgeprop.sg/condo-apartment/emerald-park,emerald-park,EMERALD PARK,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/emery-point,emery-point,EMERY POINT,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/emily-residence,emily-residence,EMILY RESIDENCE,14,3,2010-10-28,ok,
https://www.edgeprop.sg/condo-apartment/emprado-suites,emprado-suites,EMPRADO SUITES,9,2,2010-02-19,ok,
https://www.edgeprop.sg/condo-apartment/en-fu-mansions,en-fu-mansions,EN FU MANSIONS,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/eng-apartment,eng-apartment,ENG APARTMENT,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/eng-cheong-tower,eng-cheong-tower,ENG CHEONG TOWER,0,1,2005-01-07,ok,
https://www.edgeprop.sg/condo-apartment/eng-hoon-mansions,eng-hoon-mansions,ENG HOON MANSIONS,6,2,2006-12-30,ok,
https://www.edgeprop.sg/condo-apartment/eng-kong-green,eng-kong-green,ENG KONG GREEN,13,3,2008-08-14,ok,
https://www.edgeprop.sg/condo-apartment/eng-lok-mansion,eng-lok-mansion,ENG LOK MANSION,0,1,2006-03-02,ok,
https://www.edgeprop.sg/condo-apartment/eng-tai-mansion,eng-tai-mansion,ENG TAI MANSION,0,1,1995-03-01,ok,
https://www.edgeprop.sg/condo-apartment/envio,envio,ENVIO,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/equatorial-apartments,equatorial-apartments,EQUATORIAL APARTMENTS,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/escada-view,escada-view,ESCADA VIEW,23,4,2013-03-25,ok,
https://www.edgeprop.sg/condo-apartment/espa,espa,ESPA,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/espada,espada,ESPADA,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/esparina-residences,esparina-residences,ESPARINA RESIDENCES,180,18,2021-07-12,ok,
https://www.edgeprop.sg/condo-apartment/espira-residence,espira-residence,ESPIRA RESIDENCE,8,2,2010-07-12,ok,
https://www.edgeprop.sg/condo-apartment/espira-spring,espira-spring,ESPIRA SPRING,11,3,2011-06-10,ok,
https://www.edgeprop.sg/condo-apartment/espira-suites,espira-suites,ESPIRA SUITES,22,4,2011-07-04,ok,
https://www.edgeprop.sg/condo-apartment/essen-apartments,essen-apartments,ESSEN APARTMENTS,0,1,1995-10-02,ok,
https://www.edgeprop.sg/condo-apartment/esta-ruby,esta-ruby,ESTA RUBY,16,3,2012-10-03,ok,
https://www.edgeprop.sg/condo-apartment/estella-gardens,estella-gardens,ESTELLA GARDENS,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/esterina,esterina,ESTERINA,4,2,2009-07-06,ok,
https://www.edgeprop.sg/condo-apartment/estilo,estilo,ESTILO,17,3,2013-01-24,ok,
https://www.edgeprop.sg/condo-apartment/estique,estique,ESTIQUE,5,2,2010-08-11,ok,
https://www.edgeprop.sg/condo-apartment/eton-court,eton-court,ETON COURT,2,2,2003-10-28,ok,
https://www.edgeprop.sg/condo-apartment/euhabitat,euhabitat,EUHABITAT,211,22,2021-07-14,ok,
https://www.edgeprop.sg/condo-apartment/eunos-garden,eunos-garden,EUNOS GARDEN,0,1,1999-07-06,ok,
https://www.edgeprop.sg/condo-apartment/eunos-green,eunos-green,EUNOS GREEN,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/eunos-mansion,eunos-mansion,EUNOS MANSION (OLD),0,1,,ok,
https://www.edgeprop.sg/condo-apartment/eunos-park,eunos-park,EUNOS PARK,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/eunosville,eunosville,EUNOSVILLE,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/euphony-gardens,euphony-gardens,EUPHONY GARDENS,102,12,2018-01-23,ok,
https://www.edgeprop.sg/condo-apartment/euro-asia-apartments,euro-asia-apartments,EURO-ASIA APARTMENTS,4,2,2010-04-08,ok,
https://www.edgeprop.sg/condo-apartment/euro-asia-court,euro-asia-court,EURO-ASIA COURT,15,3,2012-06-19,ok,
https://www.edgeprop.sg/condo-apartment/euro-asia-lodge,euro-asia-lodge,EURO-ASIA LODGE,9,2,2009-06-14,ok,
https://www.edgeprop.sg/condo-apartment/euro-asia-park,euro-asia-park,EURO-ASIA PARK,19,3,2015-04-02,ok,
https://www.edgeprop.sg/condo-apartment/evania,evania,EVANIA,16,3,2012-06-25,ok,
https://www.edgeprop.sg/condo-apartment/evelyn-mansions,evelyn-mansions,EVELYN MANSIONS,16,3,2012-07-25,ok,
https://www.edgeprop.sg/condo-apartment/ever-lodge,ever-lodge,EVER LODGE,1,2,2006-07-26,ok,
https://www.edgeprop.sg/condo-apartment/evergreen-park,evergreen-park,EVERGREEN PARK,70,7,2021-08-20,ok,
https://www.edgeprop.sg/condo-apartment/evergreen-view,evergreen-view,EVERGREEN VIEW,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/everitt-edge,everitt-edge,EVERITT EDGE,10,2,2015-07-02,ok,
https://www.edgeprop.sg/condo-apartment/everitt-green,everitt-green,EVERITT GREEN,1,2,2002-08-20,ok,
https://www.edgeprop.sg/condo-apartment/evian-condominium,evian-condominium,EVIAN CONDOMINIUM,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/ewe-boon-regent,ewe-boon-regent,EWE BOON REGENT,7,2,2007-06-14,ok,
https://www.edgeprop.sg/condo-apartment/excellence-mansions,excellence-mansions,EXCELLENCE MANSIONS,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/faber-crest,faber-crest,FABER CREST,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/faber-garden,faber-garden,FABER GARDEN,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/faber-garden-condominium,faber-garden-condominium,FABER GARDEN CONDOMINIUM,25,4,2014-08-04,ok,
https://www.edgeprop.sg/condo-apartment/fairhaven,fairhaven,FAIRHAVEN,1,1,1995-08-29,ok,
https://www.edgeprop.sg/condo-apartment/fairlodge,fairlodge,FAIRLODGE,2,2,1999-05-08,ok,
https://www.edgeprop.sg/condo-apartment/fairmount-condominium,fairmount-condominium,FAIRMOUNT CONDOMINIUM,14,3,2012-10-08,ok,
https://www.edgeprop.sg/condo-apartment/fairways,fairways,FAIRWAYS,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/falcon-crest,falcon-crest,FALCON CREST,0,1,1995-08-01,ok,
https://www.edgeprop.sg/condo-apartment/familie-mansions,familie-mansions,FAMILIE MANSIONS,5,2,1995-08-01,ok,
https://www.edgeprop.sg/condo-apartment/far-east-mansion,far-east-mansion,FAR EAST MANSION,0,1,2006-07-04,ok,
https://www.edgeprop.sg/condo-apartment/far-horizon-gardens,far-horizon-gardens,FAR HORIZON GARDENS,41,6,2016-05-27,ok,
https://www.edgeprop.sg/condo-apartment/farrer-court,farrer-court,FARRER COURT,0,1,2006-04-28,ok,
https://www.edgeprop.sg/condo-apartment/farrer-grove,farrer-grove,FARRER GROVE,0,1,1995-04-01,ok,
https://www.edgeprop.sg/condo-apartment/farrer-park-suites,farrer-park-suites,FARRER PARK SUITES,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/fenara-court,fenara-court,FENARA COURT,0,1,2004-08-12,ok,
https://www.edgeprop.sg/condo-apartment/fern-lodge,fern-lodge,FERN LODGE,2,2,1995-09-29,ok,
https://www.edgeprop.sg/condo-apartment/fernhill-apartment,fernhill-apartment,FERNHILL APARTMENT,0,1,1995-12-04,ok,
https://www.edgeprop.sg/condo-apartment/fernhill-court,fernhill-court,FERNHILL COURT,0,1,2000-02-21,ok,
https://www.edgeprop.sg/condo-apartment/fernhill-grove,fernhill-grove,FERNHILL GROVE,0,1,1997-03-29,ok,
https://www.edgeprop.sg/condo-apartment/fernhill-place,fernhill-place,FERNHILL PLACE,0,1,1996-04-30,ok,
https://www.edgeprop.sg/condo-apartment/fernwood-towers,fernwood-towers,FERNWOOD TOWERS,43,6,2015-12-23,ok,
https://www.edgeprop.sg/condo-apartment/ferraria-park-condominium,ferraria-park-condominium,FERRARIA PARK CONDOMINIUM,103,11,2021-07-09,ok,
https://www.edgeprop.sg/condo-apartment/ferrell-residences,ferrell-residences,FERRELL RESIDENCES,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/fifth-avenue-condominium,fifth-avenue-condominium,FIFTH AVENUE CONDOMINIUM,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/fifty-two-stevens,fifty-two-stevens,FIFTY-TWO STEVENS,5,2,2010-02-18,ok,
https://www.edgeprop.sg/condo-apartment/finland-gardens,finland-gardens,FINLAND GARDENS,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/fiorenza,fiorenza,FIORENZA,12,3,2010-01-18,ok,
https://www.edgeprop.sg/condo-apartment/first-mansion,first-mansion,FIRST MANSION,0,1,1999-11-12,ok,
https://www.edgeprop.sg/condo-apartment/flame-tree-park,flame-tree-park,FLAME TREE PARK,31,5,2013-09-17,ok,
https://www.edgeprop.sg/condo-apartment/flamingo-valley,flamingo-valley,FLAMINGO VALLEY (OLD),0,1,,ok,
https://www.edgeprop.sg/condo-apartment/flora-east,flora-east,FLORA EAST,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/floridian,floridian,FLORIDIAN,87,10,2018-03-22,ok,
https://www.edgeprop.sg/condo-apartment/flynn-park,flynn-park,FLYNN PARK,4,2,2010-11-02,ok,
https://www.edgeprop.sg/condo-apartment/foh-pin-mansion,foh-pin-mansion,FOH PIN MANSION,0,1,1999-02-04,ok,
https://www.edgeprop.sg/condo-apartment/fontaine-parry,fontaine-parry,FONTAINE PARRY,41,6,2017-04-26,ok,
https://www.edgeprop.sg/condo-apartment/fontana-heights,fontana-heights,FONTANA HEIGHTS,7,2,2009-12-07,ok,
https://www.edgeprop.sg/condo-apartment/fook-hai-building,fook-hai-building,FOOK HAI BUILDING,1,2,1995-06-01,ok,
https://www.edgeprop.sg/condo-apartment/ford-mansion,ford-mansion,FORD MANSION,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/foresque-residences,foresque-residences,FORESQUE RESIDENCES,149,16,2018-06-29,ok,
https://www.edgeprop.sg/condo-apartment/forest-hills-condominium,forest-hills-condominium,FOREST HILLS CONDOMINIUM,38,5,2017-08-10,ok,
https://www.edgeprop.sg/condo-apartment/fort-gardens,fort-gardens,FORT GARDENS,15,3,2009-10-23,ok,
https://www.edgeprop.sg/condo-apartment/fortredale,fortredale,FORTREDALE,0,1,2007-06-30,ok,
https://www.edgeprop.sg/condo-apartment/fortuna-court,fortuna-court,FORTUNA COURT,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/fortune-jade,fortune-jade,FORTUNE JADE,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/fortune-park,fortune-park,FORTUNE PARK,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/fortune-spring,fortune-spring,FORTUNE SPRING,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/four-seasons-park,four-seasons-park,FOUR SEASONS PARK,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/fragrance-court,fragrance-court,FRAGRANCE COURT,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/fragrant-gardens,fragrant-gardens,FRAGRANT GARDENS,6,2,2007-07-20,ok,
https://www.edgeprop.sg/condo-apartment/freesia-woods,freesia-woods,FREESIA WOODS,16,3,2015-08-18,ok,
https://www.edgeprop.sg/condo-apartment/fruition,fruition,FRUITION,6,2,2009-08-11,ok,
https://www.edgeprop.sg/condo-apartment/furama-tower,furama-tower,FURAMA TOWER,0,1,1999-03-27,ok,
https://www.edgeprop.sg/condo-apartment/futura,futura,FUTURA,0,1,2001-07-01,ok,
https://www.edgeprop.sg/condo-apartment/fuyuen-court,fuyuen-court,FUYUEN COURT,5,2,2007-11-12,ok,
https://www.edgeprop.sg/condo-apartment/galaxy-towers,galaxy-towers,GALAXY TOWERS,14,3,2007-05-16,ok,
https://www.edgeprop.sg/condo-apartment/galleria-apartment,galleria-apartment,GALLERIA APARTMENT,0,1,1996-11-09,ok,
https://www.edgeprop.sg/condo-apartment/gallery-8,gallery-8,GALLERY 8,8,2,2011-12-15,ok,
https://www.edgeprop.sg/condo-apartment/gallery-fifteen,gallery-fifteen,GALLERY FIFTEEN,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/gallop-gables,gallop-gables,GALLOP GABLES,23,4,2016-01-25,ok,
https://www.edgeprop.sg/condo-apartment/gallop-green,gallop-green,GALLOP GREEN,15,3,2013-02-21,ok,
https://www.edgeprop.sg/condo-apartment/gambier-court,gambier-court,GAMBIER COURT,9,2,2011-08-16,ok,
https://www.edgeprop.sg/condo-apartment/garden-apartments,garden-apartments,GARDEN APARTMENTS,4,2,1999-03-03,ok,
https://www.edgeprop.sg/condo-apartment/gardenia-court,gardenia-court,GARDENIA COURT,0,1,1999-02-12,ok,
https://www.edgeprop.sg/condo-apartment/gardenville,gardenville,GARDENVILLE,9,2,2012-06-28,ok,
https://www.edgeprop.sg/condo-apartment/gardenvista,gardenvista,GARDENVISTA,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/gemini-apartments,gemini-apartments,GEMINI APARTMENTS,3,2,1995-12-20,ok,
https://www.edgeprop.sg/condo-apartment/genesis-building,genesis-building,GENESIS BUILDING,0,1,2007-06-20,ok,
https://www.edgeprop.sg/condo-apartment/geylang-heritage,geylang-heritage,GEYLANG HERITAGE,7,2,2006-06-30,ok,
https://www.edgeprop.sg/condo-apartment/geylang-mansion,geylang-mansion,GEYLANG MANSION,0,1,1995-03-01,ok,
https://www.edgeprop.sg/condo-apartment/gideons-lodge,gideons-lodge,GIDEON'S LODGE,2,1,1995-10-20,ok,
https://www.edgeprop.sg/condo-apartment/giffard-mansions,giffard-mansions,GIFFARD MANSIONS,2,1,1996-05-08,ok,
https://www.edgeprop.sg/condo-apartment/gillenia,gillenia,GILLENIA,8,2,2011-03-07,ok,
https://www.edgeprop.sg/condo-apartment/gillman-heights,gillman-heights,GILLMAN HEIGHTS,0,1,2005-01-31,ok,
https://www.edgeprop.sg/condo-apartment/gilstead-38,gilstead-38,GILSTEAD 38,4,2,2007-03-26,ok,
https://www.edgeprop.sg/condo-apartment/gilstead-court,gilstead-court,GILSTEAD COURT,12,3,1995-05-01,ok,
https://www.edgeprop.sg/condo-apartment/gilstead-mansion,gilstead-mansion,GILSTEAD MANSION,5,2,1999-10-14,ok,
https://www.edgeprop.sg/condo-apartment/gilstead-two,gilstead-two,GILSTEAD TWO,26,4,2014-05-06,ok,
https://www.edgeprop.sg/condo-apartment/gilstead-view,gilstead-view,GILSTEAD VIEW,0,1,2001-10-04,ok,
https://www.edgeprop.sg/condo-apartment/gisborne-light,gisborne-light,GISBORNE LIGHT,6,2,2006-08-29,ok,
https://www.edgeprop.sg/condo-apartment/glamour-ville,glamour-ville,GLAMOUR VILLE,4,2,2004-03-10,ok,
https://www.edgeprop.sg/condo-apartment/glasgow-residence,glasgow-residence,GLASGOW RESIDENCE,11,3,2010-05-14,ok,
https://www.edgeprop.sg/condo-apartment/glendale-park,glendale-park,GLENDALE PARK,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/glenfield-apartments,glenfield-apartments,GLENFIELD APARTMENTS,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/glentrees,glentrees,GLENTREES,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/glenville,glenville,GLENVILLE,0,1,1998-12-18,ok,
https://www.edgeprop.sg/condo-apartment/global-ville,global-ville,GLOBAL VILLE,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/gloria-mansion,gloria-mansion,GLORIA MANSION,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/gloucester-mansions,gloucester-mansions,GLOUCESTER MANSIONS,19,3,2013-09-16,ok,
https://www.edgeprop.sg/condo-apartment/goh-goh-building,goh-goh-building,GOH & GOH BUILDING,0,1,2001-04-14,ok,
https://www.edgeprop.sg/condo-apartment/gold-coast-condominium,gold-coast-condominium,GOLD COAST CONDOMINIUM,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/gold-leaf-mansions,gold-leaf-mansions,GOLD LEAF MANSIONS,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/golden-heights,golden-heights,GOLDEN HEIGHTS,7,2,2011-06-01,ok,
https://www.edgeprop.sg/condo-apartment/golden-hill-condominium,golden-hill-condominium,GOLDEN HILL CONDOMINIUM,0,1,1995-01-01,ok,
https://www.edgeprop.sg/condo-apartment/golden-mile-complex,golden-mile-complex,GOLDEN MILE COMPLEX,2,2,2004-01-09,ok,
https://www.edgeprop.sg/condo-apartment/goldenhill-park-condominium,goldenhill-park-condominium,GOLDENHILL PARK CONDOMINIUM,44,6,2017-07-10,ok,
https://www.edgeprop.sg/condo-apartment/goldhill-mansion,goldhill-mansion,GOLDHILL MANSION,0,1,2003-04-08,ok,
https://www.edgeprop.sg/condo-apartment/goldhill-towers,goldhill-towers,GOLDHILL TOWERS,6,2,2004-07-06,ok,
https://www.edgeprop.sg/condo-apartment/goodluck-garden,goodluck-garden,GOODLUCK GARDEN,0,1,2016-09-08,ok,
https://www.edgeprop.sg/condo-apartment/goodluck-view,goodluck-view,GOODLUCK VIEW,0,1,1996-05-23,ok,
https://www.edgeprop.sg/condo-apartment/goodrich-park,goodrich-park,GOODRICH PARK,0,1,2003-12-08,ok,
https://www.edgeprop.sg/condo-apartment/goodview-apartments,goodview-apartments,GOODVIEW APARTMENTS,2,2,1995-02-01,ok,
https://www.edgeprop.sg/condo-apartment/goodwill-court,goodwill-court,GOODWILL COURT,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/goodwill-mansion,goodwill-mansion,GOODWILL MANSION,0,1,2001-09-21,ok,
https://www.edgeprop.sg/condo-apartment/goodwood-gardens,goodwood-gardens,GOODWOOD GARDENS,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/goodwood-residence,goodwood-residence,GOODWOOD RESIDENCE,60,7,2018-02-09,ok,
https://www.edgeprop.sg/condo-apartment/grace-apartments,grace-apartments,GRACE APARTMENTS,0,1,2005-01-28,ok,
https://www.edgeprop.sg/condo-apartment/gracious-mansions,gracious-mansions,GRACIOUS MANSIONS,0,1,2003-10-23,ok,
https://www.edgeprop.sg/condo-apartment/grand-chateau,grand-chateau,GRAND CHATEAU,18,3,2011-11-11,ok,
https://www.edgeprop.sg/condo-apartment/grand-duchess-at-st-patricks,grand-duchess-at-st-patricks,GRAND DUCHESS AT ST PATRICK'S,26,4,2016-07-29,ok,
https://www.edgeprop.sg/condo-apartment/grand-regalia,grand-regalia,GRAND REGALIA,8,2,2008-08-08,ok,
https://www.edgeprop.sg/condo-apartment/grand-regency,grand-regency,GRAND REGENCY,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/grand-residence,grand-residence,GRAND RESIDENCE,2,2,2005-12-09,ok,
https://www.edgeprop.sg/condo-apartment/grand-tower,grand-tower,GRAND TOWER,0,1,2003-12-02,ok,
https://www.edgeprop.sg/condo-apartment/grande-vista,grande-vista,GRANDE VISTA,56,7,2017-03-16,ok,
https://www.edgeprop.sg/condo-apartment/grandeur-8,grandeur-8,GRANDEUR 8,91,10,2021-07-05,ok,
https://www.edgeprop.sg/condo-apartment/grandlink-square,grandlink-square,GRANDLINK SQUARE,18,3,2010-09-03,ok,
https://www.edgeprop.sg/condo-apartment/grange-70,grange-70,GRANGE 70,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/grange-court,grange-court,GRANGE COURT,0,1,2007-07-10,ok,
https://www.edgeprop.sg/condo-apartment/grange-garden,grange-garden,GRANGE GARDEN,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/grange-heights,grange-heights,GRANGE HEIGHTS,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/grange-infinite,grange-infinite,GRANGE INFINITE,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/grange-mansion,grange-mansion,GRANGE MANSION,0,1,1999-02-12,ok,
https://www.edgeprop.sg/condo-apartment/grange-residences,grange-residences,GRANGE RESIDENCES,36,5,2016-01-26,ok,
https://www.edgeprop.sg/condo-apartment/grange-tower,grange-tower,GRANGE TOWER,0,1,1998-02-23,ok,
https://www.edgeprop.sg/condo-apartment/grangeford-apartment,grangeford-apartment,GRANGEFORD APARTMENT,0,1,2006-10-16,ok,
https://www.edgeprop.sg/condo-apartment/gray-mansions,gray-mansions,GRAY MANSIONS,0,1,1997-03-19,ok,
https://www.edgeprop.sg/condo-apartment/green-court,green-court,GREEN COURT,2,1,1998-02-05,ok,
https://www.edgeprop.sg/condo-apartment/green-lodge,green-lodge,GREEN LODGE,0,1,2010-07-29,ok,
https://www.edgeprop.sg/condo-apartment/green-meadows,green-meadows,GREEN MEADOWS,0,1,2004-07-15,ok,
https://www.edgeprop.sg/condo-apartment/greenacres,greenacres,GREENACRES,0,1,1998-04-01,ok,
https://www.edgeprop.sg/condo-apartment/greenlane-apartments,greenlane-apartments,GREENLANE APARTMENTS,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/grenville,grenville,GRENVILLE,0,1,1995-02-01,ok,
https://www.edgeprop.sg/condo-apartment/grosvenor-view,grosvenor-view,GROSVENOR VIEW,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/guilin-court,guilin-court,GUILIN COURT,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/guilin-mansions,guilin-mansions,GUILIN MANSIONS,3,2,1995-04-01,ok,
https://www.edgeprop.sg/condo-apartment/guilin-view,guilin-view,GUILIN VIEW,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/guillemard-apartment,guillemard-apartment,GUILLEMARD APARTMENT,0,1,1995-09-01,ok,
https://www.edgeprop.sg/condo-apartment/guillemard-court,guillemard-court,GUILLEMARD COURT,0,1,2004-01-30,ok,
https://www.edgeprop.sg/condo-apartment/guillemard-edge,guillemard-edge,GUILLEMARD EDGE,94,11,2018-02-13,ok,
https://www.edgeprop.sg/condo-apartment/guillemard-view,guillemard-view,GUILLEMARD VIEW,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/h-residences,h-residences,H RESIDENCES,8,2,2011-06-02,ok,
https://www.edgeprop.sg/condo-apartment/h2o-residences,h2o-residences,H2O RESIDENCES,134,14,2021-07-09,ok,
https://www.edgeprop.sg/condo-apartment/habitat-one,habitat-one,HABITAT ONE,0,1,1998-11-16,ok,
https://www.edgeprop.sg/condo-apartment/haig-162,haig-162,HAIG 162,48,6,2016-12-29,ok,
https://www.edgeprop.sg/condo-apartment/haig-apartments,haig-apartments,HAIG APARTMENTS,9,2,2004-01-30,ok,
https://www.edgeprop.sg/condo-apartment/haig-court,haig-court,HAIG COURT,62,8,2016-12-27,ok,
https://www.edgeprop.sg/condo-apartment/haig-eleven,haig-eleven,HAIG ELEVEN,9,2,2010-11-29,ok,
https://www.edgeprop.sg/condo-apartment/haig-gardens,haig-gardens,HAIG GARDENS,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/haig-lodge,haig-lodge,HAIG LODGE,1,2,1997-10-15,ok,
https://www.edgeprop.sg/condo-apartment/haig-mansions,haig-mansions,HAIG MANSIONS,0,1,1996-02-22,ok,
https://www.edgeprop.sg/condo-apartment/haig-residences,haig-residences,HAIG RESIDENCES,5,2,2010-05-11,ok,
https://www.edgeprop.sg/condo-apartment/haig-ten,haig-ten,HAIG TEN,6,2,2002-01-24,ok,
https://www.edgeprop.sg/condo-apartment/hang-tat-garden,hang-tat-garden,HANG TAT GARDEN,0,1,1998-11-02,ok,
https://www.edgeprop.sg/condo-apartment/happy-estate,happy-estate,HAPPY ESTATE,0,1,2005-12-02,ok,
https://www.edgeprop.sg/condo-apartment/happy-mansion,happy-mansion,HAPPY MANSION,2,2,1995-01-01,ok,
https://www.edgeprop.sg/condo-apartment/harbour-suites,harbour-suites,HARBOUR SUITES,10,2,2011-07-29,ok,
https://www.edgeprop.sg/condo-apartment/harbour-view-towers,harbour-view-towers,HARBOUR VIEW TOWERS,24,4,2015-03-25,ok,
https://www.edgeprop.sg/condo-apartment/harbourlights,harbourlights,HARBOURLIGHTS,28,4,2016-03-11,ok,
https://www.edgeprop.sg/condo-apartment/harbourside-apartments,harbourside-apartments,HARBOURSIDE APARTMENTS,0,1,2010-04-08,ok,
https://www.edgeprop.sg/condo-apartment/harmony-1a,harmony-1a,HARMONY @ 1A,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/harmony-mansion,harmony-mansion,HARMONY MANSION,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/harvest-mansions,harvest-mansions,HARVEST MANSIONS,11,3,2011-05-26,ok,
https://www.edgeprop.sg/condo-apartment/hawaii-tower,hawaii-tower,HAWAII TOWER,17,3,2012-10-12,ok,
https://www.edgeprop.sg/condo-apartment/hazel-park-condominium,hazel-park-condominium,HAZEL PARK CONDOMINIUM,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/hedges-park-condominium,hedges-park-condominium,HEDGES PARK CONDOMINIUM,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/heeton-park,heeton-park,HEETON PARK,0,1,2008-08-15,ok,
https://www.edgeprop.sg/condo-apartment/heiwa-court,heiwa-court,HEIWA COURT,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/heji-gardens,heji-gardens,HEJI GARDENS,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/helios-residences,helios-residences,HELIOS RESIDENCES,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/heritage-apartments,heritage-apartments,HERITAGE APARTMENTS,1,1,1995-11-01,ok,
https://www.edgeprop.sg/condo-apartment/heritage-east,heritage-east,HERITAGE EAST,27,4,2014-11-26,ok,
https://www.edgeprop.sg/condo-apartment/heritage-place,heritage-place,HERITAGE PLACE,2,2,1997-04-15,ok,
https://www.edgeprop.sg/condo-apartment/heritage-residences,heritage-residences,HERITAGE RESIDENCES,3,2,2009-08-04,ok,
https://www.edgeprop.sg/condo-apartment/heritage-view,heritage-view,HERITAGE VIEW,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/hertford-apartments,hertford-apartments,HERTFORD APARTMENTS,0,1,1995-05-01,ok,
https://www.edgeprop.sg/condo-apartment/hertford-collection,hertford-collection,HERTFORD COLLECTION,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/hertford-mansion,hertford-mansion,HERTFORD MANSION,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/high-oak-condominium,high-oak-condominium,HIGH OAK CONDOMINIUM,63,8,2017-08-21,ok,
https://www.edgeprop.sg/condo-apartment/high-point,high-point,HIGH POINT,0,1,2007-11-01,ok,
https://www.edgeprop.sg/condo-apartment/highgate,highgate,HIGHGATE,0,1,,ok,
https://www.edgeprop.sg/condo-apartment/highland-centre,highland-centre,HIGHLAND CENTRE,2,2,1995-11-01,ok,
