lat,lon,name
1.3433926,103.6908111,Indian Grocery Store
1.4313522,103.8290218,TL98 International Provision Shop
1.3665818,103.8415821,FairPrice
1.3245854,103.9414492,FairPrice
1.3529769,103.7437581,Sheng Siong
1.3555088,103.7392341,Sheng Siong
1.3324563,103.9255968,Sheng Siong
1.2731352,103.8090769,FairPrice
1.3076824,103.884841,FairPrice
1.4405928,103.8018411,Ellyza Frozen Food
1.3121463,103.7596285,
1.3362868,103.8480895,Ang Mo Supermarket
1.3244802,103.9288247,FairPrice
1.3149206,103.8945139,Sheng Siong
1.2470189,103.8397133,Cold Storage
1.312653,103.8786231,Sheng Siong
1.2951161,103.6268595,Tuas South Supermarket
1.3785209,103.7639776,FairPrice
1.294999,103.8591405,Cold Storage
1.3421799,103.7761711,Giant Express
1.2869661,103.8416702,Sheng Siong
1.3497894,103.725451,Giant
1.3272092,103.6786571,Warehouse Club
1.315391,103.8985788,FairPrice
1.3809089,103.8792312,Giant
1.3292654,103.88833,Sheng Siong
1.3850202,103.7604035,FairPrice
1.371469,103.8470492,FairPrice
1.3602084,103.9534624,FairPrice
1.3657245,103.7493073,FairPrice
1.348632,103.7492808,FairPrice
1.3501202,103.7494149,Cold Storage
1.3119052,103.8765016,208e Geylang
1.3757418,103.8718519,Sheng Siong
1.3636865,103.7643794,CS Fresh
1.3854121,103.7662073,Giant
1.3243853,103.8094584,German Market Place
1.3245822,103.8091521,Eat Organic
1.4556955,103.8145673,Fortune Supermarket
1.3079553,103.8572122,Sheng Siong
1.2922121,103.839246,Cold Storage
1.3119239,103.7969327,Redman
1.3044903,103.8545898,Mannai Supermarket
1.2826694,103.8257856,Giant
1.2898277,103.8267592,FairPrice
1.3321123,103.9382333,FairPrice
1.3536024,103.9405041,FairPrice
1.3091415,103.7928136,FairPrice
1.3345284,103.7201308,FairPrice
1.2736798,103.8089509,Telok Blangah Mall
1.3543718,103.9600249,Tampines Mart
1.4110086,103.9003954,Sheng Siong
1.4054147,103.8968874,U Stars Supermarket
1.403353,103.894994,Sheng Siong
1.4048623,103.9085261,FairPrice
1.3232119,103.9240875,Prime
1.3174181,103.6521903,Trading Store
1.3744432,103.8856498,FairPrice
1.3718302,103.8941221,FairPrice
1.3863502,103.8931925,FairPrice
1.4336189,103.7799353,Sheng Siong
1.3077979,103.9074636,Baltic Supermart
1.4399794,103.8005133,NTUC Fairprice
1.305645,103.831586,Isetan
1.3018337,103.8525786,Shine Korea Supermarket
1.3964212,103.8890273,U Stars Supermarket
1.3633878,103.8354915,FairPrice
1.3687701,103.8346254,Ang Mo Supermarket
1.3477065,103.7573892,FairPrice
1.3023596,103.7637976,Sheng Siong
1.346701,103.757482,Giant (Express)
1.4290442,103.7811686,NTUC Fairprice
1.3008678,103.8452662,Iroha Mart
1.3778545,103.7494678,U Stars Super Market
1.3299687,103.9019594,Giant
1.3742952,103.7465004,U Stars Supermarket
1.3334291,103.914137,NTUC
1.3990861,103.8894388,Sheng Siong
1.3326569,103.9145443,U Stars Supermarket
1.3107524,103.795202,Little Farms
1.2930751,103.8267442,Little Farms
1.3170084,103.8434398,Little Farms
1.2768898,103.845801,Little Farms
1.4110973,103.8435897,Fair Price
1.332508,103.8670646,Sheng Siong
1.3322734,103.8684226,Ang Mo Supermarket
1.3175959,103.8524655,U Stars Xpress
1.3778764,103.7494081,U Stars Mega Mart
1.3899417,103.8928342,U Stars Supermarket
1.2738786,103.8013013,FairPrice
1.3210368,103.9347053,ACE Fresh supermarket
1.3698274,103.8731096,FairPrice
1.3773078,103.9035432,FairPrice
1.2934982,103.7846403,FairPrice
1.3487508,103.7032901,Sheng Siong
1.3485988,103.6983097,Prime Supermarket
1.3134045,103.8851494,I-Tec
1.3158211,103.8837425,Yes Natural Retail
1.3522389,103.715901,Sheng Siong
1.3211109,103.7382196,Shafen Supermarket
1.30967,103.8842703,Wah Cheong
1.2854613,103.8430302,Swanston
1.3127942,103.8711163,KDS Supermarket
1.2740384,103.8103393,Maha mart
1.3047518,103.8234804,Scoop Wholefoods
1.4251164,103.8332429,Prime SuperMarket
1.2772417,103.8486417,UnPackt
1.3727295,103.8295882,UnPackt
1.3107963,103.8638602,Cold Storage
1.2924588,103.8583556,HAO Eccellente
1.3061755,103.8288115,SuperNature
1.311611,103.8565105,Don Don Donki
1.3209299,103.8702956,FairPrice
1.3190161,103.8638661,FairPrice
1.2910424,103.8502148,FairPrice Finest
1.331674,103.8685537,FairPrice
1.4289409,103.8359955,FairPrice
1.4018757,103.8921304,Sheng Siong
1.29999,103.8543229,Scarlett
1.3487949,103.8496434,FairPrice
1.276936,103.8313722,NTUC Fairprice
1.3471669,103.7428387,FairPrice
1.4538401,103.8197907,FairPrice
1.328377,103.8853008,FairPrice
1.3211968,103.9035553,FairPrice Shop Blk 5 Eunos Crescent
1.3348478,103.9637744,FairPrice Xtra
1.2864788,103.8083891,FairPrice
1.3158326,103.8982559,FairPrice
1.3923315,103.872624,FairPrice
1.3425048,103.7393663,FairPrice
1.3454906,103.7309506,FairPrice
1.3485084,103.7241529,FairPrice
1.4170652,103.8353476,FairPrice
1.3919821,103.7432068,FairPrice
1.3317511,103.8791816,FairPrice
1.4112844,103.8435315,FairPrice
1.4027599,103.9133166,FairPrice
1.2863838,103.8142036,FairPrice
1.3911684,103.8759756,FairPrice Finest
1.3540387,103.8707537,FairPrice
1.3364335,103.8888115,FairPrice
1.3553517,103.9343161,FairPrice
1.3472751,103.9569647,FairPrice
1.3126523,103.8727631,FairPrice
1.3388217,103.8489919,FairPrice
1.3117956,103.7591074,FairPrice
1.3320147,103.7226023,FairPrice
1.4180875,103.8410061,FairPrice Finest
1.4246275,103.8466717,FairPrice
1.3314654,103.8067968,Cold Storage
1.2775827,103.8525052,Cold Storage
1.3368125,103.783834,Cold Storage
1.2647712,103.8230258,FairPrice Xtra
1.4499976,103.81414,Giant Express
1.3742656,103.8392817,Giant
1.319175,103.7333208,Sheng Siong
1.3444059,103.7553403,Sheng Siong
1.3474556,103.7437317,Sheng Siong
1.4507862,103.7968231,Sheng Siong
1.3839521,103.7708865,Sheng Siong
1.4311005,103.7985065,Sheng Siong
1.4468922,103.8055002,Sheng Siong
1.4489117,103.8323549,Sheng Siong
1.4160254,103.8349534,Sheng Siong
1.4202258,103.8435456,Sheng Siong
1.3561466,103.9459483,Sheng Siong
1.3140474,103.8704826,Sheng Siong
1.2954188,103.8100462,Sheng Siong
1.3216926,103.8596186,Sheng Siong
1.3313147,103.9366634,Sheng Siong
1.3670929,103.9647716,Sheng Siong
1.3696509,103.9479234,Sheng Siong
1.393146,103.8870307,Sheng Siong
1.3518705,103.8360699,Sheng Siong
1.3783709,103.9419858,Sheng Siong
1.3390393,103.8554033,Sheng Siong
1.3917064,103.8801703,Sheng Siong
1.3978089,103.8813041,Sheng Siong
1.402634,103.9165726,Sheng Siong
1.4037905,103.9061683,Sheng Siong
1.4524553,103.8172929,Giant
1.4311426,103.7941833,Giant
1.3647722,103.847405,Giant
1.4057405,103.912079,Giant
1.372842,103.8539753,Giant
1.4171386,103.832905,Giant
1.4005639,103.9105302,Giant
1.4364339,103.8374596,Giant
1.4250761,103.8473487,Giant
1.3497162,103.8499272,Sheng Siong
1.2777804,103.8192758,Giant
1.2869001,103.8184225,Giant
1.3833813,103.7711297,Giant Express
1.3533018,103.8714468,Giant
1.3737908,103.8861522,Giant Hougang 683
1.3543836,103.9602606,Giant
1.3690709,103.9585122,Giant
1.3748971,103.9369813,Giant
1.3663512,103.9645143,Giant
1.3492091,103.9348376,Giant
1.3337835,103.9308648,Giant
1.3191162,103.8924825,Scarlett 思家客
1.3056156,103.9154038,Giant
1.3580864,103.8442103,Ang Mo Supermarket
1.3618993,103.8554186,Ang Mo Supermarket
1.3716327,103.8802545,Ang Mo Supermarket
1.3994303,103.9161651,Ang Mo Supermarket
1.3993974,103.9064796,Ang Mo Supermarket
1.3008369,103.9054998,Cold Storage
1.4428927,103.7748706,Sheng Siong
1.3278267,103.8611225,Prime Supermarket
1.3281476,103.8602173,Hao Mart
1.3225742,103.8137376,Toy Station
1.4462194,103.8143512,Ang Mo Supermarket
1.3361915,103.7868805,NTUC Fairprice
1.3952215,103.8959287,Prime
1.4353435,103.7759132,Sheng Siong
1.3730856,103.8295881,Hao Mart
1.2939643,103.8319923,Meidi-Ya
1.3061466,103.8500303,Selvi Stores
1.3473084,103.7438535,Wet Market
1.3443716,103.7550894,Sheng Siong
1.334117,103.7403709,FairPrice
1.364222,103.8489685,Jmart
1.3058966,103.8526085,Haniffa
1.2918384,103.8595448,Meidi-Ya
1.2635544,103.8202252,Don Don Donki
1.293658,103.855349,HAO Eccellente
1.3610846,103.9374407,Sheng Siong
1.3271466,103.6779931,FairPrice
1.3918936,103.871457,Sheng Siong
1.3963709,103.9090457,Prime
1.3327906,103.7430876,DON DON DONKI Jem
1.317775,103.8929956,FairPrice Finest
1.30519,103.8513117,FairPrice
1.3190301,103.8938497,FairPrice SingPost Centre
1.3081107,103.8605103,Prime Supermarket
1.3082098,103.8604142,Hao Mart
1.3337369,103.9142968,Value Dollar
1.4430051,103.8306834,FairPrice
1.3131662,103.8566188,Interior Artist Pte Ltd
1.3180595,103.8614978,U Mart
1.380551,103.7696864,YeoExpress
1.3485388,103.7428281,Prime
1.313576,103.8569542,my Supermarket
1.3263118,103.8425333,The Captain Superstore
1.3726391,103.8538715,Giant Express
1.3599355,103.9696555,FairPrice
1.3085642,103.7847344,FairPrice
1.2814277,103.8421059,Save Mart
1.3110935,103.7716015,Univers-Markt Enterprise Pte. Ltd.
1.3137808,103.7624229,Free & Easy Minimart
1.3175955,103.7693303,U Stars Supermarket @ 345
1.4169957,103.9019048,Redman
1.4166861,103.9017438,Giant Supermarket
1.3614167,103.9580841,Ramya Minimart
1.3873727,103.7726114,M28 Minimart
1.4382576,103.803627,Ang Mo Supermarket
1.3495601,103.9332669,Sri Murugan
1.4382764,103.8036399,Ang Mo Supermarket
1.4447047,103.8159919,Prime Supermarket
1.3702816,103.8721951,U Stars Xpress
1.3851473,103.7429918,Krishna Stores
1.2739509,103.8086629,U Stars Supermarket
1.3510967,103.9293207,U Stars Supermarket
1.4151041,103.8399222,U Stars Supermarket
1.4404745,103.806297,U Stars Supermarket
1.3533544,103.9525615,U Stars Supermarket
1.3810408,103.7522696,U Stars Supermarket
1.3786288,103.9421553,U Stars Supermarket
1.4366436,103.8366613,U Stars Supermarket
1.3320409,103.9305111,U Stars Supermarket
1.3148526,103.8823136,U Stars Supermarket
1.345878,103.9454948,U Stars Supermarket
1.3300973,103.9010705,U Stars Supermarket
1.3399945,103.7731494,U Stars Supermarket
1.3414333,103.6912467,U Stars Supermarket
1.3532511,103.8897356,U Stars Supermarket
1.336438,103.8728643,Ang Mo Supermarket
1.3492994,103.9348381,U Star Supermarket
1.377213,103.9549765,Don Don Donki
1.2844899,103.8602433,Jason's Deli
1.3736137,103.8713274,Prime Supermarket
1.334275,103.8788956,Prime Supermarket
1.3518731,103.8796115,Prime Supermarket
1.4280068,103.8499883,Prime Supermarket
1.3540084,103.8909356,Prime Supermarket
1.3488775,103.9340179,Prime Supermarket
1.3647233,103.9373235,Prime Supermarket
1.3561864,103.7407008,FairPrice
1.3686099,103.856046,FairPrice
1.345386,103.9454495,FairPrice
1.3483943,103.9481354,FairPrice
1.3032323,103.8531612,Bizgram Asia Pte Ltd
1.3407298,103.9627729,Pick & Go
1.3407334,103.9626627,UglyFood
1.326405,103.8467095,Farmer
1.2919972,103.8508677,
1.3230167,103.9240385,PRIME
1.4060061,103.9021265,Scoop Wholefoods
1.3053624,103.9047745,Fancy Mart
1.3054399,103.904823,J-mart
1.3429652,103.9531897,Sri Murugan
1.3432179,103.9532924,Giant Supermarket
1.3076599,103.8335416,HAO Eccellente
1.3298063,103.8738978,KL Mart
1.327725,103.8852282,New Econ
1.399826,103.9193669,Hao Mart
1.3104,103.7961374,FairPrice Finest
1.3720748,103.8887513,J Mart
1.3007277,103.8496842,Fairprice Xpress
1.4025259,103.90126,Li Cheng Supermarket
1.3998191,103.9194725,HAO Mart
1.4068218,103.9029569,Scarlett
1.4020081,103.9137946,Fortune Supermarket
1.3208756,103.8439889,Don Don Donki
1.3878258,103.763142,Sheng Siong
1.3218547,103.6605328,Balu Supermarket
1.3262681,103.8637132,Mei Tang
1.357195,103.7435147,Sheng Siong
1.3869539,103.7616549,FairPrice
1.304817,103.7725315,FairPrice Xpress
1.2762273,103.7971243,Honest Bee Habitat
1.3632233,103.8952516,Sheng Siong
1.3825576,103.8922195,FairPrice Finest
1.3184958,103.9024297,Fairprice Xpress
1.3505336,103.8488463,FairPrice Finest
1.3338571,103.8877974,Scarlett Supermarket
1.31035,103.9018166,BNM Trading
1.3385533,103.8712185,FairPrice Finest
1.316766,103.7831583,Eccellente by Hao Mart
1.3328871,103.9379857,MCP FAIRMART 百鮮超市
1.3438372,103.7367607,Chaung Thar Myanmar Minimart
1.3097081,103.8643862,Thai Supermarket
1.3331217,103.8787865,"Sing Hiong Market, Bakery & Confectionery"
1.3472178,103.7576464,Sri Murugan Trading Pte Ltd
1.397714,103.9196121,FairPrice
1.3836916,103.8280781,Quan Shui Wet Market
1.3655022,103.7750303,FairPrice
1.3596752,103.9895144,Don Don Donki
1.30938,103.8642993,Shine Korea
1.3224483,103.859819,
1.2921331,103.8509462,Shwe Innwa
1.3228067,103.8522385,OVM Super Store
1.4328979,103.8413083,Sheng Siong
1.3114694,103.7938895,CS Fresh
1.3251781,103.8510683,FairPrice
1.3167154,103.835276,Finest Gourmet
1.2964128,103.8538356,Shine Korea
1.2910606,103.8454824,FairPrice Finest
1.3068977,103.9044849,Little Farms
1.3968408,103.8887344,FairPrice
1.4264721,103.8523288,Sheng Siong
1.3362266,103.8481281,Ang mo supermarket
1.3172829,103.8361658,CS Fresh
1.3734003,103.9483566,Cold Storage
1.3735783,103.9485573,Scarlett Supermarket
1.3212835,103.7368405,Shafen Supermarket
1.3577052,103.7341028,Giant Supermarket
1.401599,103.8925761,Norman
1.3011207,103.8551876,Shine Korea
1.3221996,103.7637347,Sheng Siong
1.2851743,103.8447256,Scarlett 思家客
1.3918557,103.8759328,Scarlett 思家客
1.3342909,103.7427095,Scarlett 思家客
1.4295823,103.8356806,TaoYuan 桃園
1.3521474,103.9439445,FairPrice Finest
1.3171819,103.9466204,Sheng Siong
1.4173577,103.9113389,FairPrice
1.3241765,103.8653676,Richfield Supermarket
1.3339982,103.7430812,Redman
1.3386728,103.7049669,Scarlett
1.2864657,103.80512,Soon Hock Supermart
1.4248905,103.7620036,Giant
1.2994434,103.8474864,Sheng Siong
1.2946601,103.8419113,Luna Supermark
1.4147846,103.9134749,Fairprice Finest
1.3855717,103.7662801,FairPrice
1.3736751,103.7657473,AK Supermarket
1.3112267,103.8589731,TWMS Supermart Pte Ltd
1.3765371,103.8564302,Sheng Siong
1.3181006,103.8600811,FairPrice
1.3982954,103.8763818,Sheng Siong
1.3539125,103.8341305,Hong Fu Mart
1.3516285,103.8617809,ACE Signature @ NTP+
1.4456534,103.830946,Sheng Siong
1.3721266,103.9319998,Giant Hypermarket
1.3603085,103.7675591,Cold Storage
1.2887675,103.8050186,Cold Storage
1.3937537,103.7279865,Kok Fah Technology Farm
1.3617131,103.8736873,S-Power Mini Supermarket
1.3604356,103.9891666,FairPrice
1.3012205,103.9050905,FairPrice Xtra
1.300713,103.9053675,Cold Storage
1.3601099,103.9344762,Shahid Mini Mart LLP
1.3080867,103.8543014,All India
1.4111068,103.897531,Prime
1.3476975,103.8872021,
1.2901076,103.8166471,FairPrice
1.4084145,103.7800647,UnPackt 1st Zero Waste Store
1.2984172,103.8035521,Sheng Siong
1.2963597,103.8065611,
1.3340029,103.8707323,Prime supermarket
1.3425138,103.8758827,
1.2960082,103.8112632,
1.3867212,103.9090795,FairPrice
1.4362019,103.7856418,NTUC Fairprice Finest
