estate,segment,n,resid_raw,resid_shrunk,trust,score,value_score,value_band,mult,reported
BEDOK,hdb_resale,12109,-0.004917099512791623,-0.004904947524540317,decimal,4.44,4.461831464333071,B+,1.0049169964714122,4.46
MARINE PARADE,hdb_resale,1419,-0.003791850221293913,-0.0037133440055329273,decimal,2.92,2.9308631212667153,D,1.003720247009149,2.93
