Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
LANDED HOUSING DEVELOPMENT,"3,000,000","1,680.26","1,785",Aug-22,ST. MICHAEL'S ROAD,Resale,Land,156.1,"19,218",-,Terrace House,1,Freehold,12,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,650,000","1,531.72","2,383",Jun-22,ST. MICHAEL'S ROAD,Resale,Land,142.3,"25,650",-,Terrace House,1,Freehold,12,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"2,350,000",771.78,"3,045",May-22,SERANGOON ROAD,Resale,Land,71.7,"32,775",-,Terrace House,1,Freehold,12,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,480,000","1,400.4","2,485",May-22,JALAN KEMAMAN,Resale,Land,130.1,"26,749",-,Terrace House,1,Freehold,12,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,980,000","1,756.68","2,266",Dec-21,PROME ROAD,Resale,Land,163.2,"24,387",-,Terrace House,1,Freehold,12,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,000,000","3,643.61","1,098",Nov-21,JALAN TAMAN,Resale,Land,338.5,"11,817",-,Terrace House,1,Freehold,12,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,000,000","1,532.79","1,957",Oct-21,ST. MICHAEL'S ROAD,Resale,Land,142.4,"21,067",-,Terrace House,1,Freehold,12,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"1,018,000","4,004.21",254,Oct-21,BENG WAN ROAD,Resale,Land,372,"2,737",-,Detached House,1,99 yrs lease commencing from 1949,12,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,600,000","3,469.24","1,038",Sep-21,ST. FRANCIS ROAD,Resale,Land,322.3,"11,170",-,Terrace House,1,Freehold,12,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,900,000","1,566.16","2,490",Jul-21,PEGU ROAD,Resale,Land,145.5,"26,804",-,Terrace House,1,Freehold,12,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"800,000","3,950.39",203,Jun-21,BENG WAN ROAD,Resale,Land,367,"2,180",-,Detached House,1,99 yrs lease commencing from 1949,12,Rest of Central Region,-
