Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
LANDED HOUSING DEVELOPMENT,"10,600,000","4,570.39","2,319",May-26,PALM ROAD,Resale,Land,424.6,"24,965",-,Detached House,1,Freehold,15,Outside Central Region,-
OPERA ESTATE,"7,000,000","2,911.66","2,404",May-26,FIDELIO STREET,Resale,Land,270.5,"25,878",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"12,680,000","5,934.19","2,137",May-26,WAREHAM ROAD,Resale,Land,551.3,"23,000",-,Detached House,1,Freehold,15,Rest of Central Region,-
FRANKEL ESTATE,"5,550,000","1,538.18","3,608",May-26,BOWMONT GARDENS,Resale,Land,142.9,"38,838",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,600,000","2,667.32","2,474",May-26,LORONG STANGEE,Resale,Land,247.8,"26,634",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,668,888","2,846","1,992",May-26,TEMBELING ROAD,Resale,Land,264.4,"21,441",-,Terrace House,1,Freehold,15,Rest of Central Region,-
OPERA ESTATE,"5,930,000","2,181.86","2,718",May-26,RIENZI STREET,Resale,Land,202.7,"29,255",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,850,000","1,188.35","4,081",May-26,EVERITT ROAD,Resale,Land,110.4,"43,931",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,200,000","1,627.52","2,581",May-26,STILL LANE,Resale,Land,151.2,"27,778",-,Terrace House,1,Freehold,15,Outside Central Region,-
FRANKEL ESTATE,"10,800,000","5,233.46","2,064",May-26,JEDBURGH GARDENS,Resale,Land,486.2,"22,213",-,Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,680,000","2,046.24","2,287",May-26,MANGIS ROAD,Resale,Land,190.1,"24,619",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,800,000","3,091.42","1,876",May-26,LORONG J TELOK KURAU,Resale,Land,287.2,"20,195",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,208,050","4,559.63","1,362",May-26,LORONG G TELOK KURAU,Resale,Land,423.6,"14,655",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
OPERA ESTATE,"4,250,000","1,632.9","2,603",May-26,CARMEN TERRACE,Resale,Land,151.7,"28,016",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,500,000","1,614.6","4,026",May-26,WOO MON CHEW ROAD,Resale,Land,150,"43,333",-,Terrace House,1,Freehold,15,Outside Central Region,-
OPERA ESTATE,"8,998,888","2,790.03","3,225",May-26,JALAN KHAIRUDDIN,Resale,Land,259.2,"34,718",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,500,000","1,925.68","2,856",May-26,DUKU ROAD,Resale,Land,178.9,"30,743",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"9,128,000","3,432.42","2,659",Apr-26,THIRD STREET,New Sale,Land,318.88,"28,625",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"9,128,000","3,249.87","2,809",Apr-26,THIRD STREET,New Sale,Land,301.92,"30,233",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"19,750,000","9,802.77","2,015",Apr-26,MARGATE ROAD,Resale,Land,910.7,"21,687",-,Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"7,300,000","2,250.75","3,243",Apr-26,SEA AVENUE,Resale,Land,209.1,"34,912",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"6,480,000","2,603.81","2,489",Apr-26,PEBBLE LANE,Resale,Land,241.9,"26,788",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,395,000","1,689.95","2,601",Apr-26,JALAN SEMPADAN,Resale,Land,157,"27,994",-,Terrace House,1,Freehold,15,Outside Central Region,-
OPERA ESTATE,"6,950,888","2,895.52","2,401",Apr-26,AIDA STREET,Resale,Land,269,"25,840",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
FRANKEL ESTATE,"9,100,000","4,300.22","2,116",Apr-26,JEDBURGH GARDENS,Resale,Land,399.5,"22,778",-,Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,000,000","1,413.31","3,538",Apr-26,TEMBELING ROAD,Resale,Land,131.3,"38,081",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,250,000","2,175.4","2,413",Apr-26,CARPMAEL ROAD,Resale,Land,202.1,"25,977",-,Terrace House,1,Freehold,15,Rest of Central Region,-
OPERA ESTATE,"5,200,000","3,328.23","1,562",Apr-26,MARIA AVENUE,Resale,Land,309.2,"16,818",-,Terrace House,1,Freehold,15,Outside Central Region,-
OPERA ESTATE,"4,168,000","1,392.86","2,992",Apr-26,RIENZI STREET,Resale,Land,129.4,"32,210",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"7,838,000","2,612.42","3,000",Apr-26,WAREHAM ROAD,Resale,Land,242.7,"32,295",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"6,700,000","5,045.09","1,328",Apr-26,JALAN ULU SIGLAP,Resale,Land,468.7,"14,295",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
FRANKEL ESTATE,"10,300,000","4,375.57","2,354",Apr-26,DUNBAR WALK,Resale,Land,406.5,"25,338",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,100,000","1,585.54","2,586",Apr-26,KOON SENG ROAD,Resale,Land,147.3,"27,834",-,Terrace House,1,Freehold,15,Rest of Central Region,-
OPERA ESTATE,"10,700,000","6,250.65","1,712",Apr-26,FIDELIO STREET,Resale,Land,580.7,"18,426",-,Detached House,1,Freehold,15,Outside Central Region,-
OPERA ESTATE,"4,900,000","2,050.54","2,390",Apr-26,FIDELIO STREET,Resale,Land,190.5,"25,722",-,Terrace House,1,Freehold,15,Outside Central Region,-
FRANKEL ESTATE,"8,680,000","2,556.45","3,395",Apr-26,BOWMONT GARDENS,New Sale,Land,237.5,"36,547",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"7,400,000","2,604.89","2,841",Apr-26,FOURTH STREET,Resale,Land,242,"30,579",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"11,100,000","3,979.45","2,789",Apr-26,UPPER EAST COAST ROAD,Resale,Land,369.7,"30,024",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,230,000","1,797.59","2,909",Apr-26,DUKU ROAD,Resale,Land,167,"31,317",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"6,400,000","3,094.65","2,068",Apr-26,UPPER EAST COAST ROAD,Resale,Land,287.5,"22,261",-,Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,050,000","1,236.78","3,275",Apr-26,TEMBELING ROAD,Resale,Land,114.9,"35,248",-,Terrace House,1,Freehold,15,Rest of Central Region,-
CATHAY GARDEN,"5,600,000","1,641.51","3,411",Apr-26,JALAN KERIS,Resale,Land,152.5,"36,721",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,100,000","2,152.8","2,834",Apr-26,JALAN BAIDURI,Resale,Land,200,"30,500",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
FRANKEL ESTATE,"5,800,000","2,541.38","2,282",Apr-26,JEDBURGH GARDENS,Resale,Land,236.1,"24,566",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
FERNWOOD TERRACES,"5,180,000","1,715.78","3,019",Apr-26,FERNWOOD TERRACE,Resale,Land,159.4,"32,497",-,Terrace House,1,Freehold,15,Outside Central Region,-
OPERA ESTATE,"6,800,000","3,002.08","2,265",Apr-26,CARMEN STREET,Resale,Land,278.9,"24,381",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,650,000","1,723.32","2,698",Apr-26,GRAY LANE,Resale,Land,160.1,"29,044",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,380,000","4,182.89","1,286",Apr-26,LORONG K TELOK KURAU,Resale,Land,388.6,"13,845",-,Terrace House,1,Freehold,15,Outside Central Region,-
FRANKEL ESTATE,"7,725,000","3,153.85","2,449",Mar-26,BURNFOOT TERRACE,Resale,Land,293,"26,365",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"8,000,000","2,882.6","2,775",Mar-26,LANGSAT ROAD,New Sale,Land,267.8,"29,873",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"8,380,000","2,924.58","2,865",Mar-26,MARSHALL ROAD,Resale,Land,271.7,"30,843",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"8,900,000","2,988.09","2,978",Mar-26,ROSE LANE,Resale,Land,277.6,"32,061",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"15,300,000","6,892.19","2,220",Mar-26,BROADRICK ROAD,Resale,Land,640.3,"23,895",-,Detached House,1,Freehold,15,Rest of Central Region,-
GOLDLEAF GARDENS,"4,900,000","2,370.23","2,067",Mar-26,KURAU PLACE,Resale,Land,220.2,"22,252",-,Terrace House,1,Freehold,15,Outside Central Region,-
OPERA ESTATE,"3,530,000","1,288.45","2,740",Mar-26,DAFNE STREET,Resale,Land,119.7,"29,490",-,Terrace House,1,Freehold,15,Outside Central Region,-
OPERA ESTATE,"4,125,000","2,158.18","1,911",Mar-26,DIDO STREET,Resale,Land,200.5,"20,574",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"9,520,000","2,809.62","3,388",Mar-26,SEA AVENUE,Resale,Land,261.02,"36,472",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"15,100,000","5,675.86","2,660",Mar-26,AVON ROAD,Resale,Land,527.3,"28,636",-,Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,600,000","1,748.07","2,631",Mar-26,JOO CHIAT PLACE,Resale,Land,162.4,"28,325",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,100,000","1,621.06","3,763",Mar-26,JOO CHIAT TERRACE,Resale,Land,150.6,"40,505",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,288,888","2,353.01","2,248",Mar-26,JOO CHIAT AVENUE,Resale,Land,218.6,"24,194",-,Terrace House,1,Freehold,15,Outside Central Region,-
FRANKEL ESTATE,"4,880,000","2,234.61","2,184",Mar-26,SIGLAP ROAD,Resale,Land,207.6,"23,507",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"16,900,000","6,320.62","2,674",Mar-26,BRANKSOME ROAD,Resale,Land,587.2,"28,781",-,Detached House,1,Freehold,15,Rest of Central Region,-
FRANKEL ESTATE,"8,800,000","3,952.54","2,226",Mar-26,YARROW GARDENS,Resale,Land,367.2,"23,965",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"10,000,000","4,521.96","2,211",Mar-26,TEMBELING ROAD,Resale,Land,420.1,"23,804",-,Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,480,000","2,012.87","2,226",Feb-26,LORONG STANGEE,Resale,Land,187,"23,957",-,Terrace House,1,Freehold,15,Rest of Central Region,-
OPERA ESTATE,"4,615,000","1,669.5","2,764",Feb-26,JALAN BINTANG TIGA,Resale,Land,155.1,"29,755",-,Terrace House,1,Freehold,15,Outside Central Region,-
OPERA ESTATE,"8,066,000","3,001","2,688",Feb-26,LAKME STREET,Resale,Land,278.8,"28,931",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"9,800,000","5,357.24","1,829",Feb-26,PALM DRIVE,Resale,Land,497.7,"19,691",-,Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,750,000","1,485.43","3,871",Feb-26,LORONG STANGEE,Resale,Land,138,"41,667",-,Terrace House,1,Freehold,15,Rest of Central Region,-
GOLDLEAF GARDENS,"4,688,000","1,614.6","2,904",Feb-26,KURAU GROVE,Resale,Land,150,"31,253",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"8,168,000","2,431.59","3,359",Feb-26,PALM ROAD,Resale,Land,225.9,"36,158",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
D'WILKINSON,"16,800,000","6,779.17","2,478",Feb-26,WILKINSON ROAD,Resale,Land,629.8,"26,675",-,Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,250,000","1,619.98","3,241",Feb-26,MARTIA ROAD,Resale,Land,150.5,"34,884",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"21,150,000","13,279.55","1,593",Feb-26,SERAYA LANE,Resale,Land,"1,233.7","17,144",-,Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"8,888,888","4,187.2","2,123",Feb-26,GOODMAN ROAD,Resale,Land,389,"22,851",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
OPERA ESTATE,"5,000,000","2,332.56","2,144",Feb-26,DIDO STREET,Resale,Land,216.7,"23,073",-,Terrace House,1,Freehold,15,Outside Central Region,-
OPERA ESTATE,"4,250,000","1,295.99","3,279",Feb-26,DAFNE STREET,Resale,Land,120.4,"35,299",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,100,000","2,037.63","2,012",Feb-26,EVERITT ROAD NORTH,Resale,Land,189.3,"21,659",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,950,000","1,413.31","2,795",Feb-26,LANGSAT ROAD,Resale,Land,131.3,"30,084",-,Terrace House,1,Freehold,15,Rest of Central Region,-
OPERA ESTATE,"4,880,000","2,421.9","2,015",Feb-26,TERANG BULAN AVENUE,Resale,Land,225,"21,689",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"8,688,000","3,055.36","2,844",Feb-26,PALM AVENUE,New Sale,Land,283.85,"30,608",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,280,000","1,743.77","3,028",Feb-26,LORONG STANGEE,Resale,Land,162,"32,593",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,700,000","1,543.56","3,045",Feb-26,BOWMONT GARDENS,Resale,Land,143.4,"32,775",-,Terrace House,1,Freehold,15,Outside Central Region,-
FRANKEL ESTATE,"14,466,900","7,697.34","1,879",Feb-26,SIGLAP BANK,Resale,Land,715.1,"20,231",-,Detached House,1,Freehold,15,Outside Central Region,-
OPERA ESTATE,"4,180,000","1,669.5","2,504",Feb-26,JALAN TERANG BULAN,Resale,Land,155.1,"26,950",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"12,130,000","7,344.28","1,652",Feb-26,WOO MON CHEW ROAD,Resale,Land,682.3,"17,778",-,Detached House,1,Freehold,15,Outside Central Region,-
OPERA ESTATE,"8,480,000","2,998.85","2,828",Feb-26,LAKME STREET,New Sale,Land,278.6,"30,438",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
OPERA ESTATE,"3,400,000","1,285.22","2,645",Jan-26,AIDA STREET,Resale,Land,119.4,"28,476",-,Terrace House,1,Freehold,15,Outside Central Region,-
OPERA ESTATE,"2,500,000","1,885.85","1,326",Jan-26,FIDELIO STREET,Resale,Land,175.2,"14,269",-,Terrace House,1,Freehold,15,Outside Central Region,-
OPERA ESTATE,"3,835,000","1,651.2","2,323",Jan-26,FIDELIO STREET,Resale,Land,153.4,"25,000",-,Terrace House,1,Freehold,15,Outside Central Region,-
OPERA ESTATE,"4,480,000","1,892.31","2,367",Jan-26,TERANG BULAN AVENUE,Resale,Land,175.8,"25,484",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,000,000","1,988.11","2,515",Jan-26,JOO CHIAT WALK,Resale,Land,184.7,"27,071",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,167,207","4,532.72","1,361",Jan-26,LORONG G TELOK KURAU,Resale,Land,421.1,"14,645",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
OPERA ESTATE,"3,618,888","1,279.84","2,828",Jan-26,DAFNE STREET,Resale,Land,118.9,"30,436",-,Terrace House,1,Freehold,15,Outside Central Region,-
CAYMAN RESIDENCES,"6,100,000","1,684.57","3,621",Jan-26,EAST COAST AVENUE,Resale,Land,156.5,"38,978",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"10,016,888","2,787.66","3,593",Jan-26,BOURNEMOUTH ROAD,New Sale,Land,258.98,"38,678",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"9,550,000","4,809.36","1,986",Jan-26,MUGLISTON ROAD,Resale,Land,446.8,"21,374",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"6,550,000","2,870.76","2,282",Jan-26,ST. PATRICK'S ROAD,Resale,Land,266.7,"24,559",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,900,000","1,552.17","3,157",Jan-26,JOO CHIAT PLACE,Resale,Land,144.2,"33,981",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"7,500,000","1,840.64","4,075",Dec-25,EAST COAST ROAD,Resale,Land,171,"43,860",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"6,680,000","1,738.39","3,843",Dec-25,CARPMAEL ROAD,Resale,Land,161.5,"41,362",-,Terrace House,1,Freehold,15,Rest of Central Region,-
SEASIDE PARK,"7,420,000","3,053.75","2,430",Dec-25,EAST COAST ROAD,Resale,Land,283.7,"26,154",-,Terrace House,1,Freehold,15,Outside Central Region,-
OPERA ESTATE,"5,550,000","1,599.53","3,470",Dec-25,ERNANI STREET,Resale,Land,148.6,"37,349",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,450,000","1,566.16","2,841",Dec-25,TENG TONG ROAD,Resale,Land,145.5,"30,584",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"8,100,000","2,362.7","3,428",Dec-25,PALM ROAD,Sub Sale,Land,219.5,"36,902",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,300,000","1,180.81","4,488",Dec-25,LANGSAT ROAD,Resale,Land,109.7,"48,314",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,880,000","1,284.15","3,800",Dec-25,EVERITT ROAD,Resale,Land,119.3,"40,905",-,Terrace House,1,Freehold,15,Rest of Central Region,-
CATHAY GARDEN,"4,200,000","1,641.51","2,559",Dec-25,KERIS DRIVE,Resale,Land,152.5,"27,541",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,000,000","1,777.14","2,814",Dec-25,SERAYA ROAD,Resale,Land,165.1,"30,285",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LYNDHURST GROVE,"8,380,000","3,216.28","2,605",Nov-25,LYNDHURST ROAD,Resale,Land,298.8,"28,046",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"6,418,000","2,703.92","2,374",Nov-25,LORONG H TELOK KURAU,Resale,Land,251.2,"25,549",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"7,455,000","3,042.98","2,450",Nov-25,RAMBAI ROAD,Resale,Land,282.7,"26,371",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,300,000","1,893.39","2,271",Nov-25,DUKU LANE,Resale,Land,175.9,"24,446",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,700,000","1,280.92","3,669",Nov-25,MANGIS ROAD,Resale,Land,119,"39,496",-,Terrace House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,680,000","1,101.16","4,250",Nov-25,JOO CHIAT PLACE,Resale,Land,102.3,"45,748",-,Terrace House,1,Freehold,15,Rest of Central Region,-
SEASIDE PARK,"7,200,000","4,481.05","1,607",Nov-25,JALAN PUTERI JULA JULI,Resale,Land,416.3,"17,295",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,800,000","3,764.17","1,541",Nov-25,JALAN TANAH PUTEH,Resale,Land,349.7,"16,586",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,611,999","1,766.37","2,611",Nov-25,JOO CHIAT WALK,Resale,Land,164.1,"28,105",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"9,100,000","3,064.51","2,969",Nov-25,ROSE LANE,Resale,Land,284.7,"31,963",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"21,500,000","9,394.82","2,288",Nov-25,BOURNEMOUTH ROAD,Resale,Land,872.8,"24,633",-,Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"7,780,000","2,394.99","3,248",Nov-25,WILKINSON ROAD,Resale,Land,222.5,"34,966",-,Semi-Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,368,888","3,010.69","1,783",Nov-25,LORONG 107 CHANGI,Resale,Land,279.7,"19,195",-,Terrace House,1,Freehold,15,Rest of Central Region,-
OPERA ESTATE,"9,220,000","3,167.85","2,910",Nov-25,FIDELIO STREET,Resale,Land,294.3,"31,329",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"7,700,000","4,098.93","1,879",Nov-25,JALAN TANAH PUTEH,Resale,Land,380.8,"20,221",-,Semi-Detached House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,280,000","1,764.22","3,560",Nov-25,LORONG L TELOK KURAU,Resale,Land,163.9,"38,316",-,Terrace House,1,Freehold,15,Outside Central Region,-
OPERA ESTATE,"4,638,000","2,641.49","1,756",Nov-25,JALAN BANGSAWAN,Resale,Land,245.4,"18,900",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"15,000,000","7,362.58","2,037",Nov-25,EAST COAST DRIVE,Resale,Land,684,"21,930",-,Detached House,1,Freehold,15,Outside Central Region,-
SOUTH UNION PARK,"4,380,000","1,689.95","2,592",Nov-25,ELITE TERRACE,Resale,Land,157,"27,898",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,528,888","1,730.85","2,617",Nov-25,LORONG J TELOK KURAU,Resale,Land,160.8,"28,165",-,Terrace House,1,Freehold,15,Outside Central Region,-
