Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
SELETAR HILLS ESTATE,"7,050,000","4,859.95","1,451",Jun-26,NERAM CRESCENT,Resale,Land,451.5,"15,615",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
SELETAR HILLS ESTATE,"6,480,000","3,142.01","2,062",Jun-26,JALAN LEKUB,Resale,Land,291.9,"22,199",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
TUAN SING PARK,"6,488,888","4,166.74","1,557",May-26,UPPER NERAM ROAD,Resale,Land,387.1,"16,763",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
SELETAR HILLS ESTATE,"4,968,000","2,160.33","2,300",May-26,JALAN KERUING,Resale,Land,200.7,"24,753",-,Terrace House,1,Freehold,28,Outside Central Region,-
LUXUS HILLS,"4,800,000","1,614.6","2,973",May-26,SELETAR GREEN VIEW,Resale,Land,150,"32,000",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
KELULUT HILL,"3,888,888","1,614.6","2,409",May-26,KELULUT HILL,Resale,Land,150,"25,926",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
MIMOSA VILLAS,"6,360,000","4,640.36","1,371",May-26,MIMOSA WALK,Resale,Land,431.1,"14,753",-,Semi-Detached House,1,999 yrs lease commencing from 1878,28,Outside Central Region,-
SELETAR HILLS ESTATE,"6,350,000","4,528.41","1,402",May-26,NIM DRIVE,Resale,Land,420.7,"15,094",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
TUAN SING PARK,"5,230,000","3,665.14","1,427",May-26,UPPER NERAM ROAD,Resale,Land,340.5,"15,360",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
NIM COLLECTION,"4,128,888","2,248.6","1,836",May-26,NIM TERRACE,Resale,Land,208.9,"19,765",-,Terrace House,1,99 yrs lease commencing from 2016,28,Outside Central Region,-
SELETAR GARDEN,"3,890,000","1,895.54","2,052",May-26,CACTUS ROAD,Resale,Land,176.1,"22,090",-,Terrace House,1,Freehold,28,Outside Central Region,-
LUXUS HILLS,"4,810,000","1,614.6","2,979",May-26,LUXUS HILL AVENUE,Resale,Land,150,"32,067",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
LUXUS HILLS,"4,730,000","1,614.6","2,930",May-26,LUXUS HILL AVENUE,Resale,Land,150,"31,533",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
SELETAR HILLS ESTATE,"6,138,888","3,909.48","1,570",May-26,NERAM ROAD,Resale,Land,363.2,"16,902",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,538,888","3,859.97","1,435",Apr-26,GERALD PARK,Resale,Land,358.6,"15,446",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"8,680,000","4,177.51","2,078",Apr-26,LORONG TANGGAM,Resale,Land,388.1,"22,365",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,300,888","4,201.19","1,262",Apr-26,LORONG TANGGAM,Resale,Land,390.3,"13,582",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
SELETAR HILLS ESTATE,"5,230,000","2,981.63","1,754",Apr-26,JALAN REDOP,Resale,Land,277,"18,881",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
POLLEN COLLECTION II,"4,192,000","1,614.6","2,596",Apr-26,POLLEN RISE,New Sale,Land,150,"27,947",-,Terrace House,1,99 yrs lease commencing from 2025,28,Outside Central Region,-
POLLEN COLLECTION II,"4,204,870","1,614.6","2,604",Apr-26,POLLEN RISE,New Sale,Land,150,"28,032",-,Terrace House,1,99 yrs lease commencing from 2025,28,Outside Central Region,-
POLLEN COLLECTION II,"5,782,000","2,540.3","2,276",Apr-26,POLLEN CRESCENT,New Sale,Land,236,"24,500",-,Terrace House,1,99 yrs lease commencing from 2025,28,Outside Central Region,-
KELULUT HILL,"3,600,000","1,614.6","2,230",Apr-26,KELULUT HILL,Resale,Land,150,"24,000",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
BELGRAVIA PARK,"4,100,000","2,153.88","1,904",Apr-26,SELETAR TERRACE,Resale,Land,200.1,"20,490",-,Terrace House,1,Freehold,28,Outside Central Region,-
SELETAR HILLS ESTATE,"4,720,999","2,347.63","2,011",Apr-26,JALAN LAKUM,Resale,Land,218.1,"21,646",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
POLLEN COLLECTION II,"4,256,000","1,614.6","2,636",Apr-26,POLLEN RISE,New Sale,Land,150,"28,373",-,Terrace House,1,99 yrs lease commencing from 2025,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,430,000","1,716.86","2,580",Apr-26,SUNRISE PLACE,Resale,Land,159.5,"27,774",-,Terrace House,1,Freehold,28,Outside Central Region,-
TUAN SING PARK,"8,700,000","3,943.93","2,206",Apr-26,DEDAP ROAD,Resale,Land,366.4,"23,745",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
POLLEN COLLECTION II,"4,376,000","1,733","2,525",Apr-26,POLLEN RISE,New Sale,Land,161,"27,180",-,Terrace House,1,99 yrs lease commencing from 2025,28,Outside Central Region,-
HOCK SWEE HILL,"6,000,000","3,334.69","1,799",Apr-26,BEGONIA ROAD,Resale,Land,309.8,"19,367",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
POLLEN COLLECTION II,"4,220,000","1,614.6","2,614",Apr-26,POLLEN RISE,New Sale,Land,150,"28,133",-,Terrace House,1,99 yrs lease commencing from 2025,28,Outside Central Region,-
POLLEN COLLECTION II,"4,224,000","1,614.6","2,616",Mar-26,POLLEN RISE,New Sale,Land,150,"28,160",-,Terrace House,1,99 yrs lease commencing from 2025,28,Outside Central Region,-
POLLEN COLLECTION II,"4,243,000","1,614.6","2,628",Mar-26,POLLEN RISE,New Sale,Land,150,"28,287",-,Terrace House,1,99 yrs lease commencing from 2025,28,Outside Central Region,-
LUXUS HILLS,"4,510,000","1,614.6","2,793",Mar-26,SELETAR GREEN WALK,Resale,Land,150,"30,067",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
SELETAR HILLS ESTATE,"5,680,000","2,402.52","2,364",Mar-26,NERAM CRESCENT,Resale,Land,223.2,"25,448",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
SUNRISE VILLA,"4,550,000","3,229.2","1,409",Mar-26,SUNRISE AVENUE,Resale,Land,300,"15,167",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
POLLEN COLLECTION II,"4,219,000","1,614.6","2,613",Mar-26,POLLEN RISE,New Sale,Land,150,"28,127",-,Terrace House,1,99 yrs lease commencing from 2025,28,Outside Central Region,-
SELETAR HILLS ESTATE,"7,080,000","3,283.02","2,157",Mar-26,JALAN LEKUB,Resale,Land,305,"23,213",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
SELETAR HILLS ESTATE,"6,740,000","3,283.02","2,053",Mar-26,JALAN LEKUB,Resale,Land,305,"22,098",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
TUAN SING PARK,"6,000,000","3,703.89","1,620",Mar-26,DEDAP ROAD,Resale,Land,344.1,"17,437",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
POLLEN COLLECTION II,"4,234,000","1,614.6","2,622",Mar-26,POLLEN RISE,New Sale,Land,150,"28,227",-,Terrace House,1,99 yrs lease commencing from 2025,28,Outside Central Region,-
SELETAR HILLS ESTATE,"4,380,000","2,266.9","1,932",Mar-26,JALAN REDOP,Resale,Land,210.6,"20,798",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
SELETAR HILLS ESTATE,"4,638,000","2,794.33","1,660",Mar-26,NERAM ROAD,Resale,Land,259.6,"17,866",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
POLLEN COLLECTION II,"4,903,000","2,421.9","2,024",Mar-26,POLLEN RISE,New Sale,Land,225,"21,791",-,Terrace House,1,99 yrs lease commencing from 2025,28,Outside Central Region,-
SELETAR HILLS ESTATE,"7,018,000","4,939.6","1,421",Mar-26,SARACA HILL,Resale,Land,458.9,"15,293",-,Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,500,000","4,044.03","1,360",Mar-26,MUGLISTON GARDENS,Resale,Land,375.7,"14,639",-,Semi-Detached House,1,999 yrs lease commencing from 1886,28,Outside Central Region,-
MIMOSA TERRACE,"4,919,000","2,319.64","2,121",Mar-26,MIMOSA TERRACE,Resale,Land,215.5,"22,826",-,Terrace House,1,Freehold,28,Outside Central Region,-
SELETAR HILLS ESTATE,"4,500,000","3,393.89","1,326",Feb-26,SELETAR HILLS DRIVE,Resale,Land,315.3,"14,272",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
MIMOSA TERRACE,"4,735,000","2,413.29","1,962",Feb-26,MIMOSA DRIVE,Resale,Land,224.2,"21,120",-,Terrace House,1,Freehold,28,Outside Central Region,-
SELETAR HILLS ESTATE,"9,280,000","4,414.32","2,102",Feb-26,KASAI ROAD,Resale,Land,410.1,"22,629",-,Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
LILAC PARK,"5,050,000","4,061.26","1,243",Feb-26,MIMOSA ROAD,Resale,Land,377.3,"13,385",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
SELETAR HILLS ESTATE,"5,750,000","3,229.2","1,781",Feb-26,JALAN BANGAU,Resale,Land,300,"19,167",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
LUXUS HILLS,"5,500,000","2,287.35","2,405",Feb-26,SELETAR GREEN VIEW,Resale,Land,212.5,"25,882",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
LUXUS HILLS,"4,780,000","1,614.6","2,960",Feb-26,SELETAR GREEN WALK,Resale,Land,150,"31,867",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
SELETAR HILLS ESTATE,"4,800,000","3,404.65","1,410",Feb-26,JALAN JITONG,Resale,Land,316.3,"15,175",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
POLLEN COLLECTION II,"4,223,000","1,614.6","2,616",Feb-26,POLLEN RISE,New Sale,Land,150,"28,153",-,Terrace House,1,99 yrs lease commencing from 2025,28,Outside Central Region,-
SELETAR HILLS ESTATE,"4,300,000","3,205.52","1,341",Feb-26,JALAN JORAN,Resale,Land,297.8,"14,439",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
POLLEN COLLECTION II,"4,231,000","1,614.6","2,620",Feb-26,POLLEN RISE,New Sale,Land,150,"28,207",-,Terrace House,1,99 yrs lease commencing from 2025,28,Outside Central Region,-
POLLEN COLLECTION II,"4,873,510","2,421.9","2,012",Jan-26,POLLEN RISE,New Sale,Land,225,"21,660",-,Terrace House,1,99 yrs lease commencing from 2025,28,Outside Central Region,-
LUXUS HILLS,"4,910,000","1,614.6","3,041",Jan-26,SELETAR GREEN VIEW,Resale,Land,150,"32,733",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,950,000","1,812.66","1,627",Jan-26,JALAN TARI PIRING,Resale,Land,168.4,"17,518",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
POLLEN COLLECTION II,"4,247,000","1,614.6","2,630",Jan-26,POLLEN RISE,New Sale,Land,150,"28,313",-,Terrace House,1,99 yrs lease commencing from 2025,28,Outside Central Region,-
SARACA GARDENS,"5,820,000","4,405.71","1,321",Jan-26,SARACA VIEW,Resale,Land,409.3,"14,219",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,750,000","2,205.54","2,154",Jan-26,JALAN TARI PAYONG,Resale,Land,204.9,"23,182",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
MIMOSA VILLAS,"5,400,000","4,048.34","1,334",Jan-26,MIMOSA WALK,Resale,Land,376.1,"14,358",-,Semi-Detached House,1,999 yrs lease commencing from 1878,28,Outside Central Region,-
SUNRISE VILLA,"4,600,000","1,641.51","2,802",Jan-26,SUNRISE WAY,Resale,Land,152.5,"30,164",-,Terrace House,1,Freehold,28,Outside Central Region,-
STRATTON PARK,"4,900,000","3,297.01","1,486",Jan-26,STRATTON WALK,Resale,Land,306.3,"15,997",-,Terrace House,1,Freehold,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,380,000","1,839.57","1,837",Jan-26,JALAN TARI PIRING,Resale,Land,170.9,"19,778",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
POLLEN COLLECTION II,"4,208,000","1,614.6","2,606",Jan-26,POLLEN RISE,New Sale,Land,150,"28,053",-,Terrace House,1,99 yrs lease commencing from 2025,28,Outside Central Region,-
TUAN SING PARK,"4,450,000","3,814.76","1,167",Dec-25,YIO CHU KANG ROAD,Resale,Land,354.4,"12,556",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
SARACA GARDENS,"6,600,000","4,493.97","1,469",Dec-25,SARACA ROAD,Resale,Land,417.5,"15,808",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
SUNRISE VILLA,"3,600,000","1,716.86","2,097",Dec-25,SUNRISE PLACE,Resale,Land,159.5,"22,571",-,Terrace House,1,Freehold,28,Outside Central Region,-
SELETAR HILLS ESTATE,"7,280,000","3,484.31","2,089",Dec-25,JALAN KELULUT,Resale,Land,323.7,"22,490",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
POLLEN COLLECTION II,"4,225,000","1,614.6","2,617",Dec-25,POLLEN RISE,New Sale,Land,150,"28,167",-,Terrace House,1,99 yrs lease commencing from 2025,28,Outside Central Region,-
VILLA BEGONIA,"3,300,000","2,287.35","1,443",Dec-25,BEGONIA WALK,Resale,Land,212.5,"15,529",-,Semi-Detached House,1,99 yrs lease commencing from 1994,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,388,000","1,809.43","2,425",Dec-25,JALAN TARI PIRING,Resale,Land,168.1,"26,104",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
STRATTON GREEN,"4,180,000","1,969.81","2,122",Dec-25,STRATTON DRIVE,Resale,Land,183,"22,842",-,Terrace House,1,Freehold,28,Outside Central Region,-
SELETAR HILLS ESTATE,"3,620,000","2,160.33","1,676",Dec-25,JALAN KERUING,Resale,Land,200.7,"18,037",-,Terrace House,1,Freehold,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,660,000","1,822.35","2,557",Dec-25,JALAN TARI PIRING,Resale,Land,169.3,"27,525",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,108,000","2,013.94","2,040",Dec-25,LORONG TANGGAM,Resale,Land,187.1,"21,956",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
LUXUS HILLS,"4,600,000","1,643.66","2,799",Dec-25,SELETAR GREEN AVENUE,Resale,Land,152.7,"30,124",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,850,000","1,872.94","2,056",Dec-25,GERALD CRESCENT,Resale,Land,174,"22,126",-,Terrace House,1,Freehold,28,Outside Central Region,-
DEDAP GARDENS,"4,138,000","2,201.24","1,880",Dec-25,DEDAP LINK,Resale,Land,204.5,"20,235",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
JALAN KAYU ESTATE,"4,100,000","1,553.25","2,640",Dec-25,JALAN TARI SERIMPI,Resale,Land,144.3,"28,413",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
POLLEN COLLECTION II,"4,215,000","1,614.6","2,611",Dec-25,POLLEN RISE,New Sale,Land,150,"28,100",-,Terrace House,1,99 yrs lease commencing from 2025,28,Outside Central Region,-
POLLEN COLLECTION II,"4,189,205","1,614.6","2,595",Dec-25,POLLEN RISE,New Sale,Land,150,"27,928",-,Terrace House,1,99 yrs lease commencing from 2025,28,Outside Central Region,-
POLLEN COLLECTION II,"4,209,000","1,614.6","2,607",Dec-25,POLLEN RISE,New Sale,Land,150,"28,060",-,Terrace House,1,99 yrs lease commencing from 2025,28,Outside Central Region,-
POLLEN COLLECTION II,"4,223,000","1,614.6","2,616",Dec-25,POLLEN RISE,New Sale,Land,150,"28,153",-,Terrace House,1,99 yrs lease commencing from 2025,28,Outside Central Region,-
POLLEN COLLECTION II,"4,220,790","1,614.6","2,614",Dec-25,POLLEN RISE,New Sale,Land,150,"28,139",-,Terrace House,1,99 yrs lease commencing from 2025,28,Outside Central Region,-
POLLEN COLLECTION II,"4,163,595","1,614.6","2,579",Dec-25,POLLEN RISE,New Sale,Land,150,"27,757",-,Terrace House,1,99 yrs lease commencing from 2025,28,Outside Central Region,-
POLLEN COLLECTION II,"4,165,565","1,614.6","2,580",Dec-25,POLLEN RISE,New Sale,Land,150,"27,770",-,Terrace House,1,99 yrs lease commencing from 2025,28,Outside Central Region,-
POLLEN COLLECTION II,"4,177,385","1,614.6","2,587",Dec-25,POLLEN RISE,New Sale,Land,150,"27,849",-,Terrace House,1,99 yrs lease commencing from 2025,28,Outside Central Region,-
POLLEN COLLECTION II,"4,169,505","1,614.6","2,582",Dec-25,POLLEN RISE,New Sale,Land,150,"27,797",-,Terrace House,1,99 yrs lease commencing from 2025,28,Outside Central Region,-
POLLEN COLLECTION II,"4,176,000","1,614.6","2,586",Dec-25,POLLEN RISE,New Sale,Land,150,"27,840",-,Terrace House,1,99 yrs lease commencing from 2025,28,Outside Central Region,-
POLLEN COLLECTION II,"4,873,000","2,421.9","2,012",Dec-25,POLLEN RISE,New Sale,Land,225,"21,658",-,Terrace House,1,99 yrs lease commencing from 2025,28,Outside Central Region,-
POLLEN COLLECTION II,"4,207,000","1,614.6","2,606",Dec-25,POLLEN RISE,New Sale,Land,150,"28,047",-,Terrace House,1,99 yrs lease commencing from 2025,28,Outside Central Region,-
POLLEN COLLECTION II,"4,213,000","1,614.6","2,609",Dec-25,POLLEN RISE,New Sale,Land,150,"28,087",-,Terrace House,1,99 yrs lease commencing from 2025,28,Outside Central Region,-
POLLEN COLLECTION II,"4,199,000","1,614.6","2,601",Dec-25,POLLEN RISE,New Sale,Land,150,"27,993",-,Terrace House,1,99 yrs lease commencing from 2025,28,Outside Central Region,-
POLLEN COLLECTION II,"4,197,000","1,614.6","2,599",Dec-25,POLLEN RISE,New Sale,Land,150,"27,980",-,Terrace House,1,99 yrs lease commencing from 2025,28,Outside Central Region,-
POLLEN COLLECTION II,"5,125,940","2,669.47","1,920",Dec-25,POLLEN RISE,New Sale,Land,248,"20,669",-,Terrace House,1,99 yrs lease commencing from 2025,28,Outside Central Region,-
LUXUS HILLS,"5,180,000","2,206.62","2,347",Dec-25,LUXUS HILL DRIVE,Resale,Land,205,"25,268",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
SELETAR HILLS ESTATE,"5,480,000","3,182.91","1,722",Nov-25,JALAN JARAK,Resale,Land,295.7,"18,532",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,230,000","2,981.63","1,754",Nov-25,GERALD DRIVE,Resale,Land,277,"18,881",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
SELETAR HILLS ESTATE,"3,520,000","1,979.5","1,778",Nov-25,KASAI ROAD,Resale,Land,183.9,"19,141",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
SELETAR PARK,"8,300,000","3,737.26","2,221",Oct-25,SELETAR HILLS DRIVE,Resale,Land,347.2,"23,906",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
SUNRISE VILLA,"4,350,000","2,763.12","1,574",Oct-25,SUNRISE TERRACE,Resale,Land,256.7,"16,946",-,Terrace House,1,Freehold,28,Outside Central Region,-
SUNRISE VILLA,"4,030,000","1,641.51","2,455",Oct-25,SUNRISE CLOSE,Resale,Land,152.5,"26,426",-,Terrace House,1,Freehold,28,Outside Central Region,-
NIM COLLECTION,"3,800,000","1,686.72","2,253",Oct-25,NIM TERRACE,Resale,Land,156.7,"24,250",-,Terrace House,1,99 yrs lease commencing from 2016,28,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,980,000","1,615.68","2,463",Oct-25,JALAN TARI PAYONG,Resale,Land,150.1,"26,516",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
KELULUT HILL,"3,550,000","1,614.6","2,199",Oct-25,KELULUT HILL,Resale,Land,150,"23,667",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
MIMOSA GARDENS,"5,700,000","3,784.62","1,506",Oct-25,MIMOSA ROAD,Resale,Land,351.6,"16,212",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
MIMOSA TERRACE,"3,950,000","1,621.06","2,437",Oct-25,MIMOSA TERRACE,Resale,Land,150.6,"26,228",-,Terrace House,1,Freehold,28,Outside Central Region,-
SUNRISE VILLA,"3,750,000","1,716.86","2,184",Oct-25,SUNRISE AVENUE,Resale,Land,159.5,"23,511",-,Terrace House,1,Freehold,28,Outside Central Region,-
SELETAR HILLS ESTATE,"4,438,000","3,418.65","1,298",Oct-25,JALAN LEBAT DAUN,Resale,Land,317.6,"13,974",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
MIMOSA TERRACE,"4,070,000","1,614.6","2,521",Oct-25,MIMOSA VIEW,Resale,Land,150,"27,133",-,Terrace House,1,Freehold,28,Outside Central Region,-
CAMELIA PARK,"5,820,000","4,271.16","1,363",Oct-25,TAMARIND ROAD,Resale,Land,396.8,"14,667",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
SELETAR HILLS ESTATE,"5,810,000","3,205.52","1,812",Oct-25,JALAN BANGAU,Resale,Land,297.8,"19,510",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
SELETAR HILLS ESTATE,"3,820,000","1,844.95","2,071",Sep-25,JALAN REDOP,Resale,Land,171.4,"22,287",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
SELETAR HILLS ESTATE,"3,880,000","1,621.06","2,393",Sep-25,NIM GREEN,Resale,Land,150.6,"25,764",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
FLORIDA PARK,"5,438,000","3,519.83","1,545",Sep-25,SUNRISE DRIVE,Resale,Land,327,"16,630",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
SELETAR HILLS ESTATE,"3,300,000","2,160.33","1,528",Sep-25,JALAN KETUMBIT,Resale,Land,200.7,"16,442",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
TUAN SING PARK,"5,050,000","3,729.73","1,354",Sep-25,DEDAP ROAD,Resale,Land,346.5,"14,574",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
FANTA GARDEN,"7,200,000","6,980.45","1,031",Sep-25,BEGONIA DRIVE,Resale,Land,648.5,"11,103",-,Terrace House,1,Freehold,28,Outside Central Region,-
TUAN SING PARK,"5,400,000","3,708.2","1,456",Sep-25,DEDAP ROAD,Resale,Land,344.5,"15,675",-,Semi-Detached House,1,Freehold,28,Outside Central Region,-
LUXUS HILLS,"5,050,000","2,152.8","2,346",Sep-25,SELETAR GREEN WALK,Resale,Land,200,"25,250",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
LUXUS HILLS,"4,800,000","2,179.71","2,202",Sep-25,SELETAR GREEN WALK,Resale,Land,202.5,"23,704",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
SELETAR HILLS ESTATE,"5,668,000","3,121.56","1,816",Sep-25,JALAN BANGAU,Resale,Land,290,"19,545",-,Semi-Detached House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
LUXUS HILLS,"4,800,000","1,614.6","2,973",Sep-25,LUXUS HILL DRIVE,Resale,Land,150,"32,000",-,Terrace House,1,999 yrs lease commencing from 1879,28,Outside Central Region,-
