Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
CENTURY WOODS,"2,300,000","1,614.6","1,425",Jun-24,WOODGROVE WALK,Resale,Land,150,"15,333",-,Terrace House,1,99 yrs lease commencing from 1996,25,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,000,008","6,135.48",652,Jun-24,BEECHWOOD GROVE,Resale,Land,570,"7,018",-,Detached House,1,99 yrs lease commencing from 1995,25,Outside Central Region,-
BEECHWOOD TERRACE,"2,850,000","2,198.01","1,297",May-24,BEECHWOOD GROVE,Resale,Land,204.2,"13,957",-,Terrace House,1,99 yrs lease commencing from 1995,25,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,900,000","6,638.16",738,May-24,PINEWOOD GROVE,Resale,Land,616.7,"7,946",-,Detached House,1,99 yrs lease commencing from 1996,25,Outside Central Region,-
CENTURY WOODS,"2,520,000","1,614.6","1,561",Apr-24,WOODGROVE WALK,Resale,Land,150,"16,800",-,Terrace House,1,99 yrs lease commencing from 1996,25,Outside Central Region,-
CENTURY WOODS,"2,315,000","1,614.6","1,434",Mar-24,WOODGROVE WALK,Resale,Land,150,"15,433",-,Terrace House,1,99 yrs lease commencing from 1996,25,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,150,000","3,261.49",966,Oct-23,PINEWOOD GROVE,Resale,Land,303,"10,396",-,Terrace House,1,99 yrs lease commencing from 1995,25,Outside Central Region,-
WOODGROVE ESTATE,"2,210,000","1,937.52","1,141",Sep-23,ASHWOOD GROVE,Resale,Land,180,"12,278",-,Terrace House,1,99 yrs lease commencing from 1993,25,Outside Central Region,-
BEECHWOOD TERRACE,"2,750,000","2,200.16","1,250",Sep-23,BEECHWOOD GROVE,Resale,Land,204.4,"13,454",-,Terrace House,1,99 yrs lease commencing from 1995,25,Outside Central Region,-
CENTURY WOODS,"2,280,000","1,614.6","1,412",Sep-23,WOODGROVE WALK,Resale,Land,150,"15,200",-,Terrace House,1,99 yrs lease commencing from 1996,25,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,800,000","6,497.15",585,Sep-23,OAKWOOD GROVE,Resale,Land,603.6,"6,296",-,Detached House,1,99 yrs lease commencing from 1995,25,Outside Central Region,-
WOODLANDS PARK,"4,000,000","4,056.95",986,Jun-23,JALAN GELEGAR,Resale,Land,376.9,"10,613",-,Semi-Detached House,1,Freehold,25,Outside Central Region,-
WOODGROVE ESTATE,"3,480,000","5,554.22",627,May-23,WOODGROVE AVENUE,Resale,Land,516,"6,744",-,Detached House,1,99 yrs lease commencing from 1995,25,Outside Central Region,-
CENTURY WOODS,"2,050,000","1,614.6","1,270",May-23,WOODGROVE VIEW,Resale,Land,150,"13,667",-,Terrace House,1,99 yrs lease commencing from 1996,25,Outside Central Region,-
WOODLANDS PARK,"4,300,000","4,019.28","1,070",Apr-23,JALAN DINDING,Resale,Land,373.4,"11,516",-,Detached House,1,Freehold,25,Outside Central Region,-
CENTURY WOODS,"2,450,000","1,614.6","1,517",Apr-23,WOODGROVE WALK,Resale,Land,150,"16,333",-,Terrace House,1,99 yrs lease commencing from 1996,25,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,700,000","2,583.36","1,045",Mar-23,PINEWOOD GROVE,Resale,Land,240,"11,250",-,Terrace House,1,99 yrs lease commencing from 1995,25,Outside Central Region,-
CENTURY WOODS,"2,250,000","2,152.8","1,045",Mar-23,WOODGROVE WALK,Resale,Land,200,"11,250",-,Terrace House,1,99 yrs lease commencing from 1996,25,Outside Central Region,-
CENTURY WOODS,"2,230,000","1,614.6","1,381",Feb-23,WOODGROVE WALK,Resale,Land,150,"14,867",-,Terrace House,1,99 yrs lease commencing from 1996,25,Outside Central Region,-
WOODLANDS PARK,"8,000,000","8,287.2",965,Dec-22,JALAN BUMBONG,Resale,Land,769.9,"10,391",-,Semi-Detached House,1,Freehold,25,Outside Central Region,-
WOODLANDS PARK,"3,820,000","4,039.73",946,Nov-22,JALAN BUMBONG,Resale,Land,375.3,"10,179",-,Semi-Detached House,1,Freehold,25,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,650,000","5,446.58",670,Nov-22,BEECHWOOD GROVE,Resale,Land,506,"7,213",-,Detached House,1,99 yrs lease commencing from 1995,25,Outside Central Region,-
WOODGROVE ESTATE,"2,200,000","1,937.52","1,135",Oct-22,ASHWOOD GROVE,Resale,Land,180,"12,222",-,Terrace House,1,99 yrs lease commencing from 1993,25,Outside Central Region,-
CENTURY WOODS,"2,150,000","1,618.91","1,328",Aug-22,WOODGROVE VIEW,Resale,Land,150.4,"14,295",-,Terrace House,1,99 yrs lease commencing from 1996,25,Outside Central Region,-
CENTURY WOODS,"2,050,000","1,614.6","1,270",Jul-22,WOODGROVE WALK,Resale,Land,150,"13,667",-,Terrace House,1,99 yrs lease commencing from 1996,25,Outside Central Region,-
WOODLANDS PARK,"2,800,000","3,810.46",735,Jul-22,JALAN JENDELA,Resale,Land,354,"7,910",-,Semi-Detached House,1,Freehold,25,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"1,968,880","1,889.08","1,042",Jun-22,OAKWOOD GROVE,Resale,Land,175.5,"11,219",-,Terrace House,1,99 yrs lease commencing from 1995,25,Outside Central Region,-
BEECHWOOD TERRACE,"2,500,000","2,131.27","1,173",May-22,BEECHWOOD GROVE,Resale,Land,198,"12,626",-,Terrace House,1,99 yrs lease commencing from 1995,25,Outside Central Region,-
WOODLANDS PARK,"2,800,000","3,263.64",858,May-22,JALAN KASAU,Resale,Land,303.2,"9,235",-,Semi-Detached House,1,Freehold,25,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,100,000","7,432.54",552,May-22,OAKWOOD GROVE,Resale,Land,690.5,"5,938",-,Detached House,1,99 yrs lease commencing from 1995,25,Outside Central Region,-
CENTURY WOODS,"2,278,000","2,239.99","1,017",May-22,WOODGROVE VIEW,Resale,Land,208.1,"10,947",-,Terrace House,1,99 yrs lease commencing from 1996,25,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,180,000","2,325.02",938,Apr-22,OAKWOOD GROVE,Resale,Land,216,"10,093",-,Terrace House,1,99 yrs lease commencing from 1995,25,Outside Central Region,-
NORTHILL,"4,250,000","4,430.46",959,Apr-22,JALAN KASAU,Resale,Land,411.6,"10,326",-,Detached House,1,Freehold,25,Outside Central Region,-
CENTURY WOODS,"1,965,000","1,614.6","1,217",Mar-22,WOODGROVE WALK,Resale,Land,150,"13,100",-,Terrace House,1,99 yrs lease commencing from 1996,25,Outside Central Region,-
WOODLANDS PARK,"3,600,000","3,827.68",941,Mar-22,JALAN BUMBONG,Resale,Land,355.6,"10,124",-,Semi-Detached House,1,Freehold,25,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,600,000","6,135.48",587,Jan-22,BEECHWOOD GROVE,Resale,Land,570,"6,316",-,Detached House,1,99 yrs lease commencing from 1995,25,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,370,000","1,937.52","1,223",Jan-22,PINEWOOD GROVE,Resale,Land,180,"13,167",-,Terrace House,1,99 yrs lease commencing from 1995,25,Outside Central Region,-
CENTURY WOODS,"2,700,000","4,318.52",625,Dec-21,WOODGROVE VIEW,Resale,Land,401.2,"6,730",-,Terrace House,1,99 yrs lease commencing from 1996,25,Outside Central Region,-
CENTURY WOODS,"2,400,000","3,253.96",738,Dec-21,WOODGROVE WALK,Resale,Land,302.3,"7,939",-,Terrace House,1,99 yrs lease commencing from 1996,25,Outside Central Region,-
WOODGROVE ESTATE,"2,360,000","2,615.65",902,Dec-21,CEDARWOOD GROVE,Resale,Land,243,"9,712",-,Terrace House,1,99 yrs lease commencing from 1993,25,Outside Central Region,-
CENTURY WOODS,"1,860,000","1,619.98","1,148",Dec-21,WOODGROVE VIEW,Resale,Land,150.5,"12,359",-,Terrace House,1,99 yrs lease commencing from 1996,25,Outside Central Region,-
CENTURY WOODS,"1,850,000","1,614.6","1,146",Dec-21,WOODGROVE WALK,Resale,Land,150,"12,333",-,Terrace House,1,99 yrs lease commencing from 1996,25,Outside Central Region,-
WOODGROVE ESTATE,"2,182,000","1,970.89","1,107",Dec-21,CEDARWOOD GROVE,Resale,Land,183.1,"11,917",-,Terrace House,1,99 yrs lease commencing from 1993,25,Outside Central Region,-
CENTURY WOODS,"1,833,000","1,618.91","1,132",Nov-21,WOODGROVE VIEW,Resale,Land,150.4,"12,188",-,Terrace House,1,99 yrs lease commencing from 1996,25,Outside Central Region,-
BEECHWOOD TERRACE,"2,510,000","2,421.9","1,036",Nov-21,BEECHWOOD GROVE,Resale,Land,225,"11,156",-,Terrace House,1,99 yrs lease commencing from 1995,25,Outside Central Region,-
CENTURY WOODS,"2,168,000","2,167.87","1,000",Nov-21,WOODGROVE VIEW,Resale,Land,201.4,"10,765",-,Terrace House,1,99 yrs lease commencing from 1996,25,Outside Central Region,-
CENTURY WOODS,"1,760,000","1,614.6","1,090",Oct-21,WOODGROVE VIEW,Resale,Land,150,"11,733",-,Terrace House,1,99 yrs lease commencing from 1996,25,Outside Central Region,-
PINEWOOD TERRACE,"2,200,888","1,937.52","1,136",Oct-21,PINEWOOD GROVE,Resale,Land,180,"12,227",-,Terrace House,1,99 yrs lease commencing from 1995,25,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,388,000","3,261.49",732,Oct-21,JALAN KASAU,Resale,Land,303,"7,881",-,Semi-Detached House,1,Freehold,25,Outside Central Region,-
PINEWOOD TERRACE,"2,351,888","2,647.94",888,Sep-21,PINEWOOD GROVE,Resale,Land,246,"9,561",-,Terrace House,1,99 yrs lease commencing from 1995,25,Outside Central Region,-
WOODLANDS PARK,"3,300,000","3,562.88",926,Sep-21,JALAN BUMBONG,Resale,Land,331,"9,970",-,Semi-Detached House,1,Freehold,25,Outside Central Region,-
CENTURY WOODS,"1,800,000","1,619.98","1,111",Sep-21,WOODGROVE VIEW,Resale,Land,150.5,"11,960",-,Terrace House,1,99 yrs lease commencing from 1996,25,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,800,000","5,446.58",698,Sep-21,WOODGROVE AVENUE,Resale,Land,506,"7,510",-,Detached House,1,99 yrs lease commencing from 1995,25,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,000,000","6,458.4",619,Aug-21,PINEWOOD GROVE,Resale,Land,600,"6,667",-,Detached House,1,99 yrs lease commencing from 1996,25,Outside Central Region,-
BEECHWOOD TERRACE,"2,300,000","2,131.27","1,079",Jul-21,BEECHWOOD GROVE,Resale,Land,198,"11,616",-,Terrace House,1,99 yrs lease commencing from 1995,25,Outside Central Region,-
CENTURY WOODS,"2,230,000","2,152.8","1,036",Jul-21,WOODGROVE WALK,Resale,Land,200,"11,150",-,Terrace House,1,99 yrs lease commencing from 1996,25,Outside Central Region,-
WOODGROVE ESTATE,"1,760,000","1,969.81",893,Jul-21,CEDARWOOD GROVE,Resale,Land,183,"9,617",-,Terrace House,1,99 yrs lease commencing from 1993,25,Outside Central Region,-
NORTHILL,"2,830,000","2,266.9","1,248",Jul-21,JALAN KASAU,Resale,Land,210.6,"13,438",-,Semi-Detached House,1,Freehold,25,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,150,000","2,769.58",776,Jul-21,PINEWOOD GROVE,Resale,Land,257.3,"8,356",-,Terrace House,1,99 yrs lease commencing from 1995,25,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"1,870,000","1,974.12",947,Jul-21,CEDARWOOD GROVE,Resale,Land,183.4,"10,196",-,Terrace House,1,99 yrs lease commencing from 1993,25,Outside Central Region,-
CENTURY WOODS,"1,650,000","1,619.98","1,019",Jul-21,WOODGROVE VIEW,Resale,Land,150.5,"10,963",-,Terrace House,1,99 yrs lease commencing from 1996,25,Outside Central Region,-
CENTURY WOODS,"2,180,000","3,317.46",657,Jul-21,WOODGROVE WALK,Resale,Land,308.2,"7,073",-,Terrace House,1,99 yrs lease commencing from 1996,25,Outside Central Region,-
WOODGROVE ESTATE,"1,850,000","1,965.51",941,Jun-21,CEDARWOOD GROVE,Resale,Land,182.6,"10,131",-,Terrace House,1,99 yrs lease commencing from 1993,25,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,400,000","12,901.73",419,Jun-21,BEECHWOOD GROVE,Resale,Land,"1,198.6","4,505",-,Detached House,1,99 yrs lease commencing from 1995,25,Outside Central Region,-
