Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
TOH ESTATE,"3,680,000","2,216.31","1,660",Mar-25,TOH CRESCENT,Resale,Land,205.9,"17,873",-,Semi-Detached House,1,Freehold,17,Outside Central Region,-
TOH ESTATE,"7,260,000","7,419.63",978,Feb-25,TOH DRIVE,Resale,Land,689.3,"10,532",-,Detached House,1,Freehold,17,Outside Central Region,-
LOYANG VILLAS,"2,500,000","1,614.6","1,548",Feb-25,LOYANG VIEW,Resale,Land,150,"16,667",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
LOYANG VILLAS,"2,580,000","1,614.6","1,598",Feb-25,LOYANG RISE,Resale,Land,150,"17,200",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
TOH ESTATE,"4,050,000","3,154.93","1,284",Feb-25,UPPER CHANGI ROAD NORTH,Resale,Land,293.1,"13,818",-,Semi-Detached House,1,Freehold,17,Outside Central Region,-
LOYANG VILLAS,"2,058,888","1,643.66","1,253",Feb-25,LOYANG RISE,Resale,Land,152.7,"13,483",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
LOYANG VILLAS,"2,510,000","2,034.4","1,234",Jan-25,LOYANG RISE,Resale,Land,189,"13,280",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
LIRIA TERRACE,"3,500,000","1,679.18","2,084",Jan-25,MARIAM WALK,Resale,Land,156,"22,436",-,Terrace House,1,Freehold,17,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,300,000","3,938.55","1,092",Dec-24,CHIN TERRACE,Resale,Land,365.9,"11,752",-,Terrace House,1,Freehold,17,Outside Central Region,-
CLYDESCOVE,"3,300,000","1,908.46","1,729",Nov-24,LOYANG PLACE,Resale,Land,177.3,"18,613",-,Terrace House,1,946 yrs lease commencing from 1937,17,Outside Central Region,-
LOYANG VILLAS,"2,400,000","2,712.53",885,Nov-24,LOYANG RISE,Resale,Land,252,"9,524",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
AVILA TERRACE,"3,380,000","1,756.68","1,924",Nov-24,MARIAM WAY,Resale,Land,163.2,"20,711",-,Terrace House,1,Freehold,17,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,528,000","3,318.54","1,063",Nov-24,JALAN BATALONG EAST,Resale,Land,308.3,"11,443",-,Semi-Detached House,1,Freehold,17,Outside Central Region,-
LOYANG VILLAS,"2,320,000","1,630.75","1,423",Oct-24,LOYANG RISE,Resale,Land,151.5,"15,314",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
CHANGI GROVE,"6,360,000","6,008.46","1,059",Oct-24,JALAN MARIAM,Resale,Land,558.2,"11,394",-,Detached House,1,Freehold,17,Outside Central Region,-
LOYANG VILLAS,"2,439,888","1,614.6","1,511",Oct-24,LOYANG RISE,Resale,Land,150,"16,266",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
LOYANG VILLAS,"2,200,000","2,034.4","1,081",Sep-24,LOYANG RISE,Resale,Land,189,"11,640",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
LOYANG VILLAS,"2,280,000","2,195.86","1,038",Sep-24,LOYANG RISE,Resale,Land,204,"11,176",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,900,000","4,373.41","1,349",Sep-24,TANAH MERAH BESAR LANE,Resale,Land,406.3,"14,521",-,Detached House,1,Freehold,17,Outside Central Region,-
LOYANG VILLAS,"2,450,000","1,614.6","1,517",Sep-24,LOYANG RISE,Resale,Land,150,"16,333",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"9,280,000","5,824.4","1,593",Sep-24,LENGKOK MARIAM,Resale,Land,541.1,"17,150",-,Detached House,1,Freehold,17,Outside Central Region,-
LOYANG VILLAS,"2,300,000","1,614.6","1,425",Sep-24,LOYANG RISE,Resale,Land,150,"15,333",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
LOYANG VILLAS,"2,750,000","2,829.86",972,Sep-24,LOYANG RISE,Resale,Land,262.9,"10,460",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
LOYANG VILLAS,"2,770,000","2,152.8","1,287",Sep-24,LOYANG RISE,Resale,Land,200,"13,850",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
LOYANG VILLAS,"2,258,000","1,614.6","1,398",Aug-24,LOYANG RISE,Resale,Land,150,"15,053",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
TOH ESTATE,"9,800,000","6,939.55","1,412",Aug-24,TOH DRIVE,Resale,Land,644.7,"15,201",-,Detached House,1,Freehold,17,Outside Central Region,-
LOYANG VILLAS,"2,320,000","1,682.41","1,379",Aug-24,LOYANG RISE,Resale,Land,156.3,"14,843",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
BUKIT LOYANG ESTATE,"5,780,000","6,538.05",884,Jul-24,JALAN KELEMPONG,Resale,Land,607.4,"9,516",-,Semi-Detached House,1,Freehold,17,Outside Central Region,-
LOYANG VILLAS,"2,940,000","2,837.39","1,036",Jul-24,LOYANG VIEW,Resale,Land,263.6,"11,153",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
LOYANG GROVE,"2,380,000","1,613.52","1,475",Jul-24,LOYANG BESAR CLOSE,Resale,Land,149.9,"15,877",-,Terrace House,1,99 yrs lease commencing from 1994,17,Outside Central Region,-
LIRIA TERRACE,"3,200,000","1,627.52","1,966",Jul-24,MARIAM WALK,Resale,Land,151.2,"21,164",-,Terrace House,1,Freehold,17,Outside Central Region,-
AVILA TERRACE,"3,645,000","1,756.68","2,075",Jun-24,MARIAM WAY,Resale,Land,163.2,"22,335",-,Terrace House,1,Freehold,17,Outside Central Region,-
LOYANG VILLAS,"2,400,000","1,614.6","1,486",Jun-24,LOYANG VIEW,Resale,Land,150,"16,000",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
BUKIT LOYANG ESTATE,"4,880,000","3,509.06","1,391",Jun-24,JALAN CHELAGI,Resale,Land,326,"14,969",-,Semi-Detached House,1,Freehold,17,Outside Central Region,-
LOYANG VILLAS,"2,230,000","1,614.6","1,381",Jun-24,LOYANG RISE,Resale,Land,150,"14,867",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
CHANGI HEIGHTS,"3,860,000","2,402.52","1,607",Jun-24,JALAN SINAR BULAN,Resale,Land,223.2,"17,294",-,Terrace House,1,Freehold,17,Outside Central Region,-
CHANGI HEIGHTS,"3,400,000","1,733","1,962",May-24,JALAN SINAR BINTANG,Resale,Land,161,"21,118",-,Terrace House,1,Freehold,17,Outside Central Region,-
LOYANG VILLAS,"2,500,000","1,750.23","1,428",May-24,LOYANG RISE,Resale,Land,162.6,"15,375",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
LOYANG VILLAS,"2,280,000","1,750.23","1,303",May-24,LOYANG RISE,Resale,Land,162.6,"14,022",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
LOYANG VILLAS,"2,180,000","1,790.05","1,218",Apr-24,LOYANG VIEW,Resale,Land,166.3,"13,109",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
CHANGI GROVE,"8,500,000","8,224.77","1,033",Apr-24,LENGKOK MARIAM,Resale,Land,764.1,"11,124",-,Detached House,1,Freehold,17,Outside Central Region,-
CHANGI HEIGHTS,"3,400,000","1,736.23","1,958",Apr-24,JALAN SINAR BULAN,Resale,Land,161.3,"21,079",-,Terrace House,1,Freehold,17,Outside Central Region,-
LOYANG VILLAS,"2,250,000","1,614.6","1,394",Apr-24,LOYANG RISE,Resale,Land,150,"15,000",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,500,000","4,309.91","1,276",Apr-24,TANAH MERAH BESAR LANE,Resale,Land,400.4,"13,736",-,Detached House,1,Freehold,17,Outside Central Region,-
LOYANG VILLAS,"2,400,000","1,614.6","1,486",Apr-24,LOYANG RISE,Resale,Land,150,"16,000",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
TOH ESTATE,"2,320,000","2,396.07",968,Apr-24,TOH STREET,Resale,Land,222.6,"10,422",-,Terrace House,1,Freehold,17,Outside Central Region,-
CHANGI HEIGHTS,"3,859,000","2,287.35","1,687",Apr-24,JALAN SINAR BULAN,Resale,Land,212.5,"18,160",-,Terrace House,1,Freehold,17,Outside Central Region,-
LOYANG VILLAS,"2,100,000","1,614.6","1,301",Apr-24,LOYANG RISE,Resale,Land,150,"14,000",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
TOH ESTATE,"7,800,000","7,194.66","1,084",Mar-24,TOH HEIGHTS,Resale,Land,668.4,"11,670",-,Detached House,1,Freehold,17,Outside Central Region,-
LOYANG VILLAS,"2,250,000","1,614.6","1,394",Mar-24,LOYANG RISE,Resale,Land,150,"15,000",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
LOYANG VILLAS,"2,100,000","1,614.6","1,301",Mar-24,LOYANG RISE,Resale,Land,150,"14,000",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
LOYANG VILLAS,"2,410,000","2,152.8","1,119",Mar-24,LOYANG VIEW,Resale,Land,200,"12,050",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
TANAH MERAH PARK,"3,420,000","2,652.25","1,289",Mar-24,TANAH MERAH BESAR LANE,Resale,Land,246.4,"13,880",-,Semi-Detached House,1,Freehold,17,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,580,000","2,406.83","1,487",Mar-24,TANAH MERAH BESAR ROAD,Resale,Land,223.6,"16,011",-,Semi-Detached House,1,Freehold,17,Outside Central Region,-
LOYANG VILLAS,"2,100,000","1,616.75","1,299",Mar-24,LOYANG RISE,Resale,Land,150.2,"13,981",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
LOYANG VILLAS,"2,248,000","1,647.97","1,364",Mar-24,LOYANG RISE,Resale,Land,153.1,"14,683",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
CHANGI GROVE,"7,000,000","6,028.92","1,161",Feb-24,LENGKOK MARIAM,Resale,Land,560.1,"12,498",-,Detached House,1,Freehold,17,Outside Central Region,-
LOYANG VILLAS,"2,330,000","1,644.74","1,417",Feb-24,LOYANG RISE,Resale,Land,152.8,"15,249",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
LOYANG VILLAS,"2,100,000","1,614.6","1,301",Jan-24,LOYANG VIEW,Resale,Land,150,"14,000",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
LOYANG VILLAS,"2,350,000","1,614.6","1,455",Dec-23,LOYANG RISE,Resale,Land,150,"15,667",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
TOH ESTATE,"3,980,000","3,812.61","1,044",Dec-23,TOH CRESCENT,Resale,Land,354.2,"11,237",-,Semi-Detached House,1,Freehold,17,Outside Central Region,-
LOYANG VILLAS,"2,400,000","2,190.47","1,096",Dec-23,LOYANG RISE,Resale,Land,203.5,"11,794",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
LOYANG VILLAS,"2,100,000","1,614.6","1,301",Dec-23,LOYANG RISE,Resale,Land,150,"14,000",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
LOYANG VILLAS,"2,150,000","1,635.05","1,315",Dec-23,LOYANG RISE,Resale,Land,151.9,"14,154",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
LOYANG VILLAS,"2,180,000","1,615.68","1,349",Nov-23,LOYANG RISE,Resale,Land,150.1,"14,524",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
TOH ESTATE,"3,400,000","2,514.47","1,352",Nov-23,UPPER CHANGI ROAD NORTH,Resale,Land,233.6,"14,555",-,Semi-Detached House,1,Freehold,17,Outside Central Region,-
LOYANG VILLAS,"2,300,000","1,631.82","1,409",Oct-23,LOYANG RISE,Resale,Land,151.6,"15,172",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
TOH ESTATE,"3,288,888","2,433.74","1,351",Oct-23,TOH STREET,Resale,Land,226.1,"14,546",-,Terrace House,1,Freehold,17,Outside Central Region,-
LOYANG VILLAS,"2,290,000","2,034.4","1,126",Oct-23,LOYANG RISE,Resale,Land,189,"12,116",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
LOYANG VILLAS,"2,280,000","2,034.4","1,121",Aug-23,LOYANG RISE,Resale,Land,189,"12,063",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
LOYANG VILLAS,"2,428,888","1,614.6","1,504",Aug-23,LOYANG RISE,Resale,Land,150,"16,193",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
AVILA TERRACE,"3,300,000","1,768.53","1,866",Aug-23,MARIAM WAY,Resale,Land,164.3,"20,085",-,Terrace House,1,Freehold,17,Outside Central Region,-
LOYANG VILLAS,"2,200,000","2,171.1","1,013",Aug-23,LOYANG RISE,Resale,Land,201.7,"10,907",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
LOYANG VILLAS,"2,260,000","1,614.6","1,400",Aug-23,LOYANG RISE,Resale,Land,150,"15,067",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
LOYANG VILLAS,"2,280,000","1,614.6","1,412",Aug-23,LOYANG RISE,Resale,Land,150,"15,200",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,700,000","4,410.01","1,066",Jul-23,TANAH MERAH BESAR LANE,Resale,Land,409.7,"11,472",-,Detached House,1,Freehold,17,Outside Central Region,-
TOH ESTATE,"5,975,000","6,581.11",908,Jul-23,TOH CRESCENT,Resale,Land,611.4,"9,773",-,Detached House,1,Freehold,17,Outside Central Region,-
LOYANG VILLAS,"2,300,000","1,614.6","1,425",May-23,LOYANG RISE,Resale,Land,150,"15,333",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
BUKIT LOYANG ESTATE,"4,700,000","3,323.92","1,414",May-23,JALAN KELEMPONG,Resale,Land,308.8,"15,220",-,Semi-Detached House,1,Freehold,17,Outside Central Region,-
LOYANG VILLAS,"2,400,000","2,152.8","1,115",May-23,LOYANG VIEW,Resale,Land,200,"12,000",-,Terrace House,1,99 yrs lease commencing from 1993,17,Outside Central Region,-
