Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
KEMBANGAN ESTATE,"6,160,000","2,160.33","2,851",Apr-26,LORONG MARICAN,New Sale,Land,200.7,"30,693",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"8,000,000","4,345.43","1,841",Apr-26,LORONG MARZUKI,Resale,Land,403.7,"19,817",-,Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,380,000","3,138.78","1,714",Apr-26,JALAN RIMAU,Resale,Land,291.6,"18,450",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,070,000","1,999.95","2,535",Apr-26,LORONG MARICAN,Resale,Land,185.8,"27,287",-,Terrace House,1,Freehold,14,Outside Central Region,-
YONG SENG ESTATE,"3,980,000","1,883.7","2,113",Mar-26,JALAN PARAS,Resale,Land,175,"22,743",-,Terrace House,1,Freehold,14,Outside Central Region,-
FRANKEL ESTATE,"3,600,000","1,754.53","2,052",Mar-26,CHANGI ROAD,Resale,Land,163,"22,086",-,Terrace House,1,Freehold,14,Outside Central Region,-
SIN CHUAN GARDEN,"5,650,000","3,181.84","1,776",Mar-26,WARINGIN PARK,Resale,Land,295.6,"19,114",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,656,888","2,751.28","2,056",Mar-26,LORONG MELAYU,Resale,Land,255.6,"22,132",-,Terrace House,1,Freehold,14,Outside Central Region,-
GEYLANG CONSERVATION AREA,"4,200,000","1,406.85","2,985",Mar-26,LORONG 28 GEYLANG,Resale,Land,130.7,"32,135",-,Terrace House,1,Freehold,14,Rest of Central Region,-
RESERVOIR VILLAS,"3,515,000","2,524.16","1,393",Feb-26,JALAN PUNAI,Resale,Land,234.5,"14,989",-,Semi-Detached House,1,99 yrs lease commencing from 1995,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,700,000","3,096.8","1,841",Feb-26,LORONG MYDIN,Resale,Land,287.7,"19,812",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,200,000","2,327.18","2,234",Feb-26,LORONG MARICAN,Resale,Land,216.2,"24,052",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,428,000","2,345.48","2,314",Feb-26,LORONG MARZUKI,Resale,Land,217.9,"24,911",-,Terrace House,1,Freehold,14,Outside Central Region,-
SIN CHUAN GARDEN,"5,000,000","2,759.89","1,812",Feb-26,WARINGIN PARK,Resale,Land,256.4,"19,501",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,500,000","1,656.58","2,113",Jan-26,LORONG 22 GEYLANG,Resale,Land,153.9,"22,742",-,Terrace House,1,Freehold,14,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,380,000","3,482.15","1,545",Jan-26,LENGKONG EMPAT,Resale,Land,323.5,"16,631",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"10,600,000","4,342.2","2,441",Jan-26,CHANGI ROAD,New Sale,Land,403.4,"26,277",-,Detached House,1,Freehold,14,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,320,000","1,774.98","2,434",Jan-26,LORONG MARZUKI,Resale,Land,164.9,"26,198",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,780,000","1,555.4","2,430",Dec-25,JALAN EUNOS,Resale,Land,144.5,"26,159",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,750,000","3,443.4","1,670",Dec-25,JALAN KECHOT,Resale,Land,319.9,"17,974",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,735,000","1,729.77","2,737",Dec-25,JALAN SENYUM,Resale,Land,160.7,"29,465",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,250,000","1,637.2","2,596",Nov-25,TEO KIM ENG ROAD,Resale,Land,152.1,"27,942",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,000,000","1,655.5","1,812",Nov-25,LORONG 36 GEYLANG,Resale,Land,153.8,"19,506",-,Terrace House,1,Freehold,14,Rest of Central Region,-
KEMBANGAN ESTATE,"6,238,000","3,006.39","2,075",Nov-25,LORONG MARICAN,Resale,Land,279.3,"22,334",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
SIN CHUAN GARDEN,"6,300,000","3,412.19","1,846",Nov-25,WARINGIN PARK,Resale,Land,317,"19,874",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,688,000","1,955.82","2,397",Nov-25,LORONG MYDIN,Resale,Land,181.7,"25,801",-,Terrace House,1,Freehold,14,Outside Central Region,-
YONG SENG ESTATE,"3,880,000","1,874.01","2,070",Nov-25,JALAN SENANG,Resale,Land,174.1,"22,286",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,060,000","2,355.16","2,148",Nov-25,LORONG MYDIN,Resale,Land,218.8,"23,126",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"7,588,888","3,281.94","2,312",Nov-25,JALAN KEMBANGAN,Resale,Land,304.9,"24,890",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
FRANKEL ESTATE,"4,080,000","1,723.32","2,368",Nov-25,CHANGI ROAD,Resale,Land,160.1,"25,484",-,Terrace House,1,Freehold,14,Outside Central Region,-
KEMBANGAN ESTATE,"4,900,000","1,824.5","2,686",Nov-25,LORONG MARICAN,Resale,Land,169.5,"28,909",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,620,000","1,883.7","2,453",Nov-25,JALAN PUNAI,Resale,Land,175,"26,400",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,580,000","2,256.13","2,473",Nov-25,JALAN SENANG,Resale,Land,209.6,"26,622",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"8,100,000","5,526.24","1,466",Nov-25,LORONG MELAYU,Resale,Land,513.4,"15,777",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,180,000","2,686.69","1,556",Nov-25,LENGKONG TIGA,Resale,Land,249.6,"16,747",-,Terrace House,1,Freehold,14,Outside Central Region,-
GEYLANG CONSERVATION AREA,"3,400,000","1,624.29","2,093",Nov-25,LORONG 32 GEYLANG,Resale,Land,150.9,"22,531",-,Terrace House,1,Freehold,14,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,150,000","1,833.11","2,264",Oct-25,JALAN YASIN,Resale,Land,170.3,"24,369",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"7,125,000","2,999.93","2,375",Oct-25,JALAN GRISEK,Resale,Land,278.7,"25,565",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,100,000","1,750.23","2,343",Oct-25,SIMS VIEW,Resale,Land,162.6,"25,215",-,Terrace House,1,Freehold,14,Outside Central Region,-
KEMBANGAN ESTATE,"6,848,000","3,192.6","2,145",Oct-25,LORONG SALLEH,Resale,Land,296.6,"23,088",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,200,000","1,929.99","3,212",Oct-25,JALAN SELAMAT,New Sale,Land,179.3,"34,579",-,Terrace House,1,Freehold,14,Outside Central Region,-
KIMNAN PARK,"7,538,000","2,751.28","2,740",Oct-25,JALAN SELAMAT,Resale,Land,255.6,"29,491",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,550,000","1,417.62","2,504",Sep-25,LORONG 40 GEYLANG,Resale,Land,131.7,"26,955",-,Terrace House,1,Freehold,14,Rest of Central Region,-
SIN CHUAN GARDEN,"5,400,000","3,457.4","1,562",Sep-25,WARINGIN WALK,Resale,Land,321.2,"16,812",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
KEMBANGAN ESTATE,"5,075,000","3,587.64","1,415",Sep-25,LORONG MELAYU,Resale,Land,333.3,"15,227",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"7,000,000","2,999.93","2,333",Sep-25,JALAN GRISEK,Resale,Land,278.7,"25,117",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,280,000","2,345.48","2,251",Sep-25,JALAN SELAMAT,Resale,Land,217.9,"24,231",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,700,000","3,516.6","1,621",Sep-25,LENGKONG LIMA,Resale,Land,326.7,"17,447",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,100,000","3,912.71","1,559",Sep-25,LORONG MELAYU,Resale,Land,363.5,"16,781",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,360,000","2,677.01","2,002",Sep-25,JALAN SENTOSA,Resale,Land,248.7,"21,552",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
SENG YONG VILLAS,"4,488,000","1,963.35","2,286",Aug-25,JALAN GRISEK,Resale,Land,182.4,"24,605",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,589,188","4,305.6","1,298",Aug-25,LENGKONG SATU,Resale,Land,400,"13,973",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
KIMNAN PARK,"5,800,000","3,373.44","1,719",Aug-25,JALAN SENYUM,Resale,Land,313.4,"18,507",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,280,000","2,008.56","2,131",Aug-25,JALAN GRISEK,Resale,Land,186.6,"22,937",-,Terrace House,1,Freehold,14,Outside Central Region,-
YONG SENG ESTATE,"3,950,000","1,886.93","2,093",Aug-25,JALAN PARAS,Resale,Land,175.3,"22,533",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,960,000","3,658.68","1,902",Aug-25,SALLIM ROAD,Resale,Land,339.9,"20,477",-,Semi-Detached House,1,Freehold,14,Rest of Central Region,-
YONG SENG ESTATE,"7,300,000","7,004.13","1,042",Aug-25,JALAN PARAS,Resale,Land,650.7,"11,219",-,Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"7,850,000","4,182.89","1,877",Aug-25,SALLIM ROAD,Resale,Land,388.6,"20,201",-,Semi-Detached House,1,Freehold,14,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,500,000","3,597.33","1,529",Aug-25,JALAN PUNAI,Resale,Land,334.2,"16,457",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
KEMBANGAN ESTATE,"3,900,000","2,055.92","1,897",Aug-25,LORONG SALLEH,Resale,Land,191,"20,419",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,851,000","1,689.95","2,279",Jul-25,JALAN KRIAN,Resale,Land,157,"24,529",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,050,000","2,692.08","2,247",Jul-25,LENGKONG DUA,Resale,Land,250.1,"24,190",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,250,000","4,182.89","1,494",Jul-25,JALAN RAHMAT,Resale,Land,388.6,"16,083",-,Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,590,000","1,694.25","2,709",Jul-25,LORONG SARINA,Resale,Land,157.4,"29,161",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,700,000","1,869.71","1,979",Jul-25,JALAN SENANG,Resale,Land,173.7,"21,301",-,Terrace House,1,Freehold,14,Outside Central Region,-
YONG SENG ESTATE,"4,850,000","1,888.01","2,569",Jul-25,JALAN SENANG,Resale,Land,175.4,"27,651",-,Terrace House,1,Freehold,14,Outside Central Region,-
KEMBANGAN ESTATE,"5,250,000","2,153.88","2,437",Jul-25,JALAN ISMAIL,Resale,Land,200.1,"26,237",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,180,000","2,501.55","2,071",Jun-25,JALAN SENANG,Resale,Land,232.4,"22,289",-,Terrace House,1,Freehold,14,Outside Central Region,-
SARINA TERRACE,"3,735,000","1,809.43","2,064",Jun-25,LORONG SARINA,Resale,Land,168.1,"22,219",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,750,000","2,938.57","1,957",Jun-25,JALAN SENANG,Resale,Land,273,"21,062",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"7,650,000","4,229.18","1,809",May-25,JALAN RAHMAT,Resale,Land,392.9,"19,471",-,Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,650,000","2,626.42","1,770",May-25,JALAN KECHOT,Resale,Land,244,"19,057",-,Terrace House,1,Freehold,14,Outside Central Region,-
KEMBANGAN ESTATE,"7,050,000","5,491.79","1,284",May-25,LORONG SALLEH,Resale,Land,510.2,"13,818",-,Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,000,000","2,172.18","2,762",May-25,JALAN SINGA,Resale,Land,201.8,"29,732",-,Terrace House,1,Freehold,14,Outside Central Region,-
KIMNAN PARK,"4,200,000","2,015.02","2,084",May-25,JALAN SELAMAT,Resale,Land,187.2,"22,436",-,Terrace House,1,Freehold,14,Outside Central Region,-
SENG YONG VILLAS,"4,380,000","2,091.45","2,094",May-25,JALAN GRISEK,Resale,Land,194.3,"22,542",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,200,000","2,192.63","2,372",Apr-25,JALAN SINGA,Resale,Land,203.7,"25,528",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,430,000","1,377.79","1,764",Apr-25,LORONG 39 GEYLANG,Resale,Land,128,"18,984",-,Terrace House,1,Freehold,14,Rest of Central Region,-
SIN CHUAN GARDEN,"5,200,000","3,982.68","1,306",Apr-25,WARINGIN WALK,Resale,Land,370,"14,054",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"8,200,000","4,999.88","1,640",Apr-25,JALAN SELAMAT,Resale,Land,464.5,"17,653",-,Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,850,000","1,402.55","2,745",Mar-25,LORONG 40 GEYLANG,Resale,Land,130.3,"29,547",-,Terrace House,1,Freehold,14,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,748,000","2,413.29","1,553",Mar-25,JALAN LAPANG,Resale,Land,224.2,"16,717",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,500,000","4,670.5","1,392",Mar-25,LORONG 19 GEYLANG,Resale,Land,433.9,"14,980",-,Detached House,1,Freehold,14,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,650,000","1,747","2,089",Mar-25,JALAN KECHOT,Resale,Land,162.3,"22,489",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,338,888","3,449.86","1,548",Mar-25,LENGKONG EMPAT,Resale,Land,320.5,"16,658",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,600,000","1,627.52","2,212",Mar-25,LORONG 14 GEYLANG,Resale,Land,151.2,"23,810",-,Terrace House,1,Freehold,14,Rest of Central Region,-
KIMNAN PARK,"4,000,000","1,847.1","2,166",Feb-25,TAMAN SELAMAT,Resale,Land,171.6,"23,310",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"7,700,000","2,999.93","2,567",Feb-25,JALAN SENYUM,Resale,Land,278.7,"27,628",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
KEMBANGAN ESTATE,"7,900,000","3,906.26","2,022",Feb-25,JALAN AWANG,Resale,Land,362.9,"21,769",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,450,000","1,989.19","2,237",Feb-25,LORONG MARZUKI,Resale,Land,184.8,"24,080",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,600,000","1,671.65","2,154",Feb-25,LORONG 14 GEYLANG,Resale,Land,155.3,"23,181",-,Terrace House,1,Freehold,14,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,600,000","3,523.06","1,306",Feb-25,JALAN SELAMAT,Resale,Land,327.3,"14,054",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,940,000","2,115.13","1,863",Feb-25,LORONG MARZUKI,Resale,Land,196.5,"20,051",-,Terrace House,1,Freehold,14,Outside Central Region,-
KIMNAN PARK,"3,000,000","2,039.78","1,471",Jan-25,LORONG KEMBANGAN,Resale,Land,189.5,"15,831",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,190,000","2,114.05","1,982",Jan-25,JALAN ISMAIL,Resale,Land,196.4,"21,334",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"7,418,888","4,489.66","1,652",Jan-25,LENGKONG TIGA,Resale,Land,417.1,"17,787",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,250,000","2,463.88","1,725",Jan-25,JALAN SENANG,Resale,Land,228.9,"18,567",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,600,000","2,192.63","2,554",Dec-24,LORONG SALLEH,Resale,Land,203.7,"27,491",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,280,000","1,664.11","2,572",Dec-24,LORONG 24A GEYLANG,Resale,Land,154.6,"27,684",-,Terrace House,1,Freehold,14,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"2,300,000","1,556.47","1,478",Dec-24,LORONG 39 GEYLANG,Resale,Land,144.6,"15,906",-,Terrace House,1,Freehold,14,Rest of Central Region,-
SIN CHUAN GARDEN,"5,600,000","2,992.39","1,871",Dec-24,WARINGIN WALK,Resale,Land,278,"20,144",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
SENG YONG VILLAS,"3,950,000","1,828.8","2,160",Nov-24,JALAN GRISEK,Resale,Land,169.9,"23,249",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,380,000","4,342.2","1,239",Nov-24,LENGKONG DUA,Resale,Land,403.4,"13,337",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,700,000","3,490.77","1,633",Nov-24,JALAN DAUD,Resale,Land,324.3,"17,576",-,Terrace House,1,Freehold,14,Outside Central Region,-
KIMNAN PARK,"6,350,000","5,048.32","1,258",Nov-24,JALAN SELAMAT,Resale,Land,469,"13,539",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,868,000","2,982.7","1,632",Nov-24,JALAN SENYUM,Resale,Land,277.1,"17,568",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,800,000","2,230.3","1,704",Oct-24,LORONG 28 GEYLANG,Resale,Land,207.2,"18,340",-,Terrace House,1,Freehold,14,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"6,200,000","4,214.11","1,471",Oct-24,JALAN SENANG,Resale,Land,391.5,"15,837",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,850,000","2,563.98","1,502",Oct-24,JALAN EUNOS,Resale,Land,238.2,"16,163",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,528,000","2,258.29","2,005",Oct-24,LORONG MARICAN,Resale,Land,209.8,"21,582",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,100,000","3,361.6","1,517",Oct-24,JALAN ISMAIL,Resale,Land,312.3,"16,330",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,480,000","2,171.1","2,524",Oct-24,JALAN ISHAK,Resale,Land,201.7,"27,169",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,650,000","1,973.04","1,850",Oct-24,LORONG SARINA,Resale,Land,183.3,"19,913",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"9,288,888","3,763.09","2,468",Sep-24,JALAN AWANG,Resale,Land,349.6,"26,570",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,680,000","3,954.69","1,436",Sep-24,JALAN SELAMAT,Resale,Land,367.4,"15,460",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"8,300,000","4,995.57","1,661",Sep-24,JALAN WARINGIN,Resale,Land,464.1,"17,884",-,Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,190,000","2,192.63","2,367",Sep-24,JALAN SINGA,New Sale,Land,203.7,"25,479",-,Terrace House,1,Freehold,14,Outside Central Region,-
KEMBANGAN ESTATE,"9,160,000","3,720.04","2,462",Aug-24,JALAN AWANG,Resale,Land,345.6,"26,505",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,200,000","2,353.01","2,210",Aug-24,LORONG MARZUKI,Resale,Land,218.6,"23,788",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,338,888","1,855.71","2,338",Aug-24,JALAN SAYANG,Resale,Land,172.4,"25,168",-,Terrace House,1,Freehold,14,Outside Central Region,-
SENG YONG VILLAS,"4,100,000","2,041.93","2,008",Aug-24,JALAN GRISEK,Resale,Land,189.7,"21,613",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,000,000","4,038.65","1,238",Jul-24,JALAN SENTOSA,Resale,Land,375.2,"13,326",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,308,000","2,830.93","1,522",Jul-24,LORONG SARINA,Resale,Land,263,"16,380",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,738,000","2,378.84","1,992",Jul-24,JALAN LAPANG,Resale,Land,221,"21,439",-,Terrace House,1,Freehold,14,Outside Central Region,-
KEMBANGAN ESTATE,"5,000,000","3,368.06","1,485",Jul-24,JALAN ISMAIL,Resale,Land,312.9,"15,980",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,850,000","4,685.57","1,249",Jul-24,LORONG MARICAN,Resale,Land,435.3,"13,439",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
YONG SENG ESTATE,"5,480,000","1,881.55","2,912",Jul-24,JALAN SENANG,Resale,Land,174.8,"31,350",-,Terrace House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,760,000","3,708.2","1,553",Jun-24,JALAN SENYUM,Resale,Land,344.5,"16,720",-,Semi-Detached House,1,Freehold,14,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"7,000,000","3,152.78","2,220",Jun-24,JALAN SENTOSA,Resale,Land,292.9,"23,899",-,Terrace House,1,Freehold,14,Outside Central Region,-
KIMNAN PARK,"3,680,000","2,184.02","1,685",Jun-24,JALAN SELAMAT,Resale,Land,202.9,"18,137",-,Terrace House,1,Freehold,14,Outside Central Region,-
KEMBANGAN ESTATE,"3,850,000","2,233.53","1,724",Jun-24,LORONG SALLEH,Resale,Land,207.5,"18,554",-,Terrace House,1,Freehold,14,Outside Central Region,-
