Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
HOCK SENG PARK,"9,100,000","3,050.52","2,983",Mar-23,JALAN JAMBU AYER,New Sale,Land,283.4,"32,110",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
CLEMENTI PARK,"12,800,000","6,025.69","2,124",Feb-23,SUNSET SQUARE,Resale,Land,559.8,"22,865",-,Detached House,1,Freehold,21,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"20,500,000","10,459.38","1,960",Feb-23,JALAN KAMPONG CHANTEK,Resale,Land,971.7,"21,097",-,Detached House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"12,800,000","7,209.73","1,775",Feb-23,SUNSET PLACE,Resale,Land,669.8,"19,110",-,Detached House,1,Freehold,21,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,588,000","2,050.54","2,237",Feb-23,LORONG KILAT,Resale,Land,190.5,"24,084",-,Terrace House,1,Freehold,21,Rest of Central Region,-
HOCK SENG PARK,"5,600,000","2,999.93","1,867",Feb-23,JALAN JAMBU MAWAR,Resale,Land,278.7,"20,093",-,Semi-Detached House,1,999 yrs lease commencing from 1875,21,Rest of Central Region,-
AIRVIEW PARK,"7,750,000","3,150.73","2,460",Jan-23,YUK TONG AVENUE,New Sale,Land,292.71,"26,477",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
ENG KONG PARK,"3,750,000","1,878.32","1,996",Jan-23,ENG KONG CRESCENT,Resale,Land,174.5,"21,490",-,Terrace House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,550,000","2,363.77","2,348",Dec-22,TOH YI ROAD,Resale,Land,219.6,"25,273",-,Terrace House,1,Freehold,21,Rest of Central Region,-
CHENG SOON GARDEN,"5,725,000","3,915.94","1,462",Dec-22,KISMIS AVENUE,Resale,Land,363.8,"15,737",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"29,700,000","18,519.46","1,604",Nov-22,YARWOOD AVENUE,Resale,Land,"1,720.5","17,262",-,Detached House,1,999 yrs lease commencing from 1879,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"10,380,000","5,823.32","1,782",Nov-22,JALAN WAJEK,Resale,Land,541,"19,187",-,Detached House,1,999 yrs lease commencing from 1885,21,Rest of Central Region,-
ENG KONG PARK,"8,430,000","3,810.46","2,212",Oct-22,ENG KONG GARDEN,Resale,Land,354,"23,814",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
TOH TUCK GARDEN,"5,218,000","3,171.07","1,645",Oct-22,TOH TUCK PLACE,Resale,Land,294.6,"17,712",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"15,500,000","9,429.26","1,644",Sep-22,SUNSET SQUARE,Resale,Land,876,"17,694",-,Detached House,1,Freehold,21,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,250,000","3,315.31","1,885",Sep-22,GREENBANK PARK,Resale,Land,308,"20,292",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
BINJAI PARK,"28,200,000","15,515.23","1,818",Sep-22,BINJAI PARK,Resale,Land,"1,441.4","19,564",-,Detached House,1,Freehold,21,Rest of Central Region,-
GOLDEN RISE ESTATE,"3,800,000","2,177.56","1,745",Aug-22,KISMIS PLACE,Resale,Land,202.3,"18,784",-,Terrace House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"8,200,000","4,305.6","1,904",Aug-22,LORONG KISMIS,Resale,Land,400,"20,500",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
GREENRIDGE,"3,600,000","1,815.89","1,983",Aug-22,GREENRIDGE CRESCENT,Resale,Land,168.7,"21,340",-,Terrace House,1,Freehold,21,Rest of Central Region,-
JURONG PARK,"7,880,000","5,584.36","1,411",Jul-22,JALAN SELANTING,Resale,Land,518.8,"15,189",-,Detached House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"7,200,000","2,697.78","2,669",Jul-22,THAM SOONG AVENUE,New Sale,Land,250.63,"28,728",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
MANDARIN PARK,"5,700,000","3,318.54","1,718",Jul-22,LORONG PISANG EMAS,Resale,Land,308.3,"18,488",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
SUMMERLEA GREEN,"3,080,000","2,200.16","1,400",Jun-22,KISMIS GREEN,Resale,Land,204.4,"15,068",-,Terrace House,1,99 yrs lease commencing from 1995,21,Rest of Central Region,-
CLEMENTI GREEN,"5,100,000","3,398.19","1,501",Jun-22,CLEMENTI CRESCENT,Resale,Land,315.7,"16,155",-,Terrace House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,800,000","2,948.26","1,628",Jun-22,TOH YI ROAD,Resale,Land,273.9,"17,525",-,Terrace House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,800,000","1,644.74","2,310",Jun-22,TOH TUCK CLOSE,Resale,Land,152.8,"24,869",-,Terrace House,1,Freehold,21,Rest of Central Region,-
GREENRIDGE,"7,500,000","3,876.12","1,935",Jun-22,GREENRIDGE CRESCENT,Resale,Land,360.1,"20,828",-,Terrace House,1,Freehold,21,Rest of Central Region,-
HONG KONG PARK,"12,500,000","6,330.31","1,975",Jun-22,HUA GUAN AVENUE,Resale,Land,588.1,"21,255",-,Detached House,1,999 yrs lease commencing from 1879,21,Rest of Central Region,-
BINJAI PARK,"22,800,000","12,154.71","1,876",Jun-22,BINJAI PARK,Resale,Land,"1,129.2","20,191",-,Detached House,1,Freehold,21,Rest of Central Region,-
KISMIS RESIDENCES,"4,600,000","1,616.75","2,845",Jun-22,ENG KONG TERRACE,Resale,Land,150.2,"30,626",-,Terrace House,1,Freehold,21,Rest of Central Region,-
KISMIS RESIDENCES,"4,730,000","1,617.83","2,924",May-22,ENG KONG TERRACE,Resale,Land,150.3,"31,470",-,Terrace House,1,Freehold,21,Rest of Central Region,-
THE MONDRIAN,"5,260,000","2,219.54","2,370",Apr-22,HINDHEDE PLACE,Resale,Land,206.2,"25,509",-,Semi-Detached House,1,999 yrs lease commencing from 1884,21,Outside Central Region,-
GREENBANK PARK,"9,900,900","3,981.6","2,487",Apr-22,GREENBANK PARK,Resale,Land,369.9,"26,766",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
HONG KONG PARK,"8,380,000","3,893.34","2,152",Apr-22,HUA GUAN AVENUE,Resale,Land,361.7,"23,168",-,Semi-Detached House,1,999 yrs lease commencing from 1879,21,Rest of Central Region,-
MAYFAIR PARK,"1,310,000","3,649",359,Apr-22,JALAN WAJEK,Resale,Land,339,"3,864",-,Semi-Detached House,1,99 yrs lease commencing from 1952,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,700,000","3,757.71","1,517",Apr-22,ENG KONG ROAD,Resale,Land,349.1,"16,328",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
RIDGEVALE GARDENS,"5,400,000","3,064.51","1,762",Apr-22,UPPER BUKIT TIMAH VIEW,Resale,Land,284.7,"18,967",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,580,000","2,599.51","1,762",Apr-22,YUK TONG AVENUE,Resale,Land,241.5,"18,965",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"10,300,000","6,371.21","1,617",Mar-22,SUNSET SQUARE,Resale,Land,591.9,"17,402",-,Detached House,1,Freehold,21,Outside Central Region,-
GAO MING HUA YUAN,"5,200,000","3,651.15","1,424",Mar-22,SHAMAH TERRACE,Resale,Land,339.2,"15,330",-,Terrace House,1,Freehold,21,Rest of Central Region,-
MANDARIN PARK,"3,398,000","2,121.58","1,602",Mar-22,JALAN JURONG KECHIL,Resale,Land,197.1,"17,240",-,Terrace House,1,Freehold,21,Rest of Central Region,-
HONG KONG PARK,"9,200,000","3,285.17","2,800",Feb-22,SIAN TUAN AVENUE,Resale,Land,305.2,"30,144",-,Semi-Detached House,1,999 yrs lease commencing from 1879,21,Rest of Central Region,-
KISMIS RESIDENCES,"4,700,000","1,617.83","2,905",Feb-22,ENG KONG TERRACE,Resale,Land,150.3,"31,271",-,Terrace House,1,Freehold,21,Rest of Central Region,-
SUMMERLEA GREEN,"2,450,000","1,614.6","1,517",Feb-22,KISMIS GREEN,Resale,Land,150,"16,333",-,Terrace House,1,99 yrs lease commencing from 1995,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"6,800,000","4,135.53","1,644",Feb-22,YUK TONG AVENUE,Resale,Land,384.2,"17,699",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
HOCK SENG PARK,"5,700,000","3,008.54","1,895",Feb-22,JALAN JAMBU MAWAR,Resale,Land,279.5,"20,394",-,Semi-Detached House,1,999 yrs lease commencing from 1875,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,388,000","3,199.06","1,684",Feb-22,SUNSET WAY,Resale,Land,297.2,"18,129",-,Terrace House,1,Freehold,21,Outside Central Region,-
MAYFAIR PARK,"1,330,000","3,531.67",377,Feb-22,JALAN WAJEK,Resale,Land,328.1,"4,054",-,Semi-Detached House,1,99 yrs lease commencing from 1952,21,Rest of Central Region,-
HOOVER PARK,"4,600,000","3,189.37","1,442",Feb-22,CHUN TIN ROAD,Resale,Land,296.3,"15,525",-,Terrace House,1,Freehold,21,Rest of Central Region,-
CARMINE COLLECTION,"5,000,000","2,229.22","2,243",Jan-22,ENG KONG ROAD,Resale,Land,207.1,"24,143",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"12,000,000","6,944.93","1,728",Jan-22,SUNSET VALE,Resale,Land,645.2,"18,599",-,Detached House,1,Freehold,21,Outside Central Region,-
CHENG SOON GARDEN,"5,150,000","3,877.19","1,328",Jan-22,CHENG SOON GARDEN,Resale,Land,360.2,"14,298",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,200,000","1,848.18","1,731",Jan-22,TOH TUCK ROAD,Resale,Land,171.7,"18,637",-,Terrace House,1,Freehold,21,Rest of Central Region,-
CHENG SOON GARDEN,"5,250,000","4,065.56","1,291",Jan-22,CHENG SOON GARDEN,Resale,Land,377.7,"13,900",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
HUA GUAN GARDENS,"4,480,000","1,734.08","2,584",Jan-22,HUA GUAN AVENUE,Resale,Land,161.1,"27,809",-,Terrace House,1,999 yrs lease commencing from 1883,21,Rest of Central Region,-
GOLDEN RISE ESTATE,"6,188,000","3,021.45","2,048",Jan-22,LORONG KISMIS,Resale,Land,280.7,"22,045",-,Terrace House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,380,000","3,069.89","1,753",Dec-21,SUNSET WAY,Resale,Land,285.2,"18,864",-,Terrace House,1,Freehold,21,Outside Central Region,-
HIGHGATE PARK,"3,580,000","1,788.98","2,001",Dec-21,HIGHGATE CRESCENT,Resale,Land,166.2,"21,540",-,Terrace House,1,Freehold,21,Rest of Central Region,-
HONG KONG PARK,"7,738,000","2,625.34","2,947",Dec-21,STONE AVENUE,Resale,Land,243.9,"31,726",-,Semi-Detached House,1,999 yrs lease commencing from 1879,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,880,000","3,219.51","1,826",Dec-21,LORONG PISANG UDANG,Resale,Land,299.1,"19,659",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
CLEMENTI PARK,"13,380,000","7,116.08","1,880",Dec-21,SUNSET SQUARE,Resale,Land,661.1,"20,239",-,Detached House,1,Freehold,21,Outside Central Region,-
MAYFAIR PARK,"1,230,000","3,652.23",337,Dec-21,JALAN BANGKET,Resale,Land,339.3,"3,625",-,Semi-Detached House,1,99 yrs lease commencing from 1952,21,Rest of Central Region,-
GAO MING HUA YUAN,"4,050,000","3,083.89","1,313",Dec-21,SHAMAH TERRACE,Resale,Land,286.5,"14,136",-,Terrace House,1,Freehold,21,Rest of Central Region,-
HOCK SENG PARK,"5,560,000","3,003.16","1,851",Dec-21,JALAN JAMBU MAWAR,Resale,Land,279,"19,928",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"48,800,000","31,862.52","1,532",Dec-21,YARWOOD AVENUE,Resale,Land,"2,960.1","16,486",-,Detached House,1,999 yrs lease commencing from 1885,21,Rest of Central Region,-
ENG KONG PARK,"3,600,000","1,984.88","1,814",Dec-21,ENG KONG PLACE,Resale,Land,184.4,"19,523",-,Terrace House,1,Freehold,21,Rest of Central Region,-
HONG KONG PARK,"7,500,000","2,467.11","3,040",Dec-21,HUA GUAN AVENUE,Sub Sale,Land,229.2,"32,723",-,Semi-Detached House,1,999 yrs lease commencing from 1879,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"8,000,000","4,305.6","1,858",Nov-21,LORONG KISMIS,New Sale,Land,400,"20,000",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,250,000","2,348.7","2,235",Nov-21,YUK TONG AVENUE,Resale,Land,218.2,"24,060",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
GREENRIDGE,"6,430,000","5,162.41","1,246",Nov-21,GREENRIDGE CRESCENT,Resale,Land,479.6,"13,407",-,Terrace House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,300,000","3,603.79","1,471",Nov-21,ENG KONG ROAD,Resale,Land,334.8,"15,830",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"7,650,000","3,200.14","2,391",Nov-21,THAM SOONG AVENUE,Resale,Land,297.3,"25,732",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"16,508,000","9,577.81","1,724",Nov-21,HUA GUAN AVENUE,Resale,Land,889.8,"18,552",-,Detached House,1,999 yrs lease commencing from 1879,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"8,680,000","4,794.29","1,810",Nov-21,SIAN TUAN AVENUE,Resale,Land,445.4,"19,488",-,Detached House,1,999 yrs lease commencing from 1879,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"7,880,000","6,094.58","1,293",Nov-21,SUNSET PLACE,Resale,Land,566.2,"13,917",-,Detached House,1,Freehold,21,Outside Central Region,-
SUMMERLEA GREEN,"2,800,000","2,597.35","1,078",Oct-21,KISMIS GREEN,Resale,Land,241.3,"11,604",-,Terrace House,1,99 yrs lease commencing from 1995,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,750,000","5,581.13","1,030",Oct-21,JALAN SELANTING,Resale,Land,518.5,"11,090",-,Detached House,1,Freehold,21,Rest of Central Region,-
ENG KONG PARK,"5,080,000","3,293.78","1,542",Oct-21,ENG KONG GARDEN,Resale,Land,306,"16,601",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
GREENRIDGE,"4,080,000","2,721.14","1,499",Oct-21,GREENRIDGE CRESCENT,Resale,Land,252.8,"16,139",-,Terrace House,1,Freehold,21,Rest of Central Region,-
CHENG SOON GARDEN,"4,500,000","3,608.09","1,247",Oct-21,KISMIS AVENUE,Resale,Land,335.2,"13,425",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"2,850,000","2,016.1","1,414",Oct-21,YUK TONG AVENUE,Resale,Land,187.3,"15,216",-,Terrace House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"37,500,000","25,739.95","1,457",Oct-21,BINJAI PARK,Resale,Land,"2,391.3","15,682",-,Detached House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"8,900,000","3,997.75","2,226",Oct-21,HUA GUAN AVENUE,Resale,Land,371.4,"23,963",-,Semi-Detached House,1,999 yrs lease commencing from 1879,21,Rest of Central Region,-
CLEMENTI GREEN,"4,718,888","3,382.05","1,395",Oct-21,CLEMENTI CRESCENT,Resale,Land,314.2,"15,019",-,Terrace House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,500,000","2,124.81","1,647",Sep-21,LORONG PISANG EMAS,Resale,Land,197.4,"17,730",-,Terrace House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,800,000","3,607.02","1,331",Sep-21,TOH TUCK DRIVE,Resale,Land,335.1,"14,324",-,Terrace House,1,999 yrs lease commencing from 1885,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"2,900,000","1,977.35","1,467",Sep-21,ENG KONG PLACE,Resale,Land,183.7,"15,787",-,Terrace House,1,Freehold,21,Rest of Central Region,-
HOOVER PARK,"4,218,000","1,743.77","2,419",Sep-21,LORONG PISANG HIJAU,Resale,Land,162,"26,037",-,Terrace House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"13,100,000","18,748.74",699,Sep-21,GREENBANK PARK,Resale,Land,"1,741.8","7,521",-,Detached House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,400,888","1,812.66","2,428",Sep-21,ENG KONG ROAD,Resale,Land,168.4,"26,134",-,Terrace House,1,Freehold,21,Rest of Central Region,-
HONG KONG PARK,"7,750,000","4,736.16","1,636",Sep-21,HUA GUAN AVENUE,Resale,Land,440,"17,614",-,Semi-Detached House,1,999 yrs lease commencing from 1879,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"10,450,000","7,038.58","1,485",Sep-21,SUNSET WAY,Resale,Land,653.9,"15,981",-,Detached House,1,Freehold,21,Outside Central Region,-
SUMMERLEA GREEN,"2,357,500","1,679.18","1,404",Sep-21,KISMIS GREEN,Resale,Land,156,"15,112",-,Terrace House,1,99 yrs lease commencing from 1995,21,Rest of Central Region,-
GAO MING HUA YUAN,"5,400,000","4,605.92","1,172",Sep-21,SHAMAH TERRACE,Resale,Land,427.9,"12,620",-,Terrace House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,478,000","1,837.41","1,893",Sep-21,LORONG PISANG RAJA,Resale,Land,170.7,"20,375",-,Terrace House,1,Freehold,21,Rest of Central Region,-
GREENRIDGE,"5,500,000","4,154.9","1,324",Sep-21,GREENRIDGE CRESCENT,Resale,Land,386,"14,249",-,Terrace House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,450,000","3,293.78","1,351",Sep-21,ENG KONG GARDEN,Resale,Land,306,"14,542",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
HIGHGATE PARK,"4,225,000","3,036.52","1,391",Sep-21,HIGHGATE WALK,Resale,Land,282.1,"14,977",-,Terrace House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,850,000","2,378.84","2,039",Sep-21,TOH YI ROAD,Resale,Land,221,"21,946",-,Terrace House,1,Freehold,21,Rest of Central Region,-
HOOVER PARK,"3,380,000","2,162.49","1,563",Sep-21,CHUN TIN ROAD,Resale,Land,200.9,"16,824",-,Terrace House,1,Freehold,21,Rest of Central Region,-
UNIQUE GARDEN,"2,250,000","3,771.71",597,Sep-21,TOH YI DRIVE,Resale,Land,350.4,"6,421",-,Semi-Detached House,1,99 yrs lease commencing from 1972,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"16,800,000","15,165.4","1,108",Sep-21,KING ALBERT PARK,Resale,Land,"1,408.9","11,924",-,Detached House,1,Freehold,21,Rest of Central Region,-
CHENG SOON GARDEN,"4,908,000","3,999.9","1,227",Sep-21,KISMIS AVENUE,Resale,Land,371.6,"13,208",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
SUMMERLEA GREEN,"2,300,000","1,637.2","1,405",Aug-21,KISMIS ROAD,Resale,Land,152.1,"15,122",-,Terrace House,1,99 yrs lease commencing from 1995,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"9,000,000","6,371.21","1,413",Aug-21,SUNSET SQUARE,Resale,Land,591.9,"15,205",-,Detached House,1,Freehold,21,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,800,000","3,102.18","1,547",Aug-21,DUNEARN ROAD,Resale,Land,288.2,"16,655",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"6,000,000","3,153.85","1,902",Aug-21,SIAN TUAN AVENUE,Resale,Land,293,"20,478",-,Semi-Detached House,1,999 yrs lease commencing from 1875,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"8,860,000","3,997.75","2,216",Aug-21,HUA GUAN AVENUE,Resale,Land,371.4,"23,856",-,Semi-Detached House,1,999 yrs lease commencing from 1879,21,Rest of Central Region,-
KILBURN ESTATE,"23,180,000","15,421.58","1,503",Aug-21,YARWOOD AVENUE,Resale,Land,"1,432.7","16,179",-,Detached House,1,999 yrs lease commencing from 1879,21,Rest of Central Region,-
CHENG SOON GARDEN,"4,760,000","3,906.26","1,219",Aug-21,CHENG SOON GARDEN,Resale,Land,362.9,"13,117",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"19,550,000","15,713.29","1,244",Aug-21,KING ALBERT PARK,Resale,Land,"1,459.8","13,392",-,Detached House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,100,000","2,834.16","1,799",Jul-21,KISMIS PLACE,Resale,Land,263.3,"19,370",-,Terrace House,1,Freehold,21,Rest of Central Region,-
CLEMENTI GREEN,"5,500,000","4,761.99","1,155",Jul-21,CLEMENTI CRESCENT,Resale,Land,442.4,"12,432",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,850,000","4,145.22","1,170",Jul-21,GREENBANK PARK,Resale,Land,385.1,"12,594",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
CHENG SOON GARDEN,"4,630,000","3,993.44","1,159",Jul-21,CHENG SOON CRESCENT,Resale,Land,371,"12,480",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
MANDARIN PARK,"6,160,000","3,463.86","1,778",Jul-21,LORONG PISANG EMAS,Resale,Land,321.8,"19,142",-,Semi-Detached House,1,Freehold,21,Rest of Central Region,-
VISTA GARDEN,"3,950,000","2,895.52","1,364",Jul-21,TOH TUCK PLACE,Resale,Land,269,"14,684",-,Terrace House,1,Freehold,21,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,880,000","2,143.11","1,810",Jun-21,TOH TUCK CLOSE,Resale,Land,199.1,"19,488",-,Terrace House,1,Freehold,21,Rest of Central Region,-
