Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
NIN RESIDENCE,"1,628,000",904.18,"1,801",Jul-26,PHENG GECK AVENUE,Resale,Strata,84,"19,381",-,Apartment,1,99 yrs lease commencing from 2010,13,Rest of Central Region,06 to 10
THE TRE VER,"2,330,000","1,097.93","2,122",Jul-26,POTONG PASIR AVENUE 1,Resale,Strata,102,"22,843",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20
THE POIZ RESIDENCES,"1,150,000",538.2,"2,137",Jul-26,MEYAPPA CHETTIAR ROAD,Resale,Strata,50,"23,000",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15
BARTLEY RIDGE,"2,490,000","1,173.28","2,122",Jul-26,MOUNT VERNON ROAD,Resale,Strata,109,"22,844",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
THE TRE VER,"885,000",505.91,"1,749",Jul-26,POTONG PASIR AVENUE 1,Resale,Strata,47,"18,830",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,01 to 05
THE WOODLEIGH RESIDENCES,"3,280,000","1,119.46","2,930",Jul-26,BIDADARI PARK DRIVE,Resale,Strata,104,"31,538",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
THE TRE VER,"1,440,000",742.72,"1,939",Jun-26,POTONG PASIR AVENUE 1,Resale,Strata,69,"20,870",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,01 to 05
PARK COLONIAL,"1,640,000",667.37,"2,457",Jun-26,WOODLEIGH LANE,Resale,Strata,62,"26,452",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
PLATINUM EDGE,"2,420,000","1,829.88","1,322",Jun-26,LEICESTER ROAD,Resale,Strata,170,"14,235",-,Apartment,1,Freehold,13,Rest of Central Region,16 to 20
THE WOODLEIGH RESIDENCES,"2,530,000",958,"2,641",Jun-26,BIDADARI PARK DRIVE,Resale,Strata,89,"28,427",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
WOODSVILLE 28,"1,515,000",882.65,"1,716",Jun-26,WOODSVILLE CLOSE,Resale,Strata,82,"18,476",-,Apartment,1,99 yrs lease commencing from 2007,13,Rest of Central Region,06 to 10
SKY GREEN,"1,540,000",796.54,"1,933",Jun-26,MACPHERSON ROAD,Resale,Strata,74,"20,811",-,Condominium,1,Freehold,13,Rest of Central Region,11 to 15
THE WOODLEIGH RESIDENCES,"1,630,000",699.66,"2,330",Jun-26,BIDADARI PARK DRIVE,Resale,Strata,65,"25,077",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
BARTLEY RIDGE,"3,880,000","2,120.51","1,830",Jun-26,MOUNT VERNON ROAD,Resale,Strata,197,"19,695",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,16 to 20
THE WOODLEIGH RESIDENCES,"1,740,000",721.19,"2,413",Jun-26,BIDADARI PARK DRIVE,Sub Sale,Strata,67,"25,970",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
MYRA,"1,708,000",731.95,"2,333",Jun-26,MEYAPPA CHETTIAR ROAD,Resale,Strata,68,"25,118",-,Apartment,1,Freehold,13,Rest of Central Region,06 to 10
MYRA,"3,250,888","1,323.97","2,455",Jun-26,MEYAPPA CHETTIAR ROAD,Resale,Strata,123,"26,430",-,Apartment,1,Freehold,13,Rest of Central Region,01 to 05
BLOSSOMS @ WOODLEIGH,"2,768,000","1,194.8","2,317",Jun-26,WOODLEIGH CLOSE,Resale,Strata,111,"24,937",-,Condominium,1,Freehold,13,Rest of Central Region,01 to 05
THE POIZ RESIDENCES,"880,000",441.32,"1,994",Jun-26,MEYAPPA CHETTIAR ROAD,Resale,Strata,41,"21,463",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
BLOSSOMS @ WOODLEIGH,"2,768,000","1,205.57","2,296",Jun-26,WOODLEIGH CLOSE,Resale,Strata,112,"24,714",-,Condominium,1,Freehold,13,Rest of Central Region,06 to 10
PARK COLONIAL,"976,000",462.85,"2,109",Jun-26,WOODLEIGH LANE,Resale,Strata,43,"22,698",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
BARTLEY RIDGE,"892,000",559.73,"1,594",Jun-26,MOUNT VERNON ROAD,Resale,Strata,52,"17,154",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
NIN RESIDENCE,"825,000",473.62,"1,742",Jun-26,PHENG GECK AVENUE,Resale,Strata,44,"18,750",-,Apartment,1,99 yrs lease commencing from 2010,13,Rest of Central Region,06 to 10
BARTLEY RIDGE,"2,128,000",968.76,"2,197",Jun-26,MOUNT VERNON ROAD,Resale,Strata,90,"23,644",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
NIN RESIDENCE,"1,580,000",904.18,"1,747",Jun-26,PHENG GECK AVENUE,Resale,Strata,84,"18,810",-,Apartment,1,99 yrs lease commencing from 2010,13,Rest of Central Region,11 to 15
BARTLEY RIDGE,"865,000",495.14,"1,747",Jun-26,MOUNT VERNON ROAD,Resale,Strata,46,"18,804",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,01 to 05
BARTLEY RIDGE,"1,830,000",850.36,"2,152",Jun-26,MOUNT VERNON ROAD,Resale,Strata,79,"23,165",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
THE VENUE RESIDENCES,"2,580,000","1,130.22","2,283",Jun-26,TAI THONG CRESCENT,Resale,Strata,105,"24,571",-,Apartment,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
THE WOODLEIGH RESIDENCES,"2,450,000",958,"2,557",Jun-26,BIDADARI PARK DRIVE,Sub Sale,Strata,89,"27,528",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
PARK COLONIAL,"2,710,000","1,022.58","2,650",Jun-26,WOODLEIGH LANE,Resale,Strata,95,"28,526",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
SKY GREEN,"840,000",462.85,"1,815",Jun-26,MACPHERSON ROAD,Resale,Strata,43,"19,535",-,Condominium,1,Freehold,13,Rest of Central Region,06 to 10
THE POIZ RESIDENCES,"2,650,000","1,108.69","2,390",Jun-26,MEYAPPA CHETTIAR ROAD,Resale,Strata,103,"25,728",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
SANT RITZ,"2,080,000","1,054.87","1,972",Jun-26,PHENG GECK AVENUE,Resale,Strata,98,"21,224",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,16 to 20
BARTLEY RIDGE,"1,460,000",721.19,"2,024",Jun-26,MOUNT VERNON ROAD,Resale,Strata,67,"21,791",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
THE TRE VER,"1,430,000",699.66,"2,044",Jun-26,POTONG PASIR AVENUE 1,Resale,Strata,65,"22,000",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,01 to 05
THE ACACIAS,"2,125,000","1,216.33","1,747",Jun-26,SOMMERVILLE ROAD,Resale,Strata,113,"18,805",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
8@WOODLEIGH,"2,190,000","1,151.75","1,901",Jun-26,WOODLEIGH CLOSE,Resale,Strata,107,"20,467",-,Condominium,1,99 yrs lease commencing from 2008,13,Rest of Central Region,06 to 10
BARTLEY RIDGE,"2,086,000",968.76,"2,153",Jun-26,MOUNT VERNON ROAD,Resale,Strata,90,"23,178",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
THE POIZ RESIDENCES,"850,000",441.32,"1,926",May-26,MEYAPPA CHETTIAR ROAD,Resale,Strata,41,"20,732",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
SKY GREEN,"900,000",473.62,"1,900",May-26,MACPHERSON ROAD,Resale,Strata,44,"20,455",-,Condominium,1,Freehold,13,Rest of Central Region,11 to 15
THE TRE VER,"1,508,888",742.72,"2,032",May-26,POTONG PASIR AVENUE 1,Resale,Strata,69,"21,868",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20
THE TRE VER,"1,465,000",699.66,"2,094",May-26,POTONG PASIR AVENUE 1,Resale,Strata,65,"22,538",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,16 to 20
THE TRE VER,"1,380,000",699.66,"1,972",May-26,POTONG PASIR AVENUE 1,Resale,Strata,65,"21,231",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,01 to 05
THE POIZ RESIDENCES,"1,950,000",839.59,"2,323",May-26,MEYAPPA CHETTIAR ROAD,Resale,Strata,78,"25,000",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15
PARK COLONIAL,"2,548,000",979.52,"2,601",May-26,WOODLEIGH LANE,Resale,Strata,91,"28,000",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
THE TRE VER,"1,230,000",613.55,"2,005",May-26,POTONG PASIR AVENUE 1,Resale,Strata,57,"21,579",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,06 to 10
THE POIZ RESIDENCES,"1,060,000",527.44,"2,010",May-26,MEYAPPA CHETTIAR ROAD,Resale,Strata,49,"21,633",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,16 to 20
BLOSSOMS @ WOODLEIGH,"3,320,000","1,743.77","1,904",May-26,WOODLEIGH CLOSE,Resale,Strata,162,"20,494",-,Condominium,1,Freehold,13,Rest of Central Region,01 to 05
THE VENUE RESIDENCES,"2,300,000","1,130.22","2,035",May-26,TAI THONG CRESCENT,Resale,Strata,105,"21,905",-,Apartment,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
ONE LEICESTER,"2,420,000","1,205.57","2,007",May-26,LEICESTER ROAD,Resale,Strata,112,"21,607",-,Condominium,1,Freehold,13,Rest of Central Region,11 to 15
THE POIZ RESIDENCES,"1,690,000",753.48,"2,243",May-26,MEYAPPA CHETTIAR ROAD,Resale,Strata,70,"24,143",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15
THE TRE VER,"1,230,000",635.08,"1,937",May-26,POTONG PASIR AVENUE 1,Resale,Strata,59,"20,847",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,01 to 05
THE POIZ RESIDENCES,"1,250,000",581.26,"2,151",May-26,MEYAPPA CHETTIAR ROAD,Resale,Strata,54,"23,148",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,06 to 10
BARTLEY RIDGE,"2,925,000","1,302.44","2,246",May-26,MOUNT VERNON ROAD,Resale,Strata,121,"24,174",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
THE TRE VER,"1,435,000",742.72,"1,932",May-26,POTONG PASIR AVENUE 1,Resale,Strata,69,"20,797",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,06 to 10
BARTLEY RIDGE,"2,200,000","1,044.11","2,107",May-26,MOUNT VERNON ROAD,Resale,Strata,97,"22,680",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
8@WOODLEIGH,"790,000",398.27,"1,984",May-26,WOODLEIGH CLOSE,Resale,Strata,37,"21,351",-,Condominium,1,99 yrs lease commencing from 2008,13,Rest of Central Region,06 to 10
E MAISON,"1,590,000",968.76,"1,641",May-26,BRADDELL ROAD,Resale,Strata,90,"17,667",-,Apartment,1,Freehold,13,Outside Central Region,01 to 05
THE TRE VER,"2,270,000","1,011.82","2,243",May-26,POTONG PASIR AVENUE 1,Resale,Strata,94,"24,149",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,06 to 10
8@WOODLEIGH,"1,860,000",947.23,"1,964",May-26,WOODLEIGH CLOSE,Resale,Strata,88,"21,136",-,Condominium,1,99 yrs lease commencing from 2008,13,Rest of Central Region,06 to 10
18 WOODSVILLE,"895,000",495.14,"1,808",May-26,WOODSVILLE CLOSE,Resale,Strata,46,"19,457",-,Apartment,1,Freehold,13,Rest of Central Region,11 to 15
THE POIZ RESIDENCES,"1,020,000",527.44,"1,934",May-26,MEYAPPA CHETTIAR ROAD,Resale,Strata,49,"20,816",-,Apartment,1,99 yrs lease commencing from 2014,13,Rest of Central Region,11 to 15
PARK COLONIAL,"1,030,000",462.85,"2,225",May-26,WOODLEIGH LANE,Resale,Strata,43,"23,953",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
SKY GREEN,"824,500",441.32,"1,868",May-26,MACPHERSON ROAD,Resale,Strata,41,"20,110",-,Condominium,1,Freehold,13,Rest of Central Region,06 to 10
THE WOODLEIGH RESIDENCES,"1,650,000",645.84,"2,555",May-26,BIDADARI PARK DRIVE,Sub Sale,Strata,60,"27,500",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,06 to 10
THE WOODLEIGH RESIDENCES,"1,228,888",570.49,"2,154",May-26,BIDADARI PARK DRIVE,Sub Sale,Strata,53,"23,187",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
WOODSVILLE 28,"2,120,000","1,194.8","1,774",May-26,WOODSVILLE CLOSE,Resale,Strata,111,"19,099",-,Apartment,1,99 yrs lease commencing from 2007,13,Rest of Central Region,01 to 05
BARTLEY RIDGE,"2,228,888","1,033.34","2,157",Apr-26,MOUNT VERNON ROAD,Resale,Strata,96,"23,218",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
THE TRE VER,"1,420,000",699.66,"2,030",Apr-26,POTONG PASIR AVENUE 1,Resale,Strata,65,"21,846",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,11 to 15
THE WOODLEIGH RESIDENCES,"1,500,000",667.37,"2,248",Apr-26,BIDADARI PARK DRIVE,Sub Sale,Strata,62,"24,194",-,Apartment,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
PARK COLONIAL,"1,350,000",602.78,"2,240",Apr-26,WOODLEIGH LANE,Resale,Strata,56,"24,107",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
THE TRE VER,"1,230,000",613.55,"2,005",Apr-26,POTONG PASIR AVENUE 1,Resale,Strata,57,"21,579",-,Condominium,1,99 yrs lease commencing from 2018,13,Rest of Central Region,11 to 15
PARK COLONIAL,"2,900,000","1,065.64","2,721",Apr-26,WOODLEIGH LANE,Resale,Strata,99,"29,293",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,11 to 15
BLOSSOMS @ WOODLEIGH,"2,050,000","1,001.05","2,048",Apr-26,WOODLEIGH CLOSE,Resale,Strata,93,"22,043",-,Condominium,1,Freehold,13,Rest of Central Region,11 to 15
BARTLEY RIDGE,"920,000",495.14,"1,858",Apr-26,MOUNT VERNON ROAD,Resale,Strata,46,"20,000",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,16 to 20
BARTLEY RIDGE,"2,840,000","1,302.44","2,181",Apr-26,MOUNT VERNON ROAD,Resale,Strata,121,"23,471",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,16 to 20
18 WOODSVILLE,"890,000",495.14,"1,797",Apr-26,WOODSVILLE CLOSE,Resale,Strata,46,"19,348",-,Apartment,1,Freehold,13,Rest of Central Region,06 to 10
THE VENUE RESIDENCES,"1,525,000",850.36,"1,793",Apr-26,TAI THONG CRESCENT,Resale,Strata,79,"19,304",-,Apartment,1,99 yrs lease commencing from 2012,13,Rest of Central Region,06 to 10
PARK COLONIAL,"1,115,000",505.91,"2,204",Apr-26,WOODLEIGH LANE,Resale,Strata,47,"23,723",-,Condominium,1,99 yrs lease commencing from 2017,13,Rest of Central Region,01 to 05
