Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
PALACIO,"3,300,000","3,982.68",829,Nov-21,LORONG M TELOK KURAU,Resale,Strata,370,"8,919",-,Terrace House,1,Freehold,15,Outside Central Region,-
KALEIDO,"3,050,000","3,100.03",984,Nov-21,LORONG K TELOK KURAU,Resale,Strata,288,"10,590",-,Terrace House,1,Freehold,15,Outside Central Region,-
TK ONE,"2,920,000","4,424",660,Nov-21,LORONG N TELOK KURAU,Resale,Strata,411,"7,105",-,Terrace House,1,Freehold,15,Outside Central Region,-
EASTREES,"3,300,000","4,025.74",820,Nov-21,EAST COAST DRIVE,Resale,Strata,374,"8,824",-,Terrace House,1,Freehold,15,Outside Central Region,-
PALACIO,"3,080,000","3,918.1",786,Oct-21,LORONG M TELOK KURAU,Resale,Strata,364,"8,462",-,Terrace House,1,Freehold,15,Outside Central Region,-
KALEIDO,"3,200,000","3,207.67",998,Oct-21,LORONG K TELOK KURAU,Resale,Strata,298,"10,738",-,Terrace House,1,Freehold,15,Outside Central Region,-
SEVEN CRESCENT,"3,950,000","4,327.13",913,Oct-21,CRESCENT ROAD,Resale,Strata,402,"9,826",-,Detached House,1,Freehold,15,Rest of Central Region,-
OPERA ESTATE,"2,270,000","1,894.46","1,198",Sep-21,FIDELIO STREET,Resale,Strata,176,"12,898",-,Terrace House,1,Freehold,15,Outside Central Region,-
TK ONE,"3,420,000","4,574.7",748,Sep-21,LORONG N TELOK KURAU,Resale,Strata,425,"8,047",-,Terrace House,1,Freehold,15,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,000,000","5,930.96",674,Sep-21,CRANBORNE ROAD,Resale,Strata,551,"7,260",-,Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,000,000","5,155.96",582,Sep-21,CRANBORNE ROAD,Resale,Strata,479,"6,263",-,Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,500,000","6,350.76",709,Sep-21,CRANBORNE ROAD,Resale,Strata,590,"7,627",-,Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,500,000","6,361.52",707,Sep-21,CRANBORNE ROAD,Resale,Strata,591,"7,614",-,Detached House,1,Freehold,15,Rest of Central Region,-
EIGHT @ EAST COAST,"2,800,000","2,981.63",939,Sep-21,EAST COAST AVENUE,Resale,Strata,277,"10,108",-,Terrace House,1,Freehold,15,Outside Central Region,-
LOTUS VILLE,"3,520,000","3,982.68",884,Sep-21,LORONG L TELOK KURAU,Resale,Strata,370,"9,514",-,Terrace House,1,Freehold,15,Outside Central Region,-
THE SEAWIND,"3,800,000","3,347.6","1,135",Aug-21,LORONG M TELOK KURAU,Resale,Strata,311,"12,219",-,Terrace House,1,Freehold,15,Outside Central Region,-
GOODMAN CREST,"3,750,000","4,639.28",808,Aug-21,GOODMAN ROAD,Resale,Strata,431,"8,701",-,Detached House,1,Freehold,15,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,200,000","1,494.04","2,811",Aug-21,JOO CHIAT PLACE,Resale,Strata,138.8,"30,259",-,Terrace House,1,Freehold,15,Rest of Central Region,-
EASTREES,"3,700,000","4,327.13",855,Jul-21,EAST COAST DRIVE,Resale,Strata,402,"9,204",-,Terrace House,1,Freehold,15,Outside Central Region,-
JC VILLE,"2,000,000","1,765.3","1,133",Jul-21,JOO CHIAT PLACE,Resale,Strata,164,"12,195",-,Terrace House,1,Freehold,15,Rest of Central Region,-
CHATEAU LA SALLE,"3,750,000","4,800.74",781,Jul-21,LA SALLE STREET,Resale,Strata,446,"8,408",-,Detached House,1,Freehold,15,Outside Central Region,-
SEVEN CRESCENT,"3,850,000","4,639.28",830,Jul-21,CRESCENT ROAD,Resale,Strata,431,"8,933",-,Detached House,1,Freehold,15,Rest of Central Region,-
EIGHT @ EAST COAST,"2,750,000","2,970.86",926,Jul-21,EAST COAST AVENUE,Resale,Strata,276,"9,964",-,Terrace House,1,Freehold,15,Outside Central Region,-
KALEIDO,"3,000,000","3,207.67",935,Jun-21,LORONG K TELOK KURAU,Resale,Strata,298,"10,067",-,Terrace House,1,Freehold,15,Outside Central Region,-
