Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
LANDED HOUSING DEVELOPMENT,"3,950,000","1,847.1","2,138",Nov-25,SPRINGSIDE DRIVE,Resale,Land,171.6,"23,019",-,Terrace House,1,Freehold,26,Outside Central Region,-
THE SPRINGSIDE,"4,400,000","1,743.77","2,523",Nov-25,SPRINGSIDE VIEW,Resale,Land,162,"27,160",-,Terrace House,1,Freehold,26,Outside Central Region,-
TEACHERS' HOUSING ESTATE,"4,000,000","1,801.89","2,220",Nov-25,TU FU AVENUE,Resale,Land,167.4,"23,895",-,Terrace House,1,999 yrs lease commencing from 1885,26,Outside Central Region,-
MANDAI GARDEN,"5,388,000","1,950.44","2,762",Nov-25,MENG SUAN ROAD,Resale,Land,181.2,"29,735",-,Terrace House,1,999 yrs lease commencing from 1884,26,Outside Central Region,-
THE SPRINGSIDE,"3,850,000","1,614.6","2,384",Nov-25,SPRINGSIDE CRESCENT,Resale,Land,150,"25,667",-,Terrace House,1,Freehold,26,Outside Central Region,-
LENTOR VILLAS,"4,780,000","2,128.04","2,246",Oct-25,LENTOR CRESCENT,Resale,Land,197.7,"24,178",-,Terrace House,1,Freehold,26,Outside Central Region,-
THE SPRINGSIDE,"4,050,000","1,663.04","2,435",Oct-25,SPRINGSIDE CRESCENT,Resale,Land,154.5,"26,214",-,Terrace House,1,Freehold,26,Outside Central Region,-
THE SPRINGSIDE,"4,800,000","2,291.66","2,095",Oct-25,SPRINGSIDE AVENUE,Resale,Land,212.9,"22,546",-,Terrace House,1,Freehold,26,Outside Central Region,-
SPRINGLEAF GARDEN,"5,000,000","3,669.45","1,363",Oct-25,SPRINGLEAF CRESCENT,Resale,Land,340.9,"14,667",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
THE SPRINGSIDE,"4,020,000","1,614.6","2,490",Oct-25,SPRINGSIDE CRESCENT,Resale,Land,150,"26,800",-,Terrace House,1,Freehold,26,Outside Central Region,-
TEACHERS' HOUSING ESTATE,"3,888,000","1,835.26","2,118",Oct-25,KALIDASA AVENUE,Resale,Land,170.5,"22,804",-,Terrace House,1,999 yrs lease commencing from 1885,26,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,380,000","1,945.05","2,766",Oct-25,MENG SUAN ROAD,Resale,Land,180.7,"29,773",-,Terrace House,1,999 yrs lease commencing from 1884,26,Outside Central Region,-
THE SPRINGSIDE,"4,590,000","1,616.75","2,839",Oct-25,SPRINGSIDE VIEW,Resale,Land,150.2,"30,559",-,Terrace House,1,Freehold,26,Outside Central Region,-
THE SPRINGSIDE,"4,480,000","1,743.77","2,569",Oct-25,SPRINGSIDE VIEW,Resale,Land,162,"27,654",-,Terrace House,1,Freehold,26,Outside Central Region,-
THE SPRINGSIDE,"4,280,000","1,711.48","2,501",Sep-25,SPRINGSIDE VIEW,Resale,Land,159,"26,918",-,Terrace House,1,Freehold,26,Outside Central Region,-
THE SPRINGSIDE,"4,280,000","1,847.1","2,317",Sep-25,SPRINGSIDE DRIVE,Resale,Land,171.6,"24,942",-,Terrace House,1,Freehold,26,Outside Central Region,-
THE SPRINGSIDE,"4,150,000","1,688.87","2,457",Sep-25,SPRINGSIDE PLACE,Resale,Land,156.9,"26,450",-,Terrace House,1,Freehold,26,Outside Central Region,-
THE COUNTRYSIDE,"4,340,000","1,816.96","2,389",Sep-25,COUNTRYSIDE VIEW,Resale,Land,168.8,"25,711",-,Terrace House,1,Freehold,26,Outside Central Region,-
TEACHERS' HOUSING ESTATE,"3,580,000","1,801.89","1,987",Sep-25,TAGORE AVENUE,Resale,Land,167.4,"21,386",-,Terrace House,1,999 yrs lease commencing from 1885,26,Outside Central Region,-
THE SPRINGSIDE,"4,480,000","1,673.8","2,677",Sep-25,SPRINGSIDE LINK,Resale,Land,155.5,"28,810",-,Terrace House,1,Freehold,26,Outside Central Region,-
MANDAI GARDEN,"5,350,000","1,954.74","2,737",Aug-25,MENG SUAN ROAD,Resale,Land,181.6,"29,460",-,Terrace House,1,999 yrs lease commencing from 1884,26,Outside Central Region,-
SPRINGLEAF GARDEN,"4,888,000","3,668.37","1,332",Aug-25,SPRINGLEAF CRESCENT,Resale,Land,340.8,"14,343",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
SPRINGLEAF GARDEN,"5,100,000","3,599.48","1,417",Aug-25,SPRINGLEAF VIEW,Resale,Land,334.4,"15,251",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
SPRINGLEAF GARDEN,"6,200,000","4,970.82","1,247",Aug-25,SPRINGLEAF HEIGHT,Resale,Land,461.8,"13,426",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
PRESIDENT GARDENS,"4,650,000","2,276.59","2,043",Aug-25,LENTOR GREEN,Resale,Land,211.5,"21,986",-,Terrace House,1,Freehold,26,Outside Central Region,-
FUDU PARK,"4,550,000","2,815.86","1,616",Jul-25,LENTOR TERRACE,Resale,Land,261.6,"17,393",-,Terrace House,1,Freehold,26,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,768,000","2,306.73","1,633",Jul-25,MANDAI ROAD,Resale,Land,214.3,"17,583",-,Terrace House,1,Freehold,26,Outside Central Region,-
LENTOR VILLAS,"6,800,000","4,965.43","1,369",Jul-25,LENTOR CRESCENT,Resale,Land,461.3,"14,741",-,Terrace House,1,Freehold,26,Outside Central Region,-
SPRINGLEAF GARDEN,"8,500,000","3,599.48","2,361",Jul-25,SPRINGLEAF AVENUE,Resale,Land,334.4,"25,419",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
THE SPRINGSIDE,"4,070,000","1,712.55","2,377",Jul-25,SPRINGSIDE LINK,Resale,Land,159.1,"25,581",-,Terrace House,1,Freehold,26,Outside Central Region,-
THE SPRINGSIDE,"4,200,000","2,439.12","1,722",Jul-25,SPRINGSIDE DRIVE,Resale,Land,226.6,"18,535",-,Terrace House,1,Freehold,26,Outside Central Region,-
MANDAI GARDEN,"2,241,614","1,935.37","1,158",Jul-25,MENG SUAN ROAD,Resale,Land,179.8,"12,467",-,Terrace House,1,999 yrs lease commencing from 1884,26,Outside Central Region,-
THE COUNTRYSIDE,"5,578,000","3,424.03","1,629",Jul-25,COUNTRYSIDE ROAD,Resale,Land,318.1,"17,535",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
THE SPRINGSIDE,"4,420,000","1,881.55","2,349",Jul-25,SPRINGSIDE AVENUE,Resale,Land,174.8,"25,286",-,Terrace House,1,Freehold,26,Outside Central Region,-
TEACHERS' HOUSING ESTATE,"3,550,000","1,821.27","1,949",Jul-25,KALIDASA AVENUE,Resale,Land,169.2,"20,981",-,Terrace House,1,999 yrs lease commencing from 1885,26,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,680,000","1,670.57","2,203",Jul-25,MANDAI ROAD,Resale,Land,155.2,"23,711",-,Terrace House,1,Freehold,26,Outside Central Region,-
THE SPRINGSIDE,"4,500,000","2,508.01","1,794",Jul-25,SPRINGSIDE DRIVE,Resale,Land,233,"19,313",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
LENTOR VILLAS,"4,600,000","2,272.28","2,024",Jun-25,LENTOR LINK,Resale,Land,211.1,"21,791",-,Terrace House,1,Freehold,26,Outside Central Region,-
THE SPRINGSIDE,"4,080,000","1,679.18","2,430",Jun-25,SPRINGSIDE WALK,Resale,Land,156,"26,154",-,Terrace House,1,Freehold,26,Outside Central Region,-
FLORISSA PARK,"4,470,000","2,252.91","1,984",Jun-25,FLORISSA PARK,Resale,Land,209.3,"21,357",-,Terrace House,1,Freehold,26,Outside Central Region,-
LENTOR VILLAS,"4,453,800","2,279.82","1,954",Jun-25,LENTOR STREET,Resale,Land,211.8,"21,028",-,Terrace House,1,Freehold,26,Outside Central Region,-
HUIT,"4,700,000","3,164.62","1,485",Jun-25,MENG SUAN ROAD,Resale,Land,294,"15,986",-,Terrace House,1,999 yrs lease commencing from 1884,26,Outside Central Region,-
THE COUNTRYSIDE,"4,850,000","2,583.36","1,877",Jun-25,COUNTRYSIDE ROAD,Resale,Land,240,"20,208",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
THE SPRINGSIDE,"4,000,000","1,827.73","2,189",Jun-25,SPRINGSIDE LINK,Resale,Land,169.8,"23,557",-,Terrace House,1,Freehold,26,Outside Central Region,-
TEACHERS' HOUSING ESTATE,"4,000,000","1,807.28","2,213",May-25,TU FU AVENUE,Resale,Land,167.9,"23,824",-,Terrace House,1,999 yrs lease commencing from 1885,26,Outside Central Region,-
THE SPRINGSIDE,"3,950,000","1,711.48","2,308",May-25,SPRINGSIDE WALK,Resale,Land,159,"24,843",-,Terrace House,1,Freehold,26,Outside Central Region,-
MANDAI GARDEN,"4,280,000","3,461.7","1,236",May-25,MENG SUAN ROAD,Resale,Land,321.6,"13,308",-,Semi-Detached House,1,999 yrs lease commencing from 1884,26,Outside Central Region,-
TEACHERS' HOUSING ESTATE,"4,500,000","1,804.05","2,494",May-25,TAGORE AVENUE,Resale,Land,167.6,"26,850",-,Terrace House,1,999 yrs lease commencing from 1885,26,Outside Central Region,-
THE SPRINGSIDE,"4,250,000","2,253.98","1,886",May-25,SPRINGSIDE VIEW,Resale,Land,209.4,"20,296",-,Terrace House,1,Freehold,26,Outside Central Region,-
TEACHERS' HOUSING ESTATE,"3,780,000","1,804.05","2,095",Apr-25,TAGORE AVENUE,Resale,Land,167.6,"22,554",-,Terrace House,1,999 yrs lease commencing from 1885,26,Outside Central Region,-
TEACHERS' HOUSING ESTATE,"4,260,000","2,600.58","1,638",Apr-25,TU FU AVENUE,Resale,Land,241.6,"17,632",-,Terrace House,1,999 yrs lease commencing from 1885,26,Outside Central Region,-
FUDU PARK,"6,250,000","3,769.55","1,658",Mar-25,LENTOR TERRACE,Resale,Land,350.2,"17,847",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
THE SPRINGSIDE,"3,939,000","1,663.04","2,369",Mar-25,SPRINGSIDE CRESCENT,Resale,Land,154.5,"25,495",-,Terrace House,1,Freehold,26,Outside Central Region,-
SPRINGLEAF GARDEN,"5,200,000","3,599.48","1,445",Mar-25,SPRINGLEAF VIEW,Resale,Land,334.4,"15,550",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
SPRINGLEAF GARDEN,"5,300,000","3,599.48","1,472",Feb-25,SPRINGLEAF GARDEN,Resale,Land,334.4,"15,849",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
THE SPRINGSIDE,"4,280,000","1,872.94","2,285",Feb-25,SPRINGSIDE AVENUE,Resale,Land,174,"24,598",-,Terrace House,1,Freehold,26,Outside Central Region,-
THE SPRINGSIDE,"3,888,888","1,743.77","2,230",Feb-25,SPRINGSIDE VIEW,Resale,Land,162,"24,005",-,Terrace House,1,Freehold,26,Outside Central Region,-
THE SPRINGSIDE,"3,428,000","1,847.1","1,856",Feb-25,SPRINGSIDE GREEN,Resale,Land,171.6,"19,977",-,Terrace House,1,Freehold,26,Outside Central Region,-
LENTOR VIEW,"5,550,000","3,433.72","1,616",Feb-25,LENTOR WAY,Resale,Land,319,"17,398",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,500,000","2,782.49","1,617",Feb-25,MENG SUAN ROAD,Resale,Land,258.5,"17,408",-,Terrace House,1,999 yrs lease commencing from 1884,26,Outside Central Region,-
THE COUNTRYSIDE,"3,750,000","1,816.96","2,064",Feb-25,COUNTRYSIDE PLACE,Resale,Land,168.8,"22,216",-,Terrace House,1,Freehold,26,Outside Central Region,-
HEETON PARK,"3,700,000","1,768.53","2,092",Feb-25,THONG SOON ROAD,Resale,Land,164.3,"22,520",-,Terrace House,1,Freehold,26,Outside Central Region,-
LENTOR VILLAS,"4,300,000","2,277.66","1,888",Jan-25,LENTOR STREET,Resale,Land,211.6,"20,321",-,Terrace House,1,Freehold,26,Outside Central Region,-
THE SPRINGSIDE,"4,500,000","1,712.55","2,628",Jan-25,SPRINGSIDE AVENUE,Resale,Land,159.1,"28,284",-,Terrace House,1,Freehold,26,Outside Central Region,-
LENTOR VIEW,"5,180,000","3,435.87","1,508",Dec-24,LENTOR WAY,Resale,Land,319.2,"16,228",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
TEACHERS' HOUSING ESTATE,"3,600,000","1,815.89","1,983",Dec-24,LI PO AVENUE,Resale,Land,168.7,"21,340",-,Terrace House,1,999 yrs lease commencing from 1885,26,Outside Central Region,-
THE SPRINGSIDE,"4,120,000","1,679.18","2,454",Dec-24,SPRINGSIDE VIEW,Resale,Land,156,"26,410",-,Terrace House,1,Freehold,26,Outside Central Region,-
THE SPRINGSIDE,"4,800,000","2,533.85","1,894",Dec-24,SPRINGSIDE VIEW,Resale,Land,235.4,"20,391",-,Terrace House,1,Freehold,26,Outside Central Region,-
LENTOR VILLAS,"4,230,000","2,170.02","1,949",Nov-24,LENTOR CRESCENT,Resale,Land,201.6,"20,982",-,Terrace House,1,Freehold,26,Outside Central Region,-
THE SPRINGSIDE,"4,530,000","2,284.12","1,983",Nov-24,SPRINGSIDE AVENUE,Resale,Land,212.2,"21,348",-,Terrace House,1,Freehold,26,Outside Central Region,-
THE SPRINGSIDE,"4,100,000","2,615.65","1,567",Nov-24,SPRINGSIDE AVENUE,Resale,Land,243,"16,872",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
LENTOR VILLAS,"4,220,000","2,277.66","1,853",Nov-24,LENTOR STREET,Resale,Land,211.6,"19,943",-,Terrace House,1,Freehold,26,Outside Central Region,-
SPRINGLEAF GARDEN,"6,250,000","3,549.97","1,761",Oct-24,SPRINGLEAF HEIGHT,Resale,Land,329.8,"18,951",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
BANYAN VILLAS,"4,580,000","2,152.8","2,127",Oct-24,LENTOR PLAIN,Resale,Land,200,"22,900",-,Terrace House,1,Freehold,26,Outside Central Region,-
THE SPRINGSIDE,"4,000,000","1,847.1","2,166",Oct-24,SPRINGSIDE GREEN,Resale,Land,171.6,"23,310",-,Terrace House,1,Freehold,26,Outside Central Region,-
THE SPRINGSIDE,"4,158,000","1,872.94","2,220",Oct-24,SPRINGSIDE AVENUE,Resale,Land,174,"23,897",-,Terrace House,1,Freehold,26,Outside Central Region,-
THE SPRINGSIDE,"3,990,000","1,711.48","2,331",Oct-24,SPRINGSIDE AVENUE,Resale,Land,159,"25,094",-,Terrace House,1,Freehold,26,Outside Central Region,-
THE COUNTRYSIDE,"3,818,888","1,819.12","2,099",Sep-24,COUNTRYSIDE PLACE,Resale,Land,169,"22,597",-,Terrace House,1,Freehold,26,Outside Central Region,-
TEACHERS' HOUSING ESTATE,"4,220,000","1,913.84","2,205",Sep-24,IQBAL AVENUE,Resale,Land,177.8,"23,735",-,Terrace House,1,999 yrs lease commencing from 1885,26,Outside Central Region,-
SPRINGLEAF GARDEN,"6,098,000","4,595.15","1,327",Sep-24,SPRINGLEAF LANE,Resale,Land,426.9,"14,284",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
LENTOR VIEW,"3,950,000","2,413.29","1,637",Sep-24,LENTOR PLACE,Resale,Land,224.2,"17,618",-,Terrace House,1,Freehold,26,Outside Central Region,-
THE SPRINGSIDE,"4,200,000","2,548.92","1,648",Aug-24,SPRINGSIDE DRIVE,Resale,Land,236.8,"17,736",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
SPRINGLEAF GARDEN,"5,150,000","3,584.41","1,437",Aug-24,SPRINGLEAF AVENUE,Resale,Land,333,"15,465",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
THE SPRINGSIDE,"3,675,000","1,813.73","2,026",Aug-24,SPRINGSIDE LINK,Resale,Land,168.5,"21,810",-,Terrace House,1,Freehold,26,Outside Central Region,-
TEACHERS' HOUSING ESTATE,"3,518,000","1,815.89","1,937",Aug-24,LI PO AVENUE,Resale,Land,168.7,"20,854",-,Terrace House,1,999 yrs lease commencing from 1885,26,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,300,000","3,545.66","1,495",Jul-24,NEE SOON ROAD,Resale,Land,329.4,"16,090",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
TEACHERS' HOUSING ESTATE,"3,520,000","1,815.89","1,938",Jul-24,LI PO AVENUE,Resale,Land,168.7,"20,865",-,Terrace House,1,999 yrs lease commencing from 1885,26,Outside Central Region,-
PRESIDENT GARDENS,"3,500,000","2,340.09","1,496",Jul-24,LENTOR GREEN,Resale,Land,217.4,"16,099",-,Terrace House,1,Freehold,26,Outside Central Region,-
BANYAN VILLAS,"3,750,000","1,614.6","2,323",Jun-24,LENTOR PLAIN,Resale,Land,150,"25,000",-,Terrace House,1,Freehold,26,Outside Central Region,-
SPRINGLEAF GARDEN,"6,500,000","3,549.97","1,831",Jun-24,SPRINGLEAF DRIVE,Resale,Land,329.8,"19,709",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
PRESIDENT GARDENS,"4,130,000","2,266.9","1,822",Jun-24,LENTOR GREEN,Resale,Land,210.6,"19,611",-,Terrace House,1,Freehold,26,Outside Central Region,-
FLORISSA PARK,"4,950,000","2,265.82","2,185",Jun-24,LENTOR LOOP,Resale,Land,210.5,"23,515",-,Terrace House,1,Freehold,26,Outside Central Region,-
PRESIDENT GARDENS,"4,450,000","2,255.06","1,973",May-24,LENTOR GREEN,Resale,Land,209.5,"21,241",-,Terrace House,1,Freehold,26,Outside Central Region,-
LENTOR VIEW,"6,720,000","4,206.57","1,598",May-24,LENTOR LANE,Resale,Land,390.8,"17,195",-,Terrace House,1,Freehold,26,Outside Central Region,-
TEACHERS' HOUSING ESTATE,"5,000,000","3,110.8","1,607",May-24,KALIDASA AVENUE,Resale,Land,289,"17,301",-,Terrace House,1,999 yrs lease commencing from 1885,26,Outside Central Region,-
TEACHERS' HOUSING ESTATE,"4,020,000","2,512.32","1,600",May-24,OMAR KHAYYAM AVENUE,Resale,Land,233.4,"17,224",-,Terrace House,1,999 yrs lease commencing from 1885,26,Outside Central Region,-
TEACHERS' HOUSING ESTATE,"3,500,000","1,801.89","1,942",Apr-24,TU FU AVENUE,Resale,Land,167.4,"20,908",-,Terrace House,1,999 yrs lease commencing from 1885,26,Outside Central Region,-
THE COUNTRYSIDE,"4,750,000","3,588.72","1,324",Apr-24,COUNTRYSIDE WALK,Resale,Land,333.4,"14,247",-,Terrace House,1,Freehold,26,Outside Central Region,-
THE SPRINGSIDE,"3,900,000","1,730.85","2,253",Apr-24,SPRINGSIDE VIEW,Resale,Land,160.8,"24,254",-,Terrace House,1,Freehold,26,Outside Central Region,-
THE SPRINGSIDE,"5,008,888","2,615.65","1,915",Apr-24,SPRINGSIDE AVENUE,Resale,Land,243,"20,613",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
THE SPRINGSIDE,"4,318,000","3,480","1,241",Mar-24,SPRINGSIDE AVENUE,Resale,Land,323.3,"13,356",-,Terrace House,1,Freehold,26,Outside Central Region,-
LENTOR VILLAS,"5,600,000","3,432.64","1,631",Feb-24,LENTOR STREET,Resale,Land,318.9,"17,560",-,Semi-Detached House,1,Freehold,26,Outside Central Region,-
