Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
SEMBAWANG STRAITS ESTATE,"2,600,000","1,763.14","1,475",Dec-25,JALAN GELAM,Resale,Land,163.8,"15,873",-,Semi-Detached House,1,Freehold,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,800,000","6,842.67",994,Dec-25,JALAN MATA AYER,Resale,Land,635.7,"10,697",-,Detached House,1,953 yrs lease commencing from 1931,27,Outside Central Region,-
STRAITS GARDENS,"4,125,000","2,762.04","1,493",Dec-25,ANDREWS AVENUE,Resale,Land,256.6,"16,076",-,Terrace House,1,Freehold,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"4,550,000","3,433.72","1,325",Dec-25,JALAN MALU-MALU,Resale,Land,319,"14,263",-,Semi-Detached House,1,999 yrs lease commencing from 1885,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,550,000","4,721.09","1,176",Nov-25,WAK HASSAN DRIVE,Resale,Land,438.6,"12,654",-,Detached House,1,99 yrs lease commencing from 2011,27,Outside Central Region,-
SPRING WATERS VILLAS,"6,180,000","3,518.75","1,756",Nov-25,JALAN MATA AYER,Resale,Land,326.9,"18,905",-,Semi-Detached House,1,953 yrs lease commencing from 1931,27,Outside Central Region,-
STRAITS GARDENS,"3,480,000","1,614.6","2,155",Nov-25,KANDIS WALK,Resale,Land,150,"23,200",-,Terrace House,1,Freehold,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"5,450,000","3,664.07","1,487",Oct-25,JALAN KEMUNING,Resale,Land,340.4,"16,011",-,Semi-Detached House,1,999 yrs lease commencing from 1885,27,Outside Central Region,-
SEMBAWANG PARK,"4,050,000","3,233.51","1,253",Oct-25,JALAN LENGKOK SEMBAWANG,Resale,Land,300.4,"13,482",-,Semi-Detached House,1,Freehold,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"5,000,000","4,612.37","1,084",Oct-25,JALAN KEMUNING,Resale,Land,428.5,"11,669",-,Semi-Detached House,1,999 yrs lease commencing from 1885,27,Outside Central Region,-
SEMBAWANG STRAITS ESTATE,"3,888,888","2,100.06","1,852",Oct-25,JALAN KERAYONG,Resale,Land,195.1,"19,933",-,Semi-Detached House,1,Freehold,27,Outside Central Region,-
PLATINA GARDENS,"3,750,000","1,734.08","2,163",Oct-25,PLATINA ROAD,Resale,Land,161.1,"23,277",-,Terrace House,1,Freehold,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,170,000","1,898.77","1,670",Oct-25,PENAGA PLACE,Resale,Land,176.4,"17,971",-,Terrace House,1,99 yrs lease commencing from 2011,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"4,500,000","4,005.28","1,124",Sep-25,JALAN KEMUNING,Resale,Land,372.1,"12,094",-,Semi-Detached House,1,999 yrs lease commencing from 1885,27,Outside Central Region,-
SEMBAWANG STRAITS ESTATE,"3,120,000","2,239.99","1,393",Sep-25,JALAN GELAM,Resale,Land,208.1,"14,993",-,Semi-Detached House,1,Freehold,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"5,200,000","3,358.37","1,548",Sep-25,JALAN HIKAYAT,Resale,Land,312,"16,667",-,Semi-Detached House,1,Freehold,27,Outside Central Region,-
THE SHORELINE RESIDENCES II,"2,780,000","2,257.21","1,232",Sep-25,WAK HASSAN DRIVE,Resale,Land,209.7,"13,257",-,Terrace House,1,99 yrs lease commencing from 2011,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"4,200,000","2,650.1","1,585",Aug-25,JALAN CHERPEN,Resale,Land,246.2,"17,059",-,Semi-Detached House,1,Freehold,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,910,000","1,786.82","1,629",Aug-25,WAK HASSAN DRIVE,Resale,Land,166,"17,530",-,Terrace House,1,99 yrs lease commencing from 2011,27,Outside Central Region,-
STRAITS GARDENS,"3,608,000","1,614.6","2,235",Jul-25,ANDREWS TERRACE,Resale,Land,150,"24,053",-,Terrace House,1,Freehold,27,Outside Central Region,-
SEMBAWANG SQUARE ESTATE,"3,838,000","3,191.53","1,203",Jul-25,SEMBAWANG ROAD,Resale,Land,296.5,"12,944",-,Semi-Detached House,1,Freehold,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"3,350,000","1,705.02","1,965",Jul-25,JALAN KEMUNING,Resale,Land,158.4,"21,149",-,Terrace House,1,Freehold,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"3,500,000","2,119.43","1,651",Jul-25,JALAN SALANG,Resale,Land,196.9,"17,776",-,Terrace House,1,999 yrs lease commencing from 1885,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"5,100,000","4,612.37","1,106",Jun-25,JALAN KEMUNING,Resale,Land,428.5,"11,902",-,Semi-Detached House,1,999 yrs lease commencing from 1885,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,160,000","2,289.5","1,380",Jun-25,WAK HASSAN DRIVE,Resale,Land,212.7,"14,857",-,Semi-Detached House,1,99 yrs lease commencing from 2008,27,Outside Central Region,-
SEMBAWANG VILLAS,"7,588,000","7,203.27","1,053",Jun-25,SEMBAWANG PLACE,Resale,Land,669.2,"11,339",-,Detached House,1,Freehold,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,080,000","4,748","1,070",May-25,JALAN SENDUDOK,Resale,Land,441.1,"11,517",-,Semi-Detached House,1,999 yrs lease commencing from 1885,27,Outside Central Region,-
SEMBAWANG PARK,"3,300,000","1,776.06","1,858",May-25,JALAN MATA AYER,Resale,Land,165,"20,000",-,Terrace House,1,Freehold,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,388,888","3,088.19","1,097",Apr-25,SEMBAWANG ROAD,Resale,Land,286.9,"11,812",-,Terrace House,1,Freehold,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"4,600,000","2,816.94","1,633",Apr-25,JALAN SAJAK,Resale,Land,261.7,"17,577",-,Semi-Detached House,1,Freehold,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"5,100,000","2,543.53","2,005",Apr-25,JALAN SHAER,Resale,Land,236.3,"21,583",-,Semi-Detached House,1,Freehold,27,Outside Central Region,-
THE SHORELINE RESIDENCES I,"3,170,000","2,182.94","1,452",Apr-25,INGGU ROAD,Resale,Land,202.8,"15,631",-,Terrace House,1,99 yrs lease commencing from 2011,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"4,600,000","2,750.2","1,673",Apr-25,JALAN SERENGAM,Resale,Land,255.5,"18,004",-,Semi-Detached House,1,999 yrs lease commencing from 1885,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"3,968,888","2,468.19","1,608",Mar-25,JALAN SHAER,Resale,Land,229.3,"17,309",-,Semi-Detached House,1,Freehold,27,Outside Central Region,-
AVANT PARC,"3,850,000","3,674.83","1,048",Mar-25,WAK HASSAN PLACE,Resale,Land,341.4,"11,277",-,Terrace House,1,99 yrs lease commencing from 2011,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"2,780,000","1,715.78","1,620",Mar-25,JALAN KEMUNING,Resale,Land,159.4,"17,440",-,Terrace House,1,Freehold,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,399,000","2,590.89","1,312",Mar-25,PENAGA PLACE,Resale,Land,240.7,"14,121",-,Terrace House,1,99 yrs lease commencing from 2008,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,845,000","3,363.75","1,143",Feb-25,SEMBAWANG ROAD,Resale,Land,312.5,"12,304",-,Semi-Detached House,1,Freehold,27,Outside Central Region,-
SPRING WATERS VILLAS,"6,480,000","3,521.98","1,840",Feb-25,JALAN MATA AYER,Resale,Land,327.2,"19,804",-,Semi-Detached House,1,953 yrs lease commencing from 1931,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"4,500,000","4,022.51","1,119",Feb-25,JALAN KEMUNING,Resale,Land,373.7,"12,042",-,Semi-Detached House,1,999 yrs lease commencing from 1885,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"5,250,000","5,340.02",983,Dec-24,JALAN SHAER,Resale,Land,496.1,"10,583",-,Detached House,1,Freehold,27,Outside Central Region,-
SEMBAWANG STRAITS ESTATE,"2,500,000","1,771.75","1,411",Dec-24,JALAN SANKAM,Resale,Land,164.6,"15,188",-,Terrace House,1,Freehold,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"4,900,000","4,357.27","1,125",Nov-24,JALAN HIKAYAT,Resale,Land,404.8,"12,105",-,Detached House,1,Freehold,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,500,550","3,216.28","1,088",Nov-24,SEMBAWANG ROAD,Resale,Land,298.8,"11,715",-,Terrace House,1,Freehold,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"3,330,000","2,357.32","1,413",Oct-24,JALAN SALANG,Resale,Land,219,"15,205",-,Terrace House,1,Freehold,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"3,800,000","2,354.09","1,614",Oct-24,JALAN SALANG,Resale,Land,218.7,"17,375",-,Terrace House,1,Freehold,27,Outside Central Region,-
GOODLINK PARK,"3,550,000","1,883.7","1,885",Sep-24,GOODLINK PARK,Resale,Land,175,"20,286",-,Terrace House,1,Freehold,27,Outside Central Region,-
SEMBAWANG SQUARE ESTATE,"3,650,000","3,363.75","1,085",Aug-24,SEMBAWANG ROAD,Resale,Land,312.5,"11,680",-,Semi-Detached House,1,Freehold,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,400,000","2,299.19","1,479",Aug-24,PENAGA PLACE,Resale,Land,213.6,"15,918",-,Terrace House,1,99 yrs lease commencing from 2008,27,Outside Central Region,-
SEMBAWANG PARK,"4,850,000","3,767.4","1,287",Aug-24,JALAN MATA AYER,Resale,Land,350,"13,857",-,Semi-Detached House,1,953 yrs lease commencing from 1931,27,Outside Central Region,-
SEMBAWANG STRAITS ESTATE,"2,720,000","2,095.75","1,298",Jul-24,JALAN KERAYONG,Resale,Land,194.7,"13,970",-,Semi-Detached House,1,Freehold,27,Outside Central Region,-
AVANT PARC,"2,800,000","1,638.28","1,709",Jul-24,WAK HASSAN PLACE,Resale,Land,152.2,"18,397",-,Terrace House,1,99 yrs lease commencing from 2011,27,Outside Central Region,-
SEMBAWANG STRAITS ESTATE,"3,400,000","2,994.54","1,135",Jun-24,JALAN SANKAM,Resale,Land,278.2,"12,221",-,Terrace House,1,Freehold,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,320,000","2,796.49","1,187",Jun-24,WAK HASSAN DRIVE,Resale,Land,259.8,"12,779",-,Semi-Detached House,1,99 yrs lease commencing from 2008,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,630,000","3,774.93",962,May-24,WAK HASSAN DRIVE,Resale,Land,350.7,"10,351",-,Semi-Detached House,1,99 yrs lease commencing from 2008,27,Outside Central Region,-
SEMBAWANG GARDEN ARCADE,"3,800,000","3,447.71","1,102",May-24,JALAN DERUM,Resale,Land,320.3,"11,864",-,Semi-Detached House,1,Freehold,27,Outside Central Region,-
SEMBAWANG PARK,"7,399,000","7,729.63",957,May-24,JALAN MATA AYER,Resale,Land,718.1,"10,304",-,Terrace House,1,953 yrs lease commencing from 1931,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,920,000","1,808.35","1,615",Apr-24,PENAGA PLACE,Resale,Land,168,"17,381",-,Terrace House,1,99 yrs lease commencing from 2011,27,Outside Central Region,-
STRAITS GARDENS,"3,388,000","1,614.6","2,098",Apr-24,KANDIS WALK,Resale,Land,150,"22,587",-,Terrace House,1,Freehold,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,300,000","3,262.57","1,011",Apr-24,PENAGA PLACE,Resale,Land,303.1,"10,887",-,Terrace House,1,99 yrs lease commencing from 2008,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"3,630,000","3,394.97","1,069",Apr-24,JALAN SERENGAM,Resale,Land,315.4,"11,509",-,Semi-Detached House,1,999 yrs lease commencing from 1885,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"3,430,000","3,430.49","1,000",Apr-24,SEMBAWANG ROAD,Resale,Land,318.7,"10,762",-,Semi-Detached House,1,999 yrs lease commencing from 1885,27,Outside Central Region,-
SEMBAWANG STRAITS ESTATE,"3,000,000","2,100.06","1,429",Apr-24,JALAN MACHANG,Resale,Land,195.1,"15,377",-,Semi-Detached House,1,Freehold,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,822,888","1,763.14","1,601",Mar-24,INGGU ROAD,Resale,Land,163.8,"17,234",-,Terrace House,1,99 yrs lease commencing from 2008,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,980,000","1,666.27","1,788",Feb-24,ANDREWS TERRACE,Resale,Land,154.8,"19,251",-,Terrace House,1,99 yrs lease commencing from 2008,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"5,418,800","5,411.06","1,001",Feb-24,JALAN CHERPEN,Resale,Land,502.7,"10,779",-,Detached House,1,Freehold,27,Outside Central Region,-
SEMBAWANG STRAITS ESTATE,"4,000,000","2,524.16","1,585",Jan-24,ANDREWS AVENUE,Resale,Land,234.5,"17,058",-,Semi-Detached House,1,Freehold,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"3,828,000","3,473.54","1,102",Jan-24,JALAN MALU-MALU,Resale,Land,322.7,"11,862",-,Semi-Detached House,1,999 yrs lease commencing from 1885,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,680,000","1,693.18","1,583",Dec-23,ANDREWS TERRACE,Resale,Land,157.3,"17,038",-,Terrace House,1,99 yrs lease commencing from 2008,27,Outside Central Region,-
SEMBAWANG STRAITS ESTATE,"3,000,000","1,974.12","1,520",Dec-23,JALAN GAPIS,Resale,Land,183.4,"16,358",-,Semi-Detached House,1,Freehold,27,Outside Central Region,-
STRAITS GARDENS,"3,500,000","2,249.68","1,556",Nov-23,ANDREWS AVENUE,Resale,Land,209,"16,746",-,Semi-Detached House,1,Freehold,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,780,000","1,812.66","1,534",Nov-23,KERONG LANE,Resale,Land,168.4,"16,508",-,Terrace House,1,99 yrs lease commencing from 2008,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"4,700,000","4,575.78","1,027",Oct-23,JALAN SENDUDOK,Resale,Land,425.1,"11,056",-,Semi-Detached House,1,999 yrs lease commencing from 1885,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,800,000","1,863.25","1,503",Oct-23,PENAGA PLACE,Resale,Land,173.1,"16,176",-,Terrace House,1,99 yrs lease commencing from 2008,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,920,000","1,743.77","1,675",Oct-23,WAK HASSAN DRIVE,Resale,Land,162,"18,025",-,Terrace House,1,99 yrs lease commencing from 2008,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"6,100,000","4,026.81","1,515",Sep-23,JALAN KEMUNING,Resale,Land,374.1,"16,306",-,Semi-Detached House,1,999 yrs lease commencing from 1885,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"3,100,000","2,189.4","1,416",Sep-23,JALAN SALANG,Resale,Land,203.4,"15,241",-,Terrace House,1,999 yrs lease commencing from 1885,27,Outside Central Region,-
PLATINA GARDENS,"3,750,000","2,159.26","1,737",Aug-23,PLATINA ROAD,Resale,Land,200.6,"18,694",-,Terrace House,1,Freehold,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,600,000","1,821.27","1,428",Aug-23,INGGU ROAD,Resale,Land,169.2,"15,366",-,Terrace House,1,99 yrs lease commencing from 2008,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,200,000","1,785.75","1,232",Aug-23,KERONG LANE,Resale,Land,165.9,"13,261",-,Terrace House,1,99 yrs lease commencing from 2008,27,Outside Central Region,-
SEMBAWANG STRAITS ESTATE,"3,330,000","1,610.29","2,068",Aug-23,ANDREWS AVENUE,Resale,Land,149.6,"22,259",-,Terrace House,1,Freehold,27,Outside Central Region,-
GOLDWOOD GARDENS,"8,250,000","7,841.57","1,052",Jul-23,SEMBAWANG PLACE,Resale,Land,728.5,"11,325",-,Detached House,1,Freehold,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,198,888","2,527.39","1,266",Jun-23,PENAGA PLACE,Resale,Land,234.8,"13,624",-,Terrace House,1,99 yrs lease commencing from 2008,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"5,090,000","4,939.6","1,030",Jun-23,JALAN SALANG,Resale,Land,458.9,"11,092",-,Detached House,1,999 yrs lease commencing from 1885,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"2,615,000","1,712.55","1,527",Jun-23,JALAN KEMUNING,Resale,Land,159.1,"16,436",-,Terrace House,1,Freehold,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,100,000","2,582.28","1,200",Jun-23,PENAGA PLACE,Resale,Land,239.9,"12,922",-,Terrace House,1,99 yrs lease commencing from 2008,27,Outside Central Region,-
SEMBAWANG STRAITS ESTATE,"4,999,888","2,712.53","1,843",Jun-23,ANDREWS AVENUE,Resale,Land,252,"19,841",-,Detached House,1,Freehold,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,580,000","1,685.64","1,531",May-23,ANDREWS TERRACE,Resale,Land,156.6,"16,475",-,Terrace House,1,99 yrs lease commencing from 2008,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"4,060,000","3,998.83","1,015",May-23,JALAN KEMUNING,Resale,Land,371.5,"10,929",-,Semi-Detached House,1,999 yrs lease commencing from 1885,27,Outside Central Region,-
SEMBAWANG GARDEN ARCADE,"3,900,000","3,489.69","1,118",May-23,SEMBONG ROAD,Resale,Land,324.2,"12,030",-,Semi-Detached House,1,Freehold,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"4,380,000","1,700.71","2,575",Apr-23,JALAN KEMUNING,Resale,Land,158,"27,722",-,Terrace House,1,Freehold,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"2,800,000","1,711.48","1,636",Apr-23,JALAN KEMUNING,Resale,Land,159,"17,610",-,Terrace House,1,Freehold,27,Outside Central Region,-
SPRING WATERS VILLAS,"6,800,000","3,519.83","1,932",Mar-23,JALAN MATA AYER,New Sale,Land,327,"20,795",-,Semi-Detached House,1,953 yrs lease commencing from 1931,27,Outside Central Region,-
SEMBAWANG PARK,"2,750,000","1,762.07","1,561",Mar-23,JALAN MATA AYER,Resale,Land,163.7,"16,799",-,Terrace House,1,Freehold,27,Outside Central Region,-
SEMBAWANG STRAITS ESTATE,"3,830,000","2,440.2","1,570",Mar-23,SEMBAWANG ROAD,Resale,Land,226.7,"16,895",-,Semi-Detached House,1,Freehold,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,430,000","2,946.11","1,164",Mar-23,KERONG WALK,Resale,Land,273.7,"12,532",-,Terrace House,1,99 yrs lease commencing from 2008,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,650,000","1,771.75","1,496",Feb-23,INGGU ROAD,Resale,Land,164.6,"16,100",-,Terrace House,1,99 yrs lease commencing from 2008,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"3,500,000","1,722.24","2,032",Feb-23,JALAN KEMUNING,Resale,Land,160,"21,875",-,Terrace House,1,Freehold,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"5,200,000","5,210.85",998,Feb-23,JALAN MALU-MALU,Resale,Land,484.1,"10,742",-,Detached House,1,999 yrs lease commencing from 1885,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"7,330,000","5,714.61","1,283",Jan-23,JALAN SHAER,Resale,Land,530.9,"13,807",-,Detached House,1,Freehold,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"6,580,000","6,517.6","1,010",Jan-23,JALAN MALU-MALU,Resale,Land,605.5,"10,867",-,Detached House,1,999 yrs lease commencing from 1885,27,Outside Central Region,-
SEMBAWANG STRAITS ESTATE,"2,500,000","1,689.95","1,479",Jan-23,JALAN GAPIS,Resale,Land,157,"15,924",-,Semi-Detached House,1,Freehold,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"5,950,000","3,637.16","1,636",Dec-22,JALAN CHERPEN,Resale,Land,337.9,"17,609",-,Semi-Detached House,1,Freehold,27,Outside Central Region,-
COUNTRYVIEW,"9,050,000","8,533.7","1,061",Nov-22,SEMBAWANG PLACE,Resale,Land,792.8,"11,415",-,Detached House,1,Freehold,27,Outside Central Region,-
SPRING WATERS VILLAS,"6,480,000","3,517.68","1,842",Nov-22,JALAN MATA AYER,New Sale,Land,326.8,"19,829",-,Semi-Detached House,1,953 yrs lease commencing from 1931,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"5,100,000","3,089.27","1,651",Nov-22,JALAN SALANG,Resale,Land,287,"17,770",-,Semi-Detached House,1,Freehold,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"2,300,000","1,681.34","1,368",Nov-22,ANDREWS TERRACE,Resale,Land,156.2,"14,725",-,Terrace House,1,99 yrs lease commencing from 2008,27,Outside Central Region,-
SEMBAWANG STRAITS ESTATE,"2,941,888","2,286.27","1,287",Oct-22,JALAN KERAYONG,Resale,Land,212.4,"13,851",-,Semi-Detached House,1,Freehold,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,263,888","2,392.84","1,364",Oct-22,INGGU ROAD,Resale,Land,222.3,"14,682",-,Terrace House,1,99 yrs lease commencing from 2010,27,Outside Central Region,-
THE SHORELINE RESIDENCES II,"2,800,000","1,687.8","1,659",Oct-22,WAK HASSAN DRIVE,Resale,Land,156.8,"17,857",-,Terrace House,1,99 yrs lease commencing from 2011,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"4,328,000","3,345.45","1,294",Oct-22,JALAN SALANG,Resale,Land,310.8,"13,925",-,Semi-Detached House,1,999 yrs lease commencing from 1885,27,Outside Central Region,-
SEMBAWANG STRAITS ESTATE,"3,200,000","2,436.97","1,313",Sep-22,SEMBAWANG ROAD,Resale,Land,226.4,"14,134",-,Semi-Detached House,1,Freehold,27,Outside Central Region,-
SEMBAWANG PARK,"3,088,000","3,287.33",939,Sep-22,JALAN LENGKOK SEMBAWANG,Resale,Land,305.4,"10,111",-,Semi-Detached House,1,Freehold,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"4,820,000","5,270.05",915,Sep-22,SEMBAWANG ROAD,Resale,Land,489.6,"9,845",-,Detached House,1,Freehold,27,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,100,000","2,385.3","1,300",Sep-22,PENAGA PLACE,Resale,Land,221.6,"13,989",-,Terrace House,1,99 yrs lease commencing from 2011,27,Outside Central Region,-
SEMBAWANG GARDEN ARCADE,"3,900,000","3,594.1","1,085",Sep-22,JALAN LEGUNDI,Resale,Land,333.9,"11,680",-,Semi-Detached House,1,Freehold,27,Outside Central Region,-
SPRING WATERS VILLAS,"6,000,000","3,517.68","1,706",Sep-22,JALAN MATA AYER,New Sale,Land,326.8,"18,360",-,Semi-Detached House,1,953 yrs lease commencing from 1931,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"4,200,000","3,806.15","1,103",Sep-22,JALAN SAJAK,Resale,Land,353.6,"11,878",-,Semi-Detached House,1,Freehold,27,Outside Central Region,-
SEMBAWANG SPRINGS ESTATE,"4,150,000","2,679.16","1,549",Aug-22,JALAN SALANG,Resale,Land,248.9,"16,673",-,Semi-Detached House,1,Freehold,27,Outside Central Region,-
SEMBAWANG GARDEN ARCADE,"3,675,000","3,445.56","1,067",Aug-22,JALAN DERUM,Resale,Land,320.1,"11,481",-,Semi-Detached House,1,Freehold,27,Outside Central Region,-
