Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THE WINDSOR,"2,780,000","1,657.66","1,677",Aug-26,ONTARIO AVENUE,Resale,Strata,154,"18,052",-,Condominium,1,Freehold,20,Rest of Central Region,01 to 05
JADESCAPE,"1,730,000",764.24,"2,264",Aug-26,SHUNFU ROAD,Resale,Strata,71,"24,366",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,11 to 15
THREE 11,"2,275,000","1,130.22","2,013",Aug-26,UPPER THOMSON ROAD,Resale,Strata,105,"21,667",-,Apartment,1,Freehold,20,Rest of Central Region,01 to 05
GOLDENHILL PARK CONDOMINIUM,"3,650,000","1,539.25","2,371",Aug-26,MEI HWAN DRIVE,Resale,Strata,143,"25,524",-,Condominium,1,Freehold,20,Outside Central Region,11 to 15
THOMSON GRAND,"2,710,000","1,367.03","1,982",Aug-26,SIN MING WALK,Resale,Strata,127,"21,339",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,16 to 20
THOMSON GRAND,"2,611,000","1,356.26","1,925",Aug-26,SIN MING WALK,Resale,Strata,126,"20,722",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,06 to 10
SKY VUE,"1,063,888",495.14,"2,149",Aug-26,BISHAN STREET 15,Resale,Strata,46,"23,128",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,26 to 30
THOMSON GRAND,"2,850,000","2,066.69","1,379",Aug-26,SIN MING WALK,Resale,Strata,192,"14,844",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,01 to 05
THE GARDENS AT BISHAN,"1,188,000",947.23,"1,254",Aug-26,SIN MING WALK,Resale,Strata,88,"13,500",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,01 to 05
THE PANORAMA,"2,960,000","1,334.74","2,218",Aug-26,ANG MO KIO AVENUE 2,Resale,Strata,124,"23,871",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,06 to 10
CLOVER BY THE PARK,"2,580,000","1,216.33","2,121",Aug-26,BISHAN STREET 25,Resale,Strata,113,"22,832",-,Condominium,1,99 yrs lease commencing from 2007,20,Rest of Central Region,26 to 30
JADESCAPE,"4,000,000","1,646.89","2,429",Aug-26,SHUNFU ROAD,Resale,Strata,153,"26,144",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,11 to 15
BISHAN PARK CONDOMINIUM,"2,398,888","1,539.25","1,558",Aug-26,SIN MING WALK,Resale,Strata,143,"16,775",-,Condominium,1,99 yrs lease commencing from 1991,20,Rest of Central Region,06 to 10
ARTISAN 8,"3,683,000","1,582.31","2,328",Aug-26,SIN MING ROAD,New Sale,Strata,147,"25,054",-,Apartment,1,Freehold,20,Rest of Central Region,01 to 05
FABER GARDEN CONDOMINIUM,"4,000,000","2,228.15","1,795",Aug-26,ANGKLONG LANE,Resale,Strata,207,"19,324",-,Condominium,1,Freehold,20,Rest of Central Region,11 to 15
JADESCAPE,"1,658,888",764.24,"2,171",Aug-26,SHUNFU ROAD,Resale,Strata,71,"23,365",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,01 to 05
THOMSON GRAND,"2,700,000","1,356.26","1,991",Aug-26,SIN MING WALK,Resale,Strata,126,"21,429",-,Condominium,1,99 yrs lease commencing from 2010,20,Rest of Central Region,06 to 10
COUNTRY ESQUIRE,"2,125,000","1,259.39","1,687",Aug-26,LORONG PUNTONG,Resale,Strata,117,"18,162",-,Condominium,1,Freehold,20,Rest of Central Region,01 to 05
FLORAVIEW,"1,100,000",796.54,"1,381",Jul-26,ANG MO KIO STREET 66,Resale,Strata,74,"14,865",-,Apartment,1,Freehold,20,Outside Central Region,01 to 05
JADESCAPE,"1,050,000",527.44,"1,991",Jul-26,SHUNFU ROAD,Resale,Strata,49,"21,429",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,16 to 20
LATTICE ONE,"1,550,000",861.12,"1,800",Jul-26,SERAYA CRESCENT,Resale,Strata,80,"19,375",-,Apartment,1,Freehold,20,Outside Central Region,01 to 05
THOMSON THREE,"1,580,000",731.95,"2,159",Jul-26,BRIGHT HILL DRIVE,Resale,Strata,68,"23,235",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,11 to 15
FAR HORIZON GARDENS,"1,350,000","1,291.68","1,045",Jul-26,ANG MO KIO AVENUE 9,Resale,Strata,120,"11,250",-,Condominium,1,99 yrs lease commencing from 1982,20,Outside Central Region,01 to 05
LAKEVIEW ESTATE,"1,700,000","1,614.6","1,053",Jul-26,UPPER THOMSON ROAD,Resale,Strata,150,"11,333",-,Apartment,1,99 yrs lease commencing from 1977,20,Rest of Central Region,16 to 20
SKY VUE,"2,780,000","1,140.98","2,436",Jul-26,BISHAN STREET 15,Resale,Strata,106,"26,226",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,21 to 25
FLORAVIEW,"965,000",753.48,"1,281",Jul-26,ANG MO KIO STREET 66,Resale,Strata,70,"13,786",-,Apartment,1,Freehold,20,Outside Central Region,01 to 05
FLAME TREE PARK,"3,938,000","1,926.76","2,044",Jul-26,SIN MING AVENUE,Resale,Strata,179,"22,000",-,Condominium,1,Freehold,20,Rest of Central Region,26 to 30
JADESCAPE,"1,035,000",527.44,"1,962",Jul-26,SHUNFU ROAD,Resale,Strata,49,"21,122",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,01 to 05
SKY VUE,"1,510,000",678.13,"2,227",Jul-26,BISHAN STREET 15,Resale,Strata,63,"23,968",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,26 to 30
LAKEVIEW ESTATE,"1,660,000","1,614.6","1,028",Jul-26,UPPER THOMSON ROAD,Resale,Strata,150,"11,067",-,Apartment,1,99 yrs lease commencing from 1977,20,Rest of Central Region,01 to 05
GOLDENHILL PARK CONDOMINIUM,"3,400,000","1,334.74","2,547",Jul-26,MEI HWAN DRIVE,Resale,Strata,124,"27,419",-,Condominium,1,Freehold,20,Outside Central Region,11 to 15
GRANDEUR 8,"2,250,000","1,453.14","1,548",Jul-26,ANG MO KIO CENTRAL 3,Resale,Strata,135,"16,667",-,Condominium,1,99 yrs lease commencing from 2002,20,Outside Central Region,01 to 05
FABER GARDEN CONDOMINIUM,"3,666,000","1,872.94","1,957",Jul-26,ANGKLONG LANE,Resale,Strata,174,"21,069",-,Condominium,1,Freehold,20,Rest of Central Region,11 to 15
SKY VUE,"2,900,000","1,140.98","2,542",Jul-26,BISHAN STREET 15,Resale,Strata,106,"27,358",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,31 to 35
THE PANORAMA,"2,000,000","1,011.82","1,977",Jul-26,ANG MO KIO AVENUE 2,Resale,Strata,94,"21,277",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,01 to 05
THE PANORAMA,"2,206,000","1,011.82","2,180",Jul-26,ANG MO KIO AVENUE 2,Resale,Strata,94,"23,468",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,11 to 15
GRANDEUR 8,"1,550,000","1,130.22","1,371",Jul-26,ANG MO KIO CENTRAL 3,Resale,Strata,105,"14,762",-,Condominium,1,99 yrs lease commencing from 2002,20,Outside Central Region,06 to 10
FLORAVIEW,"1,070,000","1,054.87","1,014",Jul-26,ANG MO KIO STREET 66,Resale,Strata,98,"10,918",-,Apartment,1,Freehold,20,Outside Central Region,01 to 05
THREE 11,"2,100,000",936.47,"2,242",Jul-26,UPPER THOMSON ROAD,Resale,Strata,87,"24,138",-,Apartment,1,Freehold,20,Rest of Central Region,01 to 05
SEASONS VIEW,"1,350,000",968.76,"1,394",Jul-26,PEMIMPIN DRIVE,Resale,Strata,90,"15,000",-,Condominium,1,99 yrs lease commencing from 1996,20,Rest of Central Region,01 to 05
PEIRCE VIEW,"1,398,000",936.47,"1,493",Jul-26,UPPER THOMSON ROAD,Resale,Strata,87,"16,069",-,Condominium,1,Freehold,20,Outside Central Region,01 to 05
BRADDELL VIEW,"1,550,000","1,560.78",993,Jul-26,BRADDELL HILL,Resale,Strata,145,"10,690",-,Apartment,1,102 yrs lease commencing from 1978,20,Rest of Central Region,01 to 05
BISHAN PARK CONDOMINIUM,"2,000,000","1,323.97","1,511",Jul-26,SIN MING WALK,Resale,Strata,123,"16,260",-,Condominium,1,99 yrs lease commencing from 1991,20,Rest of Central Region,06 to 10
THE GARDENS AT BISHAN,"2,100,000","1,151.75","1,823",Jul-26,SIN MING WALK,Resale,Strata,107,"19,626",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,11 to 15
GRANDEUR 8,"1,950,000","1,259.39","1,548",Jul-26,ANG MO KIO CENTRAL 3,Resale,Strata,117,"16,667",-,Condominium,1,99 yrs lease commencing from 2002,20,Outside Central Region,11 to 15
THOMSON IMPRESSIONS,"825,000",462.85,"1,782",Jul-26,LORONG PUNTONG,Resale,Strata,43,"19,186",-,Apartment,1,99 yrs lease commencing from 2015,20,Rest of Central Region,01 to 05
THOMSON THREE,"920,000",495.14,"1,858",Jul-26,BRIGHT HILL DRIVE,Resale,Strata,46,"20,000",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,11 to 15
COUNTRY GRANDEUR,"3,200,000","1,442.38","2,219",Jul-26,LORONG PUNTONG,Resale,Strata,134,"23,881",-,Condominium,1,Freehold,20,Rest of Central Region,06 to 10
THREE 11,"2,180,888","1,001.05","2,179",Jul-26,UPPER THOMSON ROAD,Resale,Strata,93,"23,450",-,Apartment,1,Freehold,20,Rest of Central Region,01 to 05
MARYMOUNT VIEW,"1,600,000",871.88,"1,835",Jul-26,PEMIMPIN DRIVE,Resale,Strata,81,"19,753",-,Condominium,1,Freehold,20,Rest of Central Region,01 to 05
JADESCAPE,"1,900,000",775.01,"2,452",Jul-26,SHUNFU ROAD,Resale,Strata,72,"26,389",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,21 to 25
SEASONS VIEW,"1,725,000","1,140.98","1,512",Jul-26,PEMIMPIN DRIVE,Resale,Strata,106,"16,274",-,Condominium,1,99 yrs lease commencing from 1996,20,Rest of Central Region,01 to 05
CENTRO RESIDENCES,"1,900,000",925.7,"2,052",Jul-26,ANG MO KIO AVENUE 8,Resale,Strata,86,"22,093",-,Condominium,1,99 yrs lease commencing from 2007,20,Outside Central Region,21 to 25
AMO RESIDENCE,"3,100,777","1,291.68","2,401",Jul-26,ANG MO KIO RISE,Sub Sale,Strata,120,"25,840",-,Apartment,1,99 yrs lease commencing from 2021,20,Outside Central Region,01 to 05
THE PANORAMA,"1,645,000",785.77,"2,093",Jul-26,ANG MO KIO AVENUE 2,Resale,Strata,73,"22,534",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,11 to 15
SKY VUE,"1,520,000",678.13,"2,241",Jul-26,BISHAN STREET 15,Resale,Strata,63,"24,127",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,11 to 15
BISHAN PARK CONDOMINIUM,"1,815,000","1,291.68","1,405",Jul-26,SIN MING WALK,Resale,Strata,120,"15,125",-,Condominium,1,99 yrs lease commencing from 1991,20,Rest of Central Region,01 to 05
JADESCAPE,"1,755,000",764.24,"2,296",Jul-26,SHUNFU ROAD,Resale,Strata,71,"24,718",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,01 to 05
AMO RESIDENCE,"2,420,000",958,"2,526",Jul-26,ANG MO KIO RISE,Sub Sale,Strata,89,"27,191",-,Apartment,1,99 yrs lease commencing from 2021,20,Outside Central Region,16 to 20
JADESCAPE,"3,055,000","1,151.75","2,652",Jul-26,SHUNFU ROAD,Resale,Strata,107,"28,551",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,16 to 20
AMO RESIDENCE,"1,905,000",742.72,"2,565",Jul-26,ANG MO KIO RISE,Sub Sale,Strata,69,"27,609",-,Apartment,1,99 yrs lease commencing from 2021,20,Outside Central Region,16 to 20
GOLDENHILL PARK CONDOMINIUM,"3,210,000","1,334.74","2,405",Jul-26,MEI HWAN DRIVE,Resale,Strata,124,"25,887",-,Condominium,1,Freehold,20,Outside Central Region,11 to 15
GRANDEUR 8,"1,800,000","1,259.39","1,429",Jul-26,ANG MO KIO CENTRAL 3,Resale,Strata,117,"15,385",-,Condominium,1,99 yrs lease commencing from 2002,20,Outside Central Region,01 to 05
THOMSON THREE,"1,588,000",731.95,"2,170",Jul-26,BRIGHT HILL DRIVE,Resale,Strata,68,"23,353",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,16 to 20
BRADDELL VIEW,"1,670,000","1,614.6","1,034",Jul-26,BRADDELL HILL,Resale,Strata,150,"11,133",-,Apartment,1,102 yrs lease commencing from 1978,20,Rest of Central Region,11 to 15
ARTISAN 8,"1,855,000",785.77,"2,361",Jul-26,SIN MING ROAD,New Sale,Strata,73,"25,411",-,Apartment,1,Freehold,20,Rest of Central Region,01 to 05
CLOVER BY THE PARK,"2,920,000","2,174.33","1,343",Jul-26,BISHAN STREET 25,Resale,Strata,202,"14,455",-,Condominium,1,99 yrs lease commencing from 2007,20,Rest of Central Region,01 to 05
BISHAN PARK CONDOMINIUM,"2,268,000","1,506.96","1,505",Jun-26,SIN MING WALK,Resale,Strata,140,"16,200",-,Condominium,1,99 yrs lease commencing from 1991,20,Rest of Central Region,06 to 10
JADESCAPE,"1,650,000",764.24,"2,159",Jun-26,SHUNFU ROAD,Resale,Strata,71,"23,239",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,21 to 25
THE PANORAMA,"1,458,000",699.66,"2,084",Jun-26,ANG MO KIO AVENUE 2,Resale,Strata,65,"22,431",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,01 to 05
AMO RESIDENCE,"3,280,000","1,291.68","2,539",Jun-26,ANG MO KIO RISE,Sub Sale,Strata,120,"27,333",-,Apartment,1,99 yrs lease commencing from 2021,20,Outside Central Region,06 to 10
THOMSON IMPRESSIONS,"2,600,000","1,054.87","2,465",Jun-26,LORONG PUNTONG,Resale,Strata,98,"26,531",-,Apartment,1,99 yrs lease commencing from 2015,20,Rest of Central Region,16 to 20
THE PANORAMA,"2,680,000","1,140.98","2,349",Jun-26,ANG MO KIO AVENUE 2,Resale,Strata,106,"25,283",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,16 to 20
SKY VUE,"1,780,000",796.54,"2,235",Jun-26,BISHAN STREET 15,Resale,Strata,74,"24,054",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,31 to 35
JADESCAPE,"1,060,000",527.44,"2,010",Jun-26,SHUNFU ROAD,Resale,Strata,49,"21,633",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,16 to 20
THE GARDENS AT BISHAN,"2,360,000","1,227.1","1,923",Jun-26,SIN MING WALK,Resale,Strata,114,"20,702",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,16 to 20
BRADDELL VIEW,"1,541,688","1,453.14","1,061",Jun-26,BRADDELL HILL,Resale,Strata,135,"11,420",-,Apartment,1,103 yrs lease commencing from 1975,20,Rest of Central Region,01 to 05
THE GARDENS AT BISHAN,"1,590,000",882.65,"1,801",Jun-26,SIN MING WALK,Resale,Strata,82,"19,390",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,06 to 10
THE GARDENS AT BISHAN,"2,300,000","1,227.1","1,874",Jun-26,SIN MING WALK,Resale,Strata,114,"20,175",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,11 to 15
THE PANORAMA,"2,380,000","1,065.64","2,233",Jun-26,ANG MO KIO AVENUE 2,Resale,Strata,99,"24,040",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,11 to 15
AMO RESIDENCE,"3,438,000","1,291.68","2,662",Jun-26,ANG MO KIO RISE,Sub Sale,Strata,120,"28,650",-,Apartment,1,99 yrs lease commencing from 2021,20,Outside Central Region,11 to 15
THOMSON THREE,"2,600,000","1,140.98","2,279",Jun-26,BRIGHT HILL DRIVE,Resale,Strata,106,"24,528",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,06 to 10
BISHAN POINT,"2,410,000","1,270.15","1,897",Jun-26,BRIGHT HILL DRIVE,Resale,Strata,118,"20,424",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,26 to 30
JADESCAPE,"3,700,000","1,420.85","2,604",Jun-26,SHUNFU ROAD,Resale,Strata,132,"28,030",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,16 to 20
JADESCAPE,"1,035,000",527.44,"1,962",Jun-26,SHUNFU ROAD,Resale,Strata,49,"21,122",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,11 to 15
AMO RESIDENCE,"2,820,000","1,140.98","2,472",Jun-26,ANG MO KIO RISE,Sub Sale,Strata,106,"26,604",-,Apartment,1,99 yrs lease commencing from 2021,20,Outside Central Region,01 to 05
THOMSON THREE,"2,288,888","1,044.11","2,192",Jun-26,BRIGHT HILL DRIVE,Resale,Strata,97,"23,597",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,01 to 05
CENTRO RESIDENCES,"1,800,000",904.18,"1,991",Jun-26,ANG MO KIO AVENUE 8,Resale,Strata,84,"21,429",-,Condominium,1,99 yrs lease commencing from 2007,20,Outside Central Region,16 to 20
THOMSON IMPRESSIONS,"2,626,000","1,194.8","2,198",Jun-26,LORONG PUNTONG,Resale,Strata,111,"23,658",-,Apartment,1,99 yrs lease commencing from 2015,20,Rest of Central Region,01 to 05
FLAME TREE PARK,"3,350,000","1,593.07","2,103",Jun-26,SIN MING AVENUE,Resale,Strata,148,"22,635",-,Condominium,1,Freehold,20,Rest of Central Region,16 to 20
CLOVER BY THE PARK,"2,588,000","1,291.68","2,004",Jun-26,BISHAN STREET 25,Resale,Strata,120,"21,567",-,Condominium,1,99 yrs lease commencing from 2007,20,Rest of Central Region,06 to 10
GRANDEUR 8,"1,845,000","1,194.8","1,544",Jun-26,ANG MO KIO CENTRAL 3,Resale,Strata,111,"16,622",-,Condominium,1,99 yrs lease commencing from 2002,20,Outside Central Region,11 to 15
SKY HABITAT,"2,730,000","1,216.33","2,244",Jun-26,BISHAN STREET 15,Resale,Strata,113,"24,159",-,Condominium,1,99 yrs lease commencing from 2011,20,Rest of Central Region,21 to 25
THOMSON THREE,"2,695,000","1,140.98","2,362",Jun-26,BRIGHT HILL DRIVE,Resale,Strata,106,"25,425",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,01 to 05
THOMSON THREE,"2,420,000","1,259.39","1,922",Jun-26,BRIGHT HILL DRIVE,Resale,Strata,117,"20,684",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,01 to 05
THE GARDENS AT BISHAN,"2,950,000","1,700.71","1,735",Jun-26,SIN MING WALK,Resale,Strata,158,"18,671",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,16 to 20
GRANDEUR 8,"1,680,000","1,227.1","1,369",Jun-26,ANG MO KIO CENTRAL 3,Resale,Strata,114,"14,737",-,Condominium,1,99 yrs lease commencing from 2002,20,Outside Central Region,01 to 05
TRESALVEO,"2,150,000","1,001.05","2,148",Jun-26,MARYMOUNT TERRACE,Resale,Strata,93,"23,118",-,Condominium,1,Freehold,20,Rest of Central Region,16 to 20
THOMSON IMPERIAL COURT,"1,938,000","1,280.92","1,513",May-26,UPPER THOMSON ROAD,Resale,Strata,119,"16,286",-,Apartment,1,Freehold,20,Rest of Central Region,01 to 05
AMO RESIDENCE,"1,770,000",742.72,"2,383",May-26,ANG MO KIO RISE,Sub Sale,Strata,69,"25,652",-,Apartment,1,99 yrs lease commencing from 2021,20,Outside Central Region,16 to 20
CENTRO RESIDENCES,"1,890,000",925.7,"2,042",May-26,ANG MO KIO AVENUE 8,Resale,Strata,86,"21,977",-,Condominium,1,99 yrs lease commencing from 2007,20,Outside Central Region,31 to 35
THE GARDENS AT BISHAN,"1,526,000",882.65,"1,729",May-26,SIN MING WALK,Resale,Strata,82,"18,610",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,06 to 10
AMO RESIDENCE,"3,618,000","1,474.67","2,453",May-26,ANG MO KIO RISE,Sub Sale,Strata,137,"26,409",-,Apartment,1,99 yrs lease commencing from 2021,20,Outside Central Region,06 to 10
JADESCAPE,"3,198,000","1,259.39","2,539",May-26,SHUNFU ROAD,Resale,Strata,117,"27,333",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,06 to 10
THE PANORAMA,"1,565,000",775.01,"2,019",May-26,ANG MO KIO AVENUE 2,Resale,Strata,72,"21,736",-,Condominium,1,99 yrs lease commencing from 2013,20,Outside Central Region,01 to 05
SEASONS VIEW,"1,450,000",968.76,"1,497",May-26,PEMIMPIN DRIVE,Resale,Strata,90,"16,111",-,Condominium,1,99 yrs lease commencing from 1996,20,Rest of Central Region,11 to 15
JADESCAPE,"1,748,000",764.24,"2,287",May-26,SHUNFU ROAD,Resale,Strata,71,"24,620",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,06 to 10
AMO RESIDENCE,"2,688,888","1,044.11","2,575",May-26,ANG MO KIO RISE,Sub Sale,Strata,97,"27,720",-,Apartment,1,99 yrs lease commencing from 2021,20,Outside Central Region,06 to 10
RAFFLESIA CONDOMINIUM,"1,400,000",914.94,"1,530",May-26,BISHAN STREET 21,Resale,Strata,85,"16,471",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,01 to 05
BRADDELL VIEW,"1,788,888","1,700.71","1,052",May-26,BRADDELL HILL,Resale,Strata,158,"11,322",-,Apartment,1,102 yrs lease commencing from 1978,20,Rest of Central Region,06 to 10
THOMSON IMPRESSIONS,"2,380,000","1,054.87","2,256",May-26,LORONG PUNTONG,Resale,Strata,98,"24,286",-,Apartment,1,99 yrs lease commencing from 2015,20,Rest of Central Region,01 to 05
GRANDEUR 8,"1,550,000","1,216.33","1,274",May-26,ANG MO KIO CENTRAL 3,Resale,Strata,113,"13,717",-,Condominium,1,99 yrs lease commencing from 2002,20,Outside Central Region,01 to 05
AMO RESIDENCE,"1,868,000",742.72,"2,515",May-26,ANG MO KIO RISE,Sub Sale,Strata,69,"27,072",-,Apartment,1,99 yrs lease commencing from 2021,20,Outside Central Region,16 to 20
