Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
LANDED HOUSING DEVELOPMENT,"17,200,000","12,923.26","1,331",May-26,LYNWOOD GROVE,Resale,Land,"1,200.6","14,326",-,Detached House,1,Freehold,13,Outside Central Region,-
SENNETT ESTATE,"3,350,000","1,500.5","2,233",Apr-26,KEE CHOE AVENUE,Resale,Land,139.4,"24,032",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,350,000","2,041.93","2,130",Apr-26,HAPPY AVENUE EAST,Resale,Land,189.7,"22,931",-,Terrace House,1,Freehold,13,Rest of Central Region,-
MACPHERSON GARDEN ESTATE,"3,288,000","1,359.49","2,419",Apr-26,JALAN SETIA,Resale,Land,126.3,"26,033",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,100,000","1,325.05","2,340",Apr-26,MACPHERSON ROAD,Resale,Land,123.1,"25,183",-,Terrace House,1,Freehold,13,Rest of Central Region,-
VAUGHAN GARDEN,"6,280,000","2,389.61","2,628",Mar-26,VAUGHAN ROAD,Resale,Land,222,"28,288",-,Terrace House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,800,000","1,655.5","2,295",Mar-26,JALAN GIRANG,Resale,Land,153.8,"24,707",-,Terrace House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"11,180,000","4,471.37","2,500",Mar-26,SOMMERVILLE WALK,New Sale,Land,415.4,"26,914",-,Detached House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"13,000,000","4,792.13","2,713",Mar-26,LYNWOOD GROVE,New Sale,Land,445.2,"29,200",-,Detached House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"13,000,000","4,725.4","2,751",Mar-26,LYNWOOD GROVE,Resale,Land,439,"29,613",-,Detached House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"8,286,000","5,662.94","1,463",Mar-26,JALAN LATEH,Resale,Land,526.1,"15,750",-,Semi-Detached House,1,Freehold,13,Outside Central Region,-
MACPHERSON GARDEN ESTATE,"3,250,000","1,356.26","2,396",Mar-26,JALAN SETIA,Resale,Land,126,"25,794",-,Terrace House,1,Freehold,13,Rest of Central Region,-
BRADDELL HEIGHTS ESTATE,"10,180,000","5,040.78","2,020",Mar-26,MATLOCK RISE,Resale,Land,468.3,"21,738",-,Detached House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,999,999","2,208.77","1,811",Feb-26,JALAN RIANG,Resale,Land,205.2,"19,493",-,Terrace House,1,Freehold,13,Outside Central Region,-
MACPHERSON GARDEN ESTATE,"2,950,000","1,063.48","2,774",Feb-26,JALAN KEMAJUAN,Resale,Land,98.8,"29,858",-,Terrace House,1,Freehold,13,Rest of Central Region,-
OASIS @ MULBERRY,"5,028,888","1,702.86","2,953",Feb-26,LICHI AVENUE,Resale,Land,158.2,"31,788",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"15,500,000","11,230.08","1,380",Feb-26,DUNSFOLD DRIVE,Resale,Land,"1,043.3","14,857",-,Detached House,1,Freehold,13,Outside Central Region,-
SENNETT ESTATE,"3,980,000","1,498.35","2,656",Feb-26,SIANG KUANG AVENUE,Resale,Land,139.2,"28,592",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"6,100,000","4,628.52","1,318",Feb-26,JALAN RAYA,Resale,Land,430,"14,186",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"10,500,000","6,979.38","1,504",Feb-26,SOMMERVILLE WALK,Resale,Land,648.4,"16,194",-,Semi-Detached House,1,Freehold,13,Outside Central Region,-
MACPHERSON GARDEN ESTATE,"3,820,000",989.21,"3,862",Feb-26,JALAN MULIA,Resale,Land,91.9,"41,567",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"9,800,000","5,617.73","1,744",Feb-26,CROUCHER ROAD,Resale,Land,521.9,"18,778",-,Detached House,1,Freehold,13,Outside Central Region,-
SENNETT ESTATE,"3,500,000","1,500.5","2,333",Jan-26,MULBERRY AVENUE,Resale,Land,139.4,"25,108",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,300,000","2,629.65","1,635",Jan-26,JALAN CHENGKEK,Resale,Land,244.3,"17,601",-,Terrace House,1,Freehold,13,Rest of Central Region,-
SENNETT ESTATE,"3,280,000","1,500.5","2,186",Jan-26,MACPHERSON ROAD,Resale,Land,139.4,"23,529",-,Terrace House,1,Freehold,13,Rest of Central Region,-
SERANGOON PARK,"4,300,000","1,652.27","2,602",Jan-26,JALAN RIANG,Resale,Land,153.5,"28,013",-,Terrace House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,380,000","3,068.82","1,753",Jan-26,JALAN LATEH,Resale,Land,285.1,"18,871",-,Terrace House,1,Freehold,13,Outside Central Region,-
BRADDELL HEIGHTS ESTATE,"11,500,000","4,317.44","2,664",Jan-26,CLIFTON VALE,New Sale,Land,401.1,"28,671",-,Detached House,1,Freehold,13,Outside Central Region,-
SENNETT ESTATE,"5,500,000","2,305.65","2,385",Jan-26,LICHI AVENUE,Resale,Land,214.2,"25,677",-,Terrace House,1,Freehold,13,Rest of Central Region,-
BRADDELL HEIGHTS ESTATE,"10,500,000","5,580.06","1,882",Dec-25,MUSWELL HILL,Resale,Land,518.4,"20,255",-,Detached House,1,Freehold,13,Outside Central Region,-
GPL TERRACE,"4,700,000","1,968.74","2,387",Dec-25,PUAY HEE AVENUE,Resale,Land,182.9,"25,697",-,Terrace House,1,Freehold,13,Rest of Central Region,-
MACPHERSON GARDEN ESTATE,"2,700,000",886.95,"3,044",Dec-25,JALAN GEMBIRA,Resale,Land,82.4,"32,767",-,Terrace House,1,Freehold,13,Rest of Central Region,-
SENNETT ESTATE,"3,280,000","1,499.43","2,188",Dec-25,MACPHERSON ROAD,Resale,Land,139.3,"23,546",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,000,000","3,737.26","1,338",Dec-25,JALAN ANGGEREK,Resale,Land,347.2,"14,401",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
MACPHERSON GARDEN ESTATE,"3,218,888",884.8,"3,638",Dec-25,JALAN SETIA,Resale,Land,82.2,"39,159",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,635,000","3,720.04","1,515",Dec-25,JALAN JERMIN,Resale,Land,345.6,"16,305",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"6,050,000","4,180.74","1,447",Dec-25,SOMMERVILLE ROAD,Resale,Land,388.4,"15,577",-,Semi-Detached House,1,Freehold,13,Outside Central Region,-
OASIS @ MULBERRY,"4,838,000","1,701.79","2,843",Dec-25,CHEMPAKA AVENUE,Resale,Land,158.1,"30,601",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,850,000","1,702.86","2,261",Dec-25,LICHI AVENUE,Resale,Land,158.2,"24,336",-,Terrace House,1,Freehold,13,Rest of Central Region,-
MACPHERSON GARDEN ESTATE,"5,100,000","2,043.01","2,496",Dec-25,JALAN MUHIBBAH,Resale,Land,189.8,"26,870",-,Terrace House,1,Freehold,13,Rest of Central Region,-
DAISY PARK,"4,450,000","1,660.89","2,679",Dec-25,DAISY AVENUE,Resale,Land,154.3,"28,840",-,Terrace House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,650,000","2,037.63","2,282",Dec-25,SOMMERVILLE ROAD,Resale,Land,189.3,"24,564",-,Terrace House,1,Freehold,13,Outside Central Region,-
BRADDELL HEIGHTS ESTATE,"8,000,000","3,899.8","2,051",Dec-25,MACKERROW ROAD,Resale,Land,362.3,"22,081",-,Semi-Detached House,1,Freehold,13,Outside Central Region,-
SENNETT ESTATE,"3,170,000","1,500.5","2,113",Dec-25,MACPHERSON ROAD,Resale,Land,139.4,"22,740",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"6,380,000","3,898.72","1,636",Nov-25,JALAN MAWAR,Resale,Land,362.2,"17,615",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
MACPHERSON GARDEN ESTATE,"2,500,000",884.8,"2,825",Nov-25,JALAN SETIA,Resale,Land,82.2,"30,414",-,Terrace House,1,Freehold,13,Rest of Central Region,-
SENNETT ESTATE,"4,960,000","3,610.25","1,374",Nov-25,WAN THO AVENUE,Resale,Land,335.4,"14,788",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"8,520,000","4,430.46","1,923",Nov-25,COTSWOLD CLOSE,Resale,Land,411.6,"20,700",-,Detached House,1,Freehold,13,Outside Central Region,-
SERANGOON PARK,"4,531,200","2,402.52","1,886",Nov-25,JALAN RIANG,Resale,Land,223.2,"20,301",-,Terrace House,1,Freehold,13,Outside Central Region,-
SENNETT ESTATE,"3,700,000","1,503.73","2,461",Nov-25,JALAN KEMBOJA,Resale,Land,139.7,"26,485",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"6,400,000","4,172.13","1,534",Nov-25,JALAN MELOR,Resale,Land,387.6,"16,512",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
SENNETT ESTATE,"4,250,000","2,158.18","1,969",Nov-25,KWONG AVENUE,Resale,Land,200.5,"21,197",-,Terrace House,1,Freehold,13,Rest of Central Region,-
SENNETT ESTATE,"4,180,000","1,624.29","2,573",Oct-25,BELIMBING AVENUE,Resale,Land,150.9,"27,700",-,Terrace House,1,Freehold,13,Rest of Central Region,-
MACPHERSON GARDEN ESTATE,"2,450,000",885.88,"2,766",Oct-25,JALAN MESRA,Resale,Land,82.3,"29,769",-,Terrace House,1,Freehold,13,Rest of Central Region,-
SENNETT ESTATE,"5,625,000","4,417.55","1,273",Oct-25,BELIMBING AVENUE,Resale,Land,410.4,"13,706",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"10,180,000","6,316.32","1,612",Oct-25,MACKERROW ROAD,Resale,Land,586.8,"17,348",-,Detached House,1,Freehold,13,Outside Central Region,-
BRADDELL HEIGHTS ESTATE,"14,700,000","10,028.82","1,466",Oct-25,COTSWOLD CLOSE,Resale,Land,931.7,"15,778",-,Detached House,1,Freehold,13,Outside Central Region,-
VAUGHAN GARDEN,"4,900,000","2,932.11","1,671",Oct-25,LORONG BIAWAK,Resale,Land,272.4,"17,988",-,Terrace House,1,Freehold,13,Outside Central Region,-
BRADDELL HEIGHTS ESTATE,"7,600,000","4,357.27","1,744",Oct-25,MELROSE DRIVE,New Sale,Land,404.8,"18,775",-,Detached House,1,Freehold,13,Outside Central Region,-
MACPHERSON GARDEN ESTATE,"3,750,000","1,351.96","2,774",Sep-25,JALAN SETIA,Resale,Land,125.6,"29,857",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,580,000","3,834.14","1,455",Sep-25,JALAN GIRANG,Resale,Land,356.2,"15,665",-,Semi-Detached House,1,Freehold,13,Outside Central Region,-
SENNETT ESTATE,"3,600,000","1,498.35","2,403",Sep-25,KEE CHOE AVENUE,Resale,Land,139.2,"25,862",-,Terrace House,1,Freehold,13,Rest of Central Region,-
MACPHERSON GARDEN ESTATE,"4,640,000","2,289.5","2,027",Sep-25,JALAN MULIA,Resale,Land,212.7,"21,815",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"10,880,000","4,465.98","2,436",Aug-25,SOMMERVILLE WALK,Resale,Land,414.9,"26,223",-,Detached House,1,Freehold,13,Outside Central Region,-
SENNETT ESTATE,"6,850,000","3,475.7","1,971",Aug-25,BUTTERFLY AVENUE,Resale,Land,322.9,"21,214",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
OASIS @ MULBERRY,"4,838,000","1,702.86","2,841",Aug-25,BELIMBING AVENUE,Resale,Land,158.2,"30,582",-,Terrace House,1,Freehold,13,Rest of Central Region,-
SENNETT ESTATE,"3,700,000","1,702.86","2,173",Aug-25,LICHI AVENUE,Resale,Land,158.2,"23,388",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,000,000","3,005.31","1,664",Aug-25,JALAN RIANG,Resale,Land,279.2,"17,908",-,Terrace House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"13,650,000","5,912.67","2,309",Aug-25,CARMICHAEL ROAD,Resale,Land,549.3,"24,850",-,Detached House,1,Freehold,13,Rest of Central Region,-
OASIS @ MULBERRY,"4,700,000","1,701.79","2,762",Aug-25,CHEMPAKA AVENUE,Resale,Land,158.1,"29,728",-,Terrace House,1,Freehold,13,Rest of Central Region,-
MACPHERSON GARDEN ESTATE,"2,350,000",988.14,"2,378",Aug-25,JALAN GEMBIRA,Resale,Land,91.8,"25,599",-,Terrace House,1,Freehold,13,Rest of Central Region,-
SENNETT ESTATE,"7,850,000","3,180.76","2,468",Jul-25,JALAN KEMBOJA,Resale,Land,295.5,"26,565",-,Terrace House,1,Freehold,13,Rest of Central Region,-
DAISY PARK,"3,750,000","1,659.81","2,259",Jul-25,DAISY AVENUE,Resale,Land,154.2,"24,319",-,Terrace House,1,Freehold,13,Outside Central Region,-
SENNETT ESTATE,"3,480,000","1,500.5","2,319",Jul-25,MULBERRY AVENUE,Resale,Land,139.4,"24,964",-,Terrace House,1,Freehold,13,Rest of Central Region,-
SENNETT ESTATE,"2,700,000",993.52,"2,718",Jul-25,PANG SENG ROAD,Resale,Land,92.3,"29,252",-,Terrace House,1,Freehold,13,Rest of Central Region,-
SENNETT ESTATE,"3,280,000","1,340.12","2,448",Jul-25,JALAN WANGI,Resale,Land,124.5,"26,345",-,Terrace House,1,Freehold,13,Rest of Central Region,-
SENNETT ESTATE,"3,500,000","1,500.5","2,333",Jul-25,KEE CHOE AVENUE,Resale,Land,139.4,"25,108",-,Terrace House,1,Freehold,13,Rest of Central Region,-
SENNETT ESTATE,"3,160,000","1,500.5","2,106",Jul-25,MACPHERSON ROAD,Resale,Land,139.4,"22,669",-,Terrace House,1,Freehold,13,Rest of Central Region,-
SENNETT ESTATE,"5,200,000","2,476.8","2,099",Jul-25,WAN THO AVENUE,Resale,Land,230.1,"22,599",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"6,100,000","4,049.42","1,506",Jul-25,HAPPY AVENUE CENTRAL,Resale,Land,376.2,"16,215",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
SENNETT ESTATE,"2,550,000","1,009.66","2,526",Jul-25,WAN THO AVENUE,Resale,Land,93.8,"27,186",-,Terrace House,1,Freehold,13,Rest of Central Region,-
BRADDELL HEIGHTS ESTATE,"7,000,000","4,751.23","1,473",Jul-25,MACKERROW ROAD,Resale,Land,441.4,"15,859",-,Semi-Detached House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"10,680,000","7,110.7","1,502",Jun-25,SIANG KUANG AVENUE,Resale,Land,660.6,"16,167",-,Detached House,1,Freehold,13,Rest of Central Region,-
MACPHERSON GARDEN ESTATE,"2,810,000","1,297.06","2,166",Jun-25,JALAN HIBORAN,Resale,Land,120.5,"23,320",-,Terrace House,1,Freehold,13,Rest of Central Region,-
MACPHERSON GARDEN ESTATE,"2,690,000",970.91,"2,771",Jun-25,JALAN KEMAJUAN,Resale,Land,90.2,"29,823",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,000,000","2,364.85","2,114",Jun-25,TANNERY LANE,Resale,Land,219.7,"22,758",-,Terrace House,1,Freehold,13,Rest of Central Region,-
SERANGOON PARK,"5,338,888","3,815.84","1,399",Jun-25,JALAN RIANG,Resale,Land,354.5,"15,060",-,Semi-Detached House,1,Freehold,13,Outside Central Region,-
SENNETT ESTATE,"3,915,000","2,036.55","1,922",Jun-25,BELIMBING AVENUE,Resale,Land,189.2,"20,692",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,500,000","3,009.61","1,495",Jun-25,JALAN GIRANG,Resale,Land,279.6,"16,094",-,Terrace House,1,Freehold,13,Outside Central Region,-
SENNETT ESTATE,"3,150,900","1,340.12","2,351",Jun-25,JALAN WANGI,Resale,Land,124.5,"25,308",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,230,000","3,514.45","1,204",Jun-25,LORONG SELANGAT,Resale,Land,326.5,"12,956",-,Terrace House,1,Freehold,13,Outside Central Region,-
DAISY PARK,"6,010,000","2,692.08","2,232",Jun-25,DAISY AVENUE,Resale,Land,250.1,"24,030",-,Terrace House,1,Freehold,13,Outside Central Region,-
SENNETT ESTATE,"4,188,000","2,336.86","1,792",Jun-25,ANGSANA AVENUE,Resale,Land,217.1,"19,291",-,Terrace House,1,Freehold,13,Rest of Central Region,-
SENNETT ESTATE,"3,138,000","1,500.5","2,091",May-25,MACPHERSON ROAD,Resale,Land,139.4,"22,511",-,Terrace House,1,Freehold,13,Rest of Central Region,-
MACPHERSON GARDEN ESTATE,"3,100,000",884.8,"3,504",May-25,JALAN MULIA,Resale,Land,82.2,"37,713",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,380,000","2,084.99","2,101",May-25,JALAN RIANG,Resale,Land,193.7,"22,612",-,Terrace House,1,Freehold,13,Outside Central Region,-
MACPHERSON GARDEN ESTATE,"3,880,800","1,396.09","2,780",May-25,JALAN GEMBIRA,Resale,Land,129.7,"29,921",-,Terrace House,1,Freehold,13,Rest of Central Region,-
MACPHERSON GARDEN ESTATE,"3,280,000","1,951.51","1,681",May-25,JALAN MESRA,Resale,Land,181.3,"18,092",-,Terrace House,1,Freehold,13,Rest of Central Region,-
MACPHERSON GARDEN ESTATE,"2,680,000",884.8,"3,029",May-25,JALAN SETIA,Resale,Land,82.2,"32,603",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,650,000","1,702.86","2,143",Apr-25,LICHI AVENUE,Resale,Land,158.2,"23,072",-,Terrace House,1,Freehold,13,Rest of Central Region,-
MACPHERSON GARDEN ESTATE,"2,600,000",885.88,"2,935",Apr-25,JALAN SETIA,Resale,Land,82.3,"31,592",-,Terrace House,1,Freehold,13,Rest of Central Region,-
MACPHERSON GARDEN ESTATE,"4,058,888","1,298.14","3,127",Apr-25,JALAN GEMBIRA,Resale,Land,120.6,"33,656",-,Terrace House,1,Freehold,13,Rest of Central Region,-
MACPHERSON GARDEN ESTATE,"2,650,000","1,298.14","2,041",Apr-25,JALAN MESRA,Resale,Land,120.6,"21,973",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"9,600,000","7,200.04","1,333",Apr-25,JALAN SIKUDANGAN,Resale,Land,668.9,"14,352",-,Detached House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,300,000","4,720.01","1,123",Apr-25,JALAN MAWAR,Resale,Land,438.5,"12,087",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,288,000","1,660.89","2,582",Apr-25,DAISY AVENUE,Resale,Land,154.3,"27,790",-,Terrace House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,800,000","2,483.25","2,336",Apr-25,PUAY HEE AVENUE,Resale,Land,230.7,"25,141",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"7,660,000","5,995.55","1,278",Apr-25,CARMICHAEL ROAD,Resale,Land,557,"13,752",-,Detached House,1,Freehold,13,Rest of Central Region,-
SENNETT ESTATE,"7,300,000","4,752.31","1,536",Mar-25,KWONG AVENUE,Resale,Land,441.5,"16,535",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,608,888","2,795.41","2,006",Mar-25,KEE CHOE AVENUE,Resale,Land,259.7,"21,598",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,250,000","4,900.85","1,071",Mar-25,SOMMERVILLE ROAD,Resale,Land,455.3,"11,531",-,Semi-Detached House,1,Freehold,13,Outside Central Region,-
SENNETT ESTATE,"6,080,000","3,431.56","1,772",Mar-25,BUTTERFLY AVENUE,Resale,Land,318.8,"19,072",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
SENNETT ESTATE,"4,280,000","1,641.51","2,607",Mar-25,CHEMPAKA AVENUE,Resale,Land,152.5,"28,066",-,Terrace House,1,Freehold,13,Rest of Central Region,-
DAISY PARK,"3,800,000","1,660.89","2,288",Mar-25,DAISY AVENUE,Resale,Land,154.3,"24,627",-,Terrace House,1,Freehold,13,Outside Central Region,-
SENNETT ESTATE,"4,528,000","1,969.81","2,299",Mar-25,PUAY HEE AVENUE,Resale,Land,183,"24,743",-,Terrace House,1,Freehold,13,Rest of Central Region,-
BRADDELL HEIGHTS ESTATE,"9,168,888","6,345.38","1,445",Feb-25,CLIFTON VALE,Resale,Land,589.5,"15,554",-,Detached House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"8,808,888","4,730.78","1,862",Feb-25,LYNWOOD GROVE,Resale,Land,439.5,"20,043",-,Detached House,1,Freehold,13,Outside Central Region,-
MACPHERSON GARDEN ESTATE,"3,880,000","1,298.14","2,989",Feb-25,JALAN MESRA,Resale,Land,120.6,"32,172",-,Terrace House,1,Freehold,13,Rest of Central Region,-
GPL TERRACE,"5,200,000","2,614.58","1,989",Feb-25,PUAY HEE AVENUE,Resale,Land,242.9,"21,408",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,250,000","1,512.34","2,810",Feb-25,SIANG KUANG AVENUE,Resale,Land,140.5,"30,249",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,550,000","2,394.99","1,900",Feb-25,JALAN MELOR,Resale,Land,222.5,"20,449",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,780,000","2,281.97","2,533",Feb-25,JALAN GIRANG,Resale,Land,212,"27,264",-,Terrace House,1,Freehold,13,Outside Central Region,-
SERANGOON PARK,"5,600,000","1,652.27","3,389",Feb-25,JALAN RIANG,Resale,Land,153.5,"36,482",-,Terrace House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"3,750,000","1,849.26","2,028",Feb-25,BELIMBING AVENUE,Resale,Land,171.8,"21,828",-,Terrace House,1,Freehold,13,Rest of Central Region,-
MACPHERSON GARDEN ESTATE,"3,450,000","1,342.27","2,570",Feb-25,JALAN MUHIBBAH,Resale,Land,124.7,"27,666",-,Terrace House,1,Freehold,13,Rest of Central Region,-
MACPHERSON GARDEN ESTATE,"2,380,000",884.8,"2,690",Feb-25,JALAN SETIA,Resale,Land,82.2,"28,954",-,Terrace House,1,Freehold,13,Rest of Central Region,-
GPL TERRACE,"5,020,000","2,156.03","2,328",Feb-25,KWONG AVENUE,Resale,Land,200.3,"25,062",-,Terrace House,1,Freehold,13,Rest of Central Region,-
SENNETT ESTATE,"3,510,000","1,852.48","1,895",Jan-25,PUAY HEE AVENUE,Resale,Land,172.1,"20,395",-,Terrace House,1,Freehold,13,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,158,000","3,783.55","1,363",Jan-25,SOMMERVILLE WALK,Resale,Land,351.5,"14,674",-,Terrace House,1,Freehold,13,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"7,700,000","4,344.35","1,772",Jan-25,LORONG SELANGAT,Resale,Land,403.6,"19,078",-,Semi-Detached House,1,Freehold,13,Outside Central Region,-
SENNETT ESTATE,"5,400,000","3,378.82","1,598",Jan-25,SIANG KUANG AVENUE,Resale,Land,313.9,"17,203",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
SENNETT ESTATE,"5,400,000","2,527.39","2,137",Jan-25,PUAY HEE AVENUE,Resale,Land,234.8,"22,998",-,Semi-Detached House,1,Freehold,13,Rest of Central Region,-
GPL TERRACE,"4,620,000","2,171.1","2,128",Jan-25,KWONG AVENUE,Resale,Land,201.7,"22,905",-,Terrace House,1,Freehold,13,Rest of Central Region,-
