Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
LANDED HOUSING DEVELOPMENT,"18,000,000","8,477.73","2,123",Jun-25,HOLLAND GROVE LANE,Resale,Land,787.6,"22,854",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"18,700,000","9,368.99","1,996",Jun-25,GARLICK AVENUE,Resale,Land,870.4,"21,484",-,Detached House,1,Freehold,10,Core Central Region,-
MCMAHON PARK,"8,800,000","3,527.36","2,495",Jun-25,JALAN JELITA,Resale,Land,327.7,"26,854",-,Semi-Detached House,1,999 yrs lease commencing from 1877,10,Core Central Region,-
MING TECK PARK,"6,800,000","4,028.97","1,688",Jun-25,SIXTH AVENUE,Resale,Land,374.3,"18,167",-,Semi-Detached House,1,999 yrs lease commencing from 1876,10,Core Central Region,-
SHAMROCK PARK,"7,028,000","3,842.75","1,829",Jun-25,NAMLY PLACE,Resale,Land,357,"19,686",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
MCMAHON PARK,"5,725,000","2,454.19","2,333",Jun-25,HOLLAND ROAD,Resale,Land,228,"25,110",-,Semi-Detached House,1,999 yrs lease commencing from 1877,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"25,000,000","8,250.61","3,030",Jun-25,CHATSWORTH AVENUE,Resale,Land,766.5,"32,616",-,Detached House,1,Freehold,10,Core Central Region,-
MOUNT SINAI,"9,899,999","3,911.64","2,531",Jun-25,MOUNT SINAI DRIVE,Resale,Land,363.4,"27,243",-,Semi-Detached House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
SHAMROCK PARK,"10,450,000","3,232.43","3,233",Jun-25,NAMLY AVENUE,Resale,Land,300.3,"34,799",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
BAN GUAN PARK,"7,300,000","3,589.79","2,034",Jun-25,GREENLEAF DRIVE,Resale,Land,333.5,"21,889",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
HOLLAND GROVE,"5,500,888","5,263.6","1,045",Jun-25,HOLLAND GROVE VIEW,Resale,Land,489,"11,249",-,Detached House,1,99 yrs lease commencing from 1994,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"9,200,000","3,734.03","2,464",Jun-25,HOLLAND GROVE DRIVE,Resale,Land,346.9,"26,521",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"4,400,000","3,700.66","1,189",Jun-25,NAMLY DRIVE,Resale,Land,343.8,"12,798",-,Semi-Detached House,1,99 yrs lease commencing from 1992,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"8,880,000","3,745.87","2,371",May-25,JALAN HAROM SETANGKAI,New Sale,Land,348,"25,517",-,Terrace House,1,Freehold,10,Core Central Region,-
PEIRCE VILLAS,"37,000,000","17,260.07","2,144",May-25,PEIRCE HILL,Resale,Land,"1,603.5","23,075",-,Detached House,1,Freehold,10,Core Central Region,-
CORONATION VILLE,"13,888,000","4,923.45","2,821",May-25,CORONATION ROAD,Resale,Land,457.4,"30,363",-,Detached House,1,999 yrs lease commencing from 1875,10,Core Central Region,-
KINGS VILLE,"4,480,000","2,562.91","1,748",May-25,KING'S DRIVE,Resale,Land,238.1,"18,816",-,Semi-Detached House,1,102 yrs lease commencing from 1996,10,Core Central Region,-
PRINCESS OF WALES PARK,"11,660,000","4,603.76","2,533",May-25,DUCHESS ROAD,Resale,Land,427.7,"27,262",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"20,500,000","9,637.01","2,127",May-25,MARGOLIOUTH ROAD,Resale,Land,895.3,"22,897",-,Detached House,1,Freehold,10,Core Central Region,-
HOLLAND GROVE,"4,450,000","2,165.72","2,055",May-25,HOLLAND GROVE VIEW,Resale,Land,201.2,"22,117",-,Semi-Detached House,1,99 yrs lease commencing from 1994,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"12,680,000","5,127.97","2,473",Apr-25,JALAN PELANGI,Resale,Land,476.4,"26,616",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
HENRY PARK,"8,000,000","2,519.85","3,175",Apr-25,MOUNT SINAI LANE,Resale,Land,234.1,"34,173",-,Semi-Detached House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"35,500,000","23,147.98","1,534",Apr-25,OLD HOLLAND ROAD,Resale,Land,"2,150.5","16,508",-,Detached House,1,Freehold,10,Core Central Region,-
HOLLAND GROVE,"4,058,000","2,911.66","1,394",Apr-25,HOLLAND GROVE VIEW,Resale,Land,270.5,"15,002",-,Semi-Detached House,1,99 yrs lease commencing from 1994,10,Core Central Region,-
MOUNT SINAI,"8,700,000","3,449.86","2,522",Apr-25,MOUNT SINAI AVENUE,Resale,Land,320.5,"27,145",-,Semi-Detached House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
LUCKY PARK,"13,000,000","5,012.79","2,593",Apr-25,LANTANA AVENUE,Resale,Land,465.7,"27,915",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"10,000,000","4,524.11","2,210",Apr-25,HOLLAND GROVE DRIVE,Resale,Land,420.3,"23,793",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LUCKY PARK,"8,558,000","3,949.31","2,167",Apr-25,LASIA AVENUE,Resale,Land,366.9,"23,325",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
MCMAHON PARK,"8,200,000","3,686.67","2,224",Apr-25,JALAN JELITA,Resale,Land,342.5,"23,942",-,Semi-Detached House,1,999 yrs lease commencing from 1877,10,Core Central Region,-
BAN GUAN PARK,"9,000,000","3,955.77","2,275",Apr-25,GREENLEAF ROAD,Resale,Land,367.5,"24,490",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"7,900,000","3,299.17","2,395",Apr-25,GREENLEAF PLACE,Resale,Land,306.5,"25,775",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
KINGS VILLE,"4,320,000","2,553.22","1,692",Apr-25,KING'S DRIVE,Resale,Land,237.2,"18,212",-,Semi-Detached House,1,102 yrs lease commencing from 1996,10,Core Central Region,-
HOLLAND GARDENS,"8,140,000","3,990.21","2,040",Mar-25,MOONBEAM DRIVE,Resale,Land,370.7,"21,958",-,Semi-Detached House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"45,800,000","15,635.79","2,929",Mar-25,LEEDON PARK,Resale,Land,"1,452.6","31,530",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"10,260,000","3,905.18","2,627",Mar-25,CORONATION DRIVE,Resale,Land,362.8,"28,280",-,Semi-Detached House,1,999 yrs lease commencing from 1875,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"5,930,000","1,730.85","3,426",Mar-25,LOTUS AVENUE,Resale,Land,160.8,"36,878",-,Terrace House,1,Freehold,10,Core Central Region,-
HENRY PARK,"7,888,000","2,580.13","3,057",Mar-25,GROVE AVENUE,Resale,Land,239.7,"32,908",-,Terrace House,1,Freehold,10,Core Central Region,-
HENRY PARK,"13,516,888","5,631.72","2,400",Mar-25,MOUNT SINAI LANE,Resale,Land,523.2,"25,835",-,Semi-Detached House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
REGENT VILLAS,"3,900,000","2,190.47","1,780",Mar-25,JALAN LIM TAI SEE,Resale,Land,203.5,"19,165",-,Semi-Detached House,1,99 yrs lease commencing from 1991,10,Core Central Region,-
MCMAHON PARK,"12,000,000","3,997.75","3,002",Mar-25,JALAN JELITA,Resale,Land,371.4,"32,310",-,Semi-Detached House,1,999 yrs lease commencing from 1877,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"7,500,000","4,181.81","1,793",Mar-25,JALAN HAJI ALIAS,Resale,Land,388.5,"19,305",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
CORONATION VILLE,"22,500,000","9,631.63","2,336",Mar-25,CORONATION ROAD,Resale,Land,894.8,"25,145",-,Detached House,1,999 yrs lease commencing from 1875,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"13,428,000","5,373.39","2,499",Feb-25,DUCHESS AVENUE,Resale,Land,499.2,"26,899",-,Detached House,1,999 yrs lease commencing from 1875,10,Core Central Region,-
MOUNT SINAI,"10,413,300","3,385.28","3,076",Feb-25,MOUNT SINAI WALK,Resale,Land,314.5,"33,111",-,Semi-Detached House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
REGENT VILLAS,"4,220,500","3,670.52","1,150",Feb-25,SIXTH AVENUE,Resale,Land,341,"12,377",-,Semi-Detached House,1,99 yrs lease commencing from 1991,10,Core Central Region,-
HOLLAND GROVE PARK,"24,725,000","9,850.14","2,510",Feb-25,HOLLAND GROVE WALK,Resale,Land,915.1,"27,019",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"8,200,000","3,799.69","2,158",Feb-25,KING'S ROAD,Resale,Land,353,"23,229",-,Terrace House,1,Freehold,10,Core Central Region,-
VICTORIA PARK VILLAS,"5,800,000","2,368.08","2,449",Feb-25,VICTORIA PARK GROVE,Resale,Land,220,"26,364",-,Semi-Detached House,1,99 yrs lease commencing from 2013,10,Core Central Region,-
VICTORIA PARK VILLAS,"6,250,000","2,614.58","2,390",Feb-25,VICTORIA PARK GROVE,Resale,Land,242.9,"25,731",-,Semi-Detached House,1,99 yrs lease commencing from 2013,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"16,842,000","5,613.43","3,000",Feb-25,JALAN ARNAP,Resale,Land,521.5,"32,295",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
HOLLAND GREEN,"5,930,000","4,875.02","1,216",Feb-25,HOLLAND GREEN,Resale,Land,452.9,"13,093",-,Detached House,1,99 yrs lease commencing from 1995,10,Core Central Region,-
MOUNT SINAI,"8,750,000","3,328.23","2,629",Jan-25,MOUNT SINAI RISE,Resale,Land,309.2,"28,299",-,Semi-Detached House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"58,000,000","16,306.38","3,557",Jan-25,GALLOP PARK,Resale,Land,"1,514.9","38,286",-,Detached House,1,Freehold,10,Core Central Region,-
VICTORIA PARK VILLAS,"5,750,000","2,288.43","2,513",Jan-25,VICTORIA PARK GROVE,Resale,Land,212.6,"27,046",-,Semi-Detached House,1,99 yrs lease commencing from 2013,10,Core Central Region,-
KIM LIN PARK,"10,880,000","3,638.23","2,990",Jan-25,JALAN KELAWAR,Resale,Land,338,"32,189",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"9,800,000","4,213.03","2,326",Jan-25,CORONATION ROAD WEST,Resale,Land,391.4,"25,038",-,Detached House,1,Freehold,10,Core Central Region,-
HOLLAND GROVE PARK,"10,000,000","3,980.53","2,512",Jan-25,HOLLAND GROVE DRIVE,Resale,Land,369.8,"27,042",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
MCMAHON PARK,"9,800,000","3,491.84","2,807",Jan-25,JALAN ISTIMEWA,Resale,Land,324.4,"30,210",-,Semi-Detached House,1,999 yrs lease commencing from 1877,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"9,300,000","3,368.06","2,761",Jan-25,QUEEN'S ROAD,Resale,Land,312.9,"29,722",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"5,100,000","2,053.77","2,483",Jan-25,SIXTH AVENUE,Resale,Land,190.8,"26,730",-,Terrace House,1,999 yrs lease commencing from 1876,10,Core Central Region,-
SHAMROCK PARK,"8,088,000","3,399.27","2,379",Jan-25,NAMLY GARDEN,Resale,Land,315.8,"25,611",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
SHAMROCK PARK,"6,500,000","2,219.54","2,929",Jan-25,NAMLY PLACE,Resale,Land,206.2,"31,523",-,Terrace House,1,Freehold,10,Core Central Region,-
EDEN PARK,"12,100,000","3,225.97","3,751",Dec-24,REDWOOD AVENUE,Resale,Land,299.7,"40,374",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LUCKY PARK,"5,900,000","2,111.9","2,794",Dec-24,LILY AVENUE,Resale,Land,196.2,"30,071",-,Terrace House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"7,400,000","2,701.76","2,739",Dec-24,SIXTH AVENUE,New Sale,Land,251,"29,482",-,Terrace House,1,Freehold,10,Core Central Region,-
MING TECK PARK,"10,688,000","3,207.67","3,332",Dec-24,MING TECK PARK,Resale,Land,298,"35,866",-,Semi-Detached House,1,999 yrs lease commencing from 1876,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"7,075,000","7,770.53",910,Dec-24,NAMLY AVENUE,Resale,Land,721.9,"9,801",-,Detached House,1,99 yrs lease commencing from 2008,10,Core Central Region,-
MOUNT SINAI,"5,300,000","1,701.79","3,114",Dec-24,MOUNT SINAI VIEW,Resale,Land,158.1,"33,523",-,Terrace House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
CHIP HOCK GARDENS,"9,200,000","3,148.47","2,922",Dec-24,JALAN HAROM SETANGKAI,Resale,Land,292.5,"31,453",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"40,000,000","19,548.5","2,046",Dec-24,BELMONT ROAD,Resale,Land,"1,816.1","22,025",-,Detached House,1,Freehold,10,Core Central Region,-
MOUNT SINAI,"5,100,000","1,699.64","3,001",Dec-24,MOUNT SINAI VIEW,Resale,Land,157.9,"32,299",-,Terrace House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
HOLLAND GROVE,"3,530,000","2,311.03","1,527",Dec-24,HOLLAND GROVE VIEW,Resale,Land,214.7,"16,442",-,Semi-Detached House,1,99 yrs lease commencing from 1994,10,Core Central Region,-
MOUNT SINAI,"6,100,000","1,863.25","3,274",Dec-24,MOUNT SINAI DRIVE,Resale,Land,173.1,"35,240",-,Terrace House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
REBECCA PARK,"24,700,000","12,272.04","2,013",Dec-24,REBECCA ROAD,Resale,Land,"1,140.1","21,665",-,Detached House,1,999 yrs lease commencing from 1875,10,Core Central Region,-
SHAMROCK PARK,"8,880,000","3,238.89","2,742",Nov-24,NAMLY AVENUE,Resale,Land,300.9,"29,511",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"14,280,000","7,628.45","1,872",Nov-24,JALAN LIM TAI SEE,Resale,Land,708.7,"20,150",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"44,380,000","21,833.7","2,033",Nov-24,HOLLAND PARK,Resale,Land,"2,028.4","21,879",-,Detached House,1,Freehold,10,Core Central Region,-
SHAMROCK PARK,"6,680,000","2,616.73","2,553",Nov-24,NAMLY PLACE,Resale,Land,243.1,"27,478",-,Terrace House,1,Freehold,10,Core Central Region,-
HENRY PARK,"8,380,000","4,193.65","1,998",Nov-24,MOUNT SINAI ROAD,Resale,Land,389.6,"21,509",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
HENRY PARK,"9,188,000","5,215.16","1,762",Nov-24,MOUNT SINAI ROAD,Resale,Land,484.5,"18,964",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"35,500,000","15,070.68","2,356",Nov-24,FORD AVENUE,Resale,Land,"1,400.1","25,355",-,Detached House,1,Freehold,10,Core Central Region,-
OEI TIONG HAM PARK,"23,000,000","10,849.04","2,120",Nov-24,OEI TIONG HAM PARK,Resale,Land,"1,007.9","22,820",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"21,000,000","8,237.69","2,549",Nov-24,FERNHILL ROAD,Resale,Land,765.3,"27,440",-,Detached House,1,Freehold,10,Core Central Region,-
KINGS VILLE,"4,380,000","2,610.27","1,678",Nov-24,KING'S ROAD,Resale,Land,242.5,"18,062",-,Semi-Detached House,1,102 yrs lease commencing from 1996,10,Core Central Region,-
HOLLAND GROVE,"3,768,000","2,180.79","1,728",Nov-24,HOLLAND GROVE VIEW,Resale,Land,202.6,"18,598",-,Semi-Detached House,1,99 yrs lease commencing from 1994,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"20,980,000","8,064.39","2,602",Oct-24,STEVENS CLOSE,Resale,Land,749.2,"28,003",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"8,360,000","3,396.04","2,462",Oct-24,LILY AVENUE,Resale,Land,315.5,"26,498",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"8,258,985","2,226","3,710",Oct-24,ONE TREE HILL,Resale,Land,206.8,"39,937",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"7,600,000","2,265.82","3,354",Oct-24,FERNHILL CLOSE,Resale,Land,210.5,"36,105",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
HOLLAND GROVE PARK,"7,888,000","3,892.26","2,027",Oct-24,HOLLAND GROVE DRIVE,Resale,Land,361.6,"21,814",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
SHAMROCK PARK,"7,350,000","3,157.08","2,328",Oct-24,NAMLY AVENUE,Resale,Land,293.3,"25,060",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
GARLICK PARK,"6,058,000","1,918.14","3,158",Sep-24,SIXTH AVENUE,Resale,Land,178.2,"33,996",-,Terrace House,1,Freehold,10,Core Central Region,-
OEI TIONG HAM PARK,"10,800,000","5,207.62","2,074",Sep-24,JALAN PELANGI,Resale,Land,483.8,"22,323",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
SHAMROCK PARK,"8,500,000","3,179.69","2,673",Sep-24,NAMLY GARDEN,Resale,Land,295.4,"28,775",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
HOLLAND GROVE,"3,900,000","2,153.88","1,811",Sep-24,HOLLAND GROVE VIEW,Resale,Land,200.1,"19,490",-,Semi-Detached House,1,99 yrs lease commencing from 1994,10,Core Central Region,-
HOLLAND GROVE PARK,"15,500,000","7,099.93","2,183",Sep-24,JALAN KEBAYA,Resale,Land,659.6,"23,499",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"8,500,000","3,335.76","2,548",Sep-24,MING TECK PARK,Resale,Land,309.9,"27,428",-,Semi-Detached House,1,999 yrs lease commencing from 1876,10,Core Central Region,-
VICTORIA PARK VILLAS,"5,250,000","2,297.04","2,286",Aug-24,VICTORIA PARK GROVE,Resale,Land,213.4,"24,602",-,Semi-Detached House,1,99 yrs lease commencing from 2013,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"8,380,000","9,773.71",857,Aug-24,MOONBEAM TERRACE,Resale,Land,908,"9,229",-,Detached House,1,99 yrs lease commencing from 1979,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"9,600,000","2,410.06","3,983",Aug-24,JERVOIS ROAD,Resale,Land,223.9,"42,876",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
HOLLAND GROVE,"3,880,000","2,773.88","1,399",Aug-24,HOLLAND GROVE VIEW,Resale,Land,257.7,"15,056",-,Semi-Detached House,1,99 yrs lease commencing from 1994,10,Core Central Region,-
TANGLIN HILL VILLAS,"39,200,000","15,635.79","2,507",Aug-24,TANGLIN HILL,Resale,Land,"1,452.6","26,986",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"9,380,000","5,091.37","1,842",Aug-24,HOLLAND PARK,Resale,Land,473,"19,831",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"7,000,000","2,594.12","2,698",Aug-24,HOLLAND ROAD,Resale,Land,241,"29,046",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
KING'S GARDEN,"9,630,000","4,117.23","2,339",Jul-24,KING'S ROAD,Resale,Land,382.5,"25,176",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"7,280,000","2,883.68","2,525",Jul-24,HOLLAND ROAD,Resale,Land,267.9,"27,174",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
CHIP HOCK GARDENS,"6,550,000","2,510.16","2,609",Jul-24,FARRER ROAD,Resale,Land,233.2,"28,087",-,Terrace House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"9,550,000","3,828.75","2,494",Jul-24,PRINCESS OF WALES ROAD,Resale,Land,355.7,"26,848",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
HENRY PARK,"5,775,000","2,242.14","2,576",Jul-24,GROVE DRIVE,Resale,Land,208.3,"27,724",-,Terrace House,1,Freehold,10,Core Central Region,-
REBECCA PARK,"38,000,000","20,449.45","1,858",Jul-24,REBECCA ROAD,Resale,Land,"1,899.8","20,002",-,Detached House,1,999 yrs lease commencing from 1875,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"49,000,000","21,115.74","2,321",Jul-24,ASTRID HILL,Resale,Land,"1,961.7","24,978",-,Detached House,1,Freehold,10,Core Central Region,-
HENRY PARK,"8,200,000","5,444.43","1,506",Jul-24,MOUNT SINAI ROAD,Resale,Land,505.8,"16,212",-,Semi-Detached House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
HOLLAND GROVE,"4,250,000","2,300.27","1,848",Jul-24,HOLLAND GROVE VIEW,Resale,Land,213.7,"19,888",-,Semi-Detached House,1,99 yrs lease commencing from 1994,10,Core Central Region,-
KIM LIN PARK,"9,900,000","3,208.75","3,085",Jul-24,LENGKOK MERAK,Resale,Land,298.1,"33,210",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"23,000,000","15,121.27","1,521",Jul-24,EWART PARK,Resale,Land,"1,404.8","16,372",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"52,000,000","15,140.64","3,434",Jul-24,CLUNY HILL,Resale,Land,"1,406.6","36,969",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"8,468,000","2,745.9","3,084",Jun-24,DUKE'S ROAD,Resale,Land,255.1,"33,195",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
HOLLLAND GROVE PARK,"8,950,000","4,078.48","2,194",Jun-24,JALAN KEBAYA,Resale,Land,378.9,"23,621",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
VICTORIA PARK VILLAS,"6,000,000","2,273.36","2,639",Jun-24,VICTORIA PARK GROVE,Resale,Land,211.2,"28,409",-,Semi-Detached House,1,99 yrs lease commencing from 2013,10,Core Central Region,-
LUCKY PARK,"7,200,000","3,545.66","2,031",Jun-24,LOTUS AVENUE,Resale,Land,329.4,"21,858",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
DUKE'S GARDEN,"9,750,000","3,785.7","2,575",Jun-24,PRINCESS OF WALES ROAD,Resale,Land,351.7,"27,722",-,Semi-Detached House,1,999 yrs lease commencing from 1875,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"14,450,000","6,034.3","2,395",Jun-24,LEWIS ROAD,Resale,Land,560.6,"25,776",-,Detached House,1,Freehold,10,Core Central Region,-
HENRY PARK,"5,150,000","2,123.74","2,425",Jun-24,GROVE DRIVE,Resale,Land,197.3,"26,102",-,Terrace House,1,Freehold,10,Core Central Region,-
CHIP HOCK GARDENS,"8,800,000","3,148.47","2,795",Jun-24,JALAN HAROM SETANGKAI,Resale,Land,292.5,"30,085",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
MOUNT SINAI,"5,821,000","2,716.83","2,143",May-24,MOUNT SINAI DRIVE,Resale,Land,252.4,"23,063",-,Terrace House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"8,800,000","2,388.53","3,684",May-24,JALAN HAROM SETANGKAI,Resale,Land,221.9,"39,658",-,Terrace House,1,Freehold,10,Core Central Region,-
KIM LIN PARK,"32,500,888","10,506.74","3,093",May-24,JALAN TUPAI,Resale,Land,976.1,"33,297",-,Detached House,1,Freehold,10,Core Central Region,-
SHAMROCK PARK,"8,130,800","3,980.53","2,043",May-24,NAMLY CRESCENT,Resale,Land,369.8,"21,987",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
EDEN PARK,"8,880,000","3,224.89","2,754",May-24,FIR AVENUE,Resale,Land,299.6,"29,640",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
KINGS VILLE,"5,150,000","3,165.69","1,627",May-24,KING'S DRIVE,Resale,Land,294.1,"17,511",-,Semi-Detached House,1,102 yrs lease commencing from 1996,10,Core Central Region,-
DRAGON VIEW PARK,"6,280,000","2,466.03","2,547",May-24,JALAN MUTIARA,Resale,Land,229.1,"27,412",-,Terrace House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"15,012,888","10,067.57","1,491",May-24,FIFTH AVENUE,Resale,Land,935.3,"16,051",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"11,200,000","3,754.48","2,983",May-24,KING'S CLOSE,Resale,Land,348.8,"32,110",-,Detached House,1,999 yrs lease commencing from 1875,10,Core Central Region,-
MOUNT SINAI,"6,600,000","3,328.23","1,983",May-24,MOUNT SINAI AVENUE,Resale,Land,309.2,"21,345",-,Semi-Detached House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
MING TECK PARK,"27,500,000","9,213.98","2,985",May-24,SIXTH AVENUE,Resale,Land,856,"32,126",-,Detached House,1,Freehold,10,Core Central Region,-
HOLLAND GARDENS,"8,250,000","4,097.85","2,013",May-24,MOONBEAM TERRACE,Resale,Land,380.7,"21,671",-,Semi-Detached House,1,999 yrs lease commencing from 1885,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"22,250,000","8,251.68","2,696",May-24,FERNHILL CRESCENT,Resale,Land,766.6,"29,024",-,Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"10,280,000","4,673.73","2,200",May-24,CORONATION ROAD WEST,Resale,Land,434.2,"23,676",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
EDEN PARK,"9,350,000","3,219.51","2,904",May-24,FIR AVENUE,Resale,Land,299.1,"31,260",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
KIM LIN PARK,"10,200,000","3,388.51","3,010",May-24,JALAN ARNAP,Resale,Land,314.8,"32,402",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
EDEN PARK,"7,850,000","3,166.77","2,479",May-24,CHERRY AVENUE,Resale,Land,294.2,"26,683",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"8,748,888","3,602.71","2,428",May-24,FERNHILL ROAD,Resale,Land,334.7,"26,139",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
KIM LIN PARK,"8,200,000","2,278.74","3,598",Apr-24,ONE TREE HILL,Resale,Land,211.7,"38,734",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
BAN GUAN PARK,"9,000,000","3,643.61","2,470",Apr-24,GREENLEAF PLACE,Resale,Land,338.5,"26,588",-,Semi-Detached House,1,Freehold,10,Core Central Region,-
LANDED HOUSING DEVELOPMENT,"11,880,000","4,942.83","2,403",Apr-24,LIM TAI SEE WALK,Resale,Land,459.2,"25,871",-,Detached House,1,Freehold,10,Core Central Region,-
