Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
PASIR RIS BEACH PARK,"9,000,000","7,980.43","1,128",May-24,PASIR RIS ROAD,Resale,Land,741.4,"12,139",-,Detached House,1,999 yrs lease commencing from 1874,18,Outside Central Region,-
PASIR RIS BEACH PARK,"6,288,889","2,911.66","2,160",May-24,PASIR RIS WAY,New Sale,Land,270.5,"23,249",-,Semi-Detached House,1,999 yrs lease commencing from 1874,18,Outside Central Region,-
PASIR RIS BEACH PARK,"2,620,000","3,507.99",747,Apr-24,PASIR RIS HEIGHTS,Resale,Land,325.9,"8,039",-,Terrace House,1,99 yrs lease commencing from 1978,18,Outside Central Region,-
THE RIVERINA,"2,580,000","1,618.91","1,594",Apr-24,RIVERINA WALK,Resale,Land,150.4,"17,154",-,Terrace House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
ELIAS TERRACE,"4,680,000","3,734.03","1,253",Mar-24,ELIAS TERRACE,Resale,Land,346.9,"13,491",-,Terrace House,1,999 yrs lease commencing from 1881,18,Outside Central Region,-
ELIAS TERRACE,"2,910,000","1,614.6","1,802",Jan-24,ELIAS TERRACE,Resale,Land,150,"19,400",-,Terrace House,1,999 yrs lease commencing from 1881,18,Outside Central Region,-
THE RIVERINA,"3,040,000","2,287.35","1,329",Dec-23,RIVERINA VIEW,Resale,Land,212.5,"14,306",-,Semi-Detached House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
THE RIVERINA,"2,480,000","1,618.91","1,532",Nov-23,RIVERINA WALK,Resale,Land,150.4,"16,489",-,Terrace House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
PASIR RIS BEACH PARK,"3,330,000","2,400.37","1,387",Oct-23,PASIR RIS TERRACE,Resale,Land,223,"14,933",-,Terrace House,1,999 yrs lease commencing from 1874,18,Outside Central Region,-
PASIR RIS BEACH PARK,"2,150,000","2,404.68",894,Aug-23,PASIR RIS TERRACE,Resale,Land,223.4,"9,624",-,Terrace House,1,99 yrs lease commencing from 1978,18,Outside Central Region,-
THE RIVERINA,"4,250,000","6,111.8",695,Aug-23,RIVERINA CRESCENT,Resale,Land,567.8,"7,485",-,Detached House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
PASIR RIS BEACH PARK,"6,600,000","5,248.53","1,257",Aug-23,PASIR RIS AVENUE,Resale,Land,487.6,"13,536",-,Semi-Detached House,1,999 yrs lease commencing from 1874,18,Outside Central Region,-
THE RIVERINA,"3,058,888","2,443.43","1,252",Aug-23,RIVERINA VIEW,Resale,Land,227,"13,475",-,Semi-Detached House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
THE RIVERINA,"2,443,888","1,614.6","1,514",Jul-23,RIVERINA CRESCENT,Resale,Land,150,"16,293",-,Terrace House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
PASIR RIS BEACH PARK,"8,400,000","4,330.36","1,940",Jun-23,PASIR RIS WAY,New Sale,Land,402.3,"20,880",-,Detached House,1,999 yrs lease commencing from 1874,18,Outside Central Region,-
THE RIVERINA,"2,480,000","1,614.6","1,536",Apr-23,RIVERINA VIEW,Resale,Land,150,"16,533",-,Terrace House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
THE RIVERINA,"2,520,000","2,163.56","1,165",Dec-22,RIVERINA CRESCENT,Resale,Land,201,"12,537",-,Terrace House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
THE RIVERINA,"2,180,000","1,618.91","1,347",Nov-22,RIVERINA WALK,Resale,Land,150.4,"14,495",-,Terrace House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
THE RIVERINA,"2,400,008","2,250.75","1,066",Nov-22,RIVERINA WALK,Resale,Land,209.1,"11,478",-,Terrace House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
PASIR RIS BEACH PARK,"2,680,000","3,399.27",788,Oct-22,PASIR RIS TERRACE,Resale,Land,315.8,"8,486",-,Terrace House,1,99 yrs lease commencing from 1978,18,Outside Central Region,-
THE RIVERINA,"2,280,000","1,625.36","1,403",Oct-22,RIVERINA WALK,Resale,Land,151,"15,099",-,Terrace House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
PASIR RIS BEACH PARK,"2,400,000","3,394.97",707,Sep-22,PASIR RIS HEIGHTS,Resale,Land,315.4,"7,609",-,Terrace House,1,99 yrs lease commencing from 1978,18,Outside Central Region,-
THE RIVERINA,"2,580,000","2,195.86","1,175",Jul-22,RIVERINA CRESCENT,Resale,Land,204,"12,647",-,Terrace House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
THE RIVERINA,"2,380,000","1,618.91","1,470",Jul-22,RIVERINA WALK,Resale,Land,150.4,"15,824",-,Terrace House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
THE RIVERINA,"2,058,000","1,614.6","1,275",Jun-22,RIVERINA CRESCENT,Resale,Land,150,"13,720",-,Terrace House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
PASIR RIS BEACH PARK,"3,380,000","2,400.37","1,408",Jun-22,PASIR RIS TERRACE,Resale,Land,223,"15,157",-,Terrace House,1,999 yrs lease commencing from 1874,18,Outside Central Region,-
PASIR RIS BEACH PARK,"5,400,000","5,189.32","1,041",May-22,PASIR RIS TERRACE,Resale,Land,482.1,"11,201",-,Terrace House,1,999 yrs lease commencing from 1874,18,Outside Central Region,-
THE RIVERINA,"2,008,000","1,614.6","1,244",Apr-22,RIVERINA VIEW,Resale,Land,150,"13,387",-,Terrace House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
THE RIVERINA,"2,070,000","1,614.6","1,282",Apr-22,RIVERINA CRESCENT,Resale,Land,150,"13,800",-,Terrace House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
PASIR RIS BEACH PARK,"5,488,000","4,793.21","1,145",Mar-22,ELIAS ROAD,Resale,Land,445.3,"12,324",-,Detached House,1,999 yrs lease commencing from 1874,18,Outside Central Region,-
PASIR RIS BEACH PARK,"4,300,000","4,003.13","1,074",Mar-22,PASIR RIS AVENUE,Resale,Land,371.9,"11,562",-,Semi-Detached House,1,999 yrs lease commencing from 1874,18,Outside Central Region,-
THE RIVERINA,"2,008,000","1,614.6","1,244",Feb-22,RIVERINA CRESCENT,Resale,Land,150,"13,387",-,Terrace House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
THE RIVERINA,"1,968,000","1,619.98","1,215",Feb-22,RIVERINA VIEW,Resale,Land,150.5,"13,076",-,Terrace House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
THE RIVERINA,"2,253,800","1,943.98","1,159",Feb-22,RIVERINA CRESCENT,Resale,Land,180.6,"12,480",-,Terrace House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
THE RIVERINA,"1,960,000","1,618.91","1,211",Feb-22,RIVERINA CRESCENT,Resale,Land,150.4,"13,032",-,Terrace House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
PASIR RIS BEACH PARK,"4,600,000","3,995.6","1,151",Feb-22,ELIAS ROAD,Resale,Land,371.2,"12,392",-,Semi-Detached House,1,999 yrs lease commencing from 1874,18,Outside Central Region,-
THE RIVERINA,"1,960,000","1,614.6","1,214",Dec-21,RIVERINA CRESCENT,Resale,Land,150,"13,067",-,Terrace House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
ELIAS TERRACE,"2,630,000","1,614.6","1,629",Dec-21,ELIAS TERRACE,Resale,Land,150,"17,533",-,Terrace House,1,999 yrs lease commencing from 1881,18,Outside Central Region,-
PASIR RIS BEACH PARK,"6,200,000","3,993.44","1,553",Nov-21,PASIR RIS AVENUE,Resale,Land,371,"16,712",-,Semi-Detached House,1,999 yrs lease commencing from 1874,18,Outside Central Region,-
PASIR RIS BEACH PARK,"1,880,000","2,399.3",784,Nov-21,PASIR RIS TERRACE,Resale,Land,222.9,"8,434",-,Terrace House,1,99 yrs lease commencing from 1978,18,Outside Central Region,-
THE RIVERINA,"2,050,000","2,166.79",946,Nov-21,RIVERINA WALK,Resale,Land,201.3,"10,184",-,Terrace House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
THE RIVERINA,"2,008,888","1,614.6","1,244",Nov-21,RIVERINA VIEW,Resale,Land,150,"13,393",-,Terrace House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
THE RIVERINA,"1,880,000","1,618.91","1,161",Oct-21,RIVERINA WALK,Resale,Land,150.4,"12,500",-,Terrace House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
PASIR RIS BEACH PARK,"1,980,000","3,461.7",572,Oct-21,PASIR RIS HEIGHTS,Resale,Land,321.6,"6,157",-,Terrace House,1,99 yrs lease commencing from 1978,18,Outside Central Region,-
ELIAS TERRACE,"3,060,000","2,385.3","1,283",Sep-21,ELIAS TERRACE,Resale,Land,221.6,"13,809",-,Terrace House,1,999 yrs lease commencing from 1881,18,Outside Central Region,-
THE RIVERINA,"2,300,000","2,288.43","1,005",Sep-21,RIVERINA VIEW,Resale,Land,212.6,"10,818",-,Semi-Detached House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
THE RIVERINA,"1,950,000","1,614.6","1,208",Sep-21,RIVERINA VIEW,Resale,Land,150,"13,000",-,Terrace House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
ELIAS TERRACE,"3,380,000","3,690.98",916,Sep-21,ELIAS TERRACE,Resale,Land,342.9,"9,857",-,Terrace House,1,999 yrs lease commencing from 1881,18,Outside Central Region,-
ELIAS TERRACE,"2,355,000","1,614.6","1,459",Aug-21,ELIAS TERRACE,Resale,Land,150,"15,700",-,Terrace House,1,999 yrs lease commencing from 1881,18,Outside Central Region,-
PASIR RIS BEACH PARK,"7,300,000","9,501.38",768,Jul-21,PASIR RIS WAY,Resale,Land,882.7,"8,270",-,Detached House,1,999 yrs lease commencing from 1874,18,Outside Central Region,-
THE RIVERINA,"2,080,000","2,152.8",966,Jul-21,RIVERINA CRESCENT,Resale,Land,200,"10,400",-,Terrace House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
PASIR RIS BEACH PARK,"1,810,000","2,399.3",754,Jul-21,PASIR RIS TERRACE,Resale,Land,222.9,"8,120",-,Terrace House,1,99 yrs lease commencing from 1978,18,Outside Central Region,-
PASIR RIS BEACH PARK,"1,700,000","2,555.37",665,Jul-21,PASIR RIS HEIGHTS,Resale,Land,237.4,"7,161",-,Terrace House,1,99 yrs lease commencing from 1978,18,Outside Central Region,-
PASIR RIS BEACH PARK,"5,100,000","6,233.43",818,Jul-21,PASIR RIS WAY,Resale,Land,579.1,"8,807",-,Semi-Detached House,1,999 yrs lease commencing from 1874,18,Outside Central Region,-
PASIR RIS BEACH PARK,"4,650,000","4,003.13","1,162",Jun-21,PASIR RIS WAY,Resale,Land,371.9,"12,503",-,Semi-Detached House,1,999 yrs lease commencing from 1874,18,Outside Central Region,-
PASIR RIS BEACH PARK,"3,600,000","2,400.37","1,500",Jun-21,PASIR RIS TERRACE,Resale,Land,223,"16,143",-,Terrace House,1,999 yrs lease commencing from 1874,18,Outside Central Region,-
THE RIVERINA,"1,900,000","2,152.8",883,Jun-21,RIVERINA CRESCENT,Resale,Land,200,"9,500",-,Terrace House,1,99 yrs lease commencing from 1996,18,Outside Central Region,-
