Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
UNION SQUARE RESIDENCES,"1,962,000",721.19,"2,721",Jul-26,HAVELOCK ROAD,New Sale,Strata,67,"29,284",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,01 to 05
UNION SQUARE RESIDENCES,"2,041,000",742.72,"2,748",Jul-26,HAVELOCK ROAD,New Sale,Strata,69,"29,580",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,06 to 10
UNION SQUARE RESIDENCES,"2,234,000",742.72,"3,008",Jul-26,HAVELOCK ROAD,New Sale,Strata,69,"32,377",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,26 to 30
ONE MARINA GARDENS,"2,093,800",667.37,"3,137",Jul-26,MARINA GARDENS LANE,New Sale,Strata,62,"33,771",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,26 to 30
ONE MARINA GARDENS,"1,936,000",645.84,"2,998",Jul-26,MARINA GARDENS LANE,New Sale,Strata,60,"32,267",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,06 to 10
ONE MARINA GARDENS,"3,057,600","1,011.82","3,022",Jul-26,MARINA GARDENS LANE,New Sale,Strata,94,"32,528",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,31 to 35
THE SAIL @ MARINA BAY,"1,850,000",861.12,"2,148",Jul-26,MARINA BOULEVARD,Resale,Strata,80,"23,125",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,11 to 15
MARINA BAY RESIDENCES,"2,340,000","1,076.4","2,174",Jul-26,MARINA BOULEVARD,Resale,Strata,100,"23,400",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,36 to 40
UNION SQUARE RESIDENCES,"2,082,000",742.72,"2,803",Jul-26,HAVELOCK ROAD,New Sale,Strata,69,"30,174",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,11 to 15
ONE MARINA GARDENS,"3,003,900","1,011.82","2,969",Jul-26,MARINA GARDENS LANE,New Sale,Strata,94,"31,956",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,16 to 20
THE SAIL @ MARINA BAY,"2,120,000",936.47,"2,264",Jul-26,MARINA BOULEVARD,Resale,Strata,87,"24,368",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,36 to 40
THE SAIL @ MARINA BAY,"1,608,000",882.65,"1,822",Jul-26,MARINA BOULEVARD,Resale,Strata,82,"19,610",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,01 to 05
ONE MARINA GARDENS,"2,863,400",968.76,"2,956",Jul-26,MARINA GARDENS LANE,New Sale,Strata,90,"31,816",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,21 to 25
ONE MARINA GARDENS,"2,062,400",667.37,"3,090",Jul-26,MARINA GARDENS LANE,New Sale,Strata,62,"33,265",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,11 to 15
UNION SQUARE RESIDENCES,"2,074,000",742.72,"2,792",Jul-26,HAVELOCK ROAD,New Sale,Strata,69,"30,058",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,06 to 10
UNION SQUARE RESIDENCES,"2,922,000","1,065.64","2,742",Jul-26,HAVELOCK ROAD,New Sale,Strata,99,"29,515",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,01 to 05
UNION SQUARE RESIDENCES,"2,065,000",742.72,"2,780",Jul-26,HAVELOCK ROAD,New Sale,Strata,69,"29,928",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,06 to 10
SKYWATERS RESIDENCES,"17,343,000","2,949.34","5,880",Jul-26,PRINCE EDWARD ROAD,New Sale,Strata,274,"63,296",-,Apartment,1,99 years leasehold,01,Core Central Region,51 to 55
UNION SQUARE RESIDENCES,"2,099,000",742.72,"2,826",Jul-26,HAVELOCK ROAD,New Sale,Strata,69,"30,420",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,11 to 15
UNION SQUARE RESIDENCES,"2,209,000",742.72,"2,974",Jul-26,HAVELOCK ROAD,New Sale,Strata,69,"32,014",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,21 to 25
UNION SQUARE RESIDENCES,"4,473,000","1,517.72","2,947",Jul-26,HAVELOCK ROAD,New Sale,Strata,141,"31,723",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,21 to 25
UNION SQUARE RESIDENCES,"2,225,000",742.72,"2,996",Jul-26,HAVELOCK ROAD,New Sale,Strata,69,"32,246",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,26 to 30
UNION SQUARE RESIDENCES,"2,624,000",990.29,"2,650",Jul-26,HAVELOCK ROAD,New Sale,Strata,92,"28,522",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,06 to 10
ONE MARINA GARDENS,"2,737,600",904.18,"3,028",Jul-26,MARINA GARDENS LANE,New Sale,Strata,84,"32,590",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,16 to 20
ONE MARINA GARDENS,"5,321,200","1,646.89","3,231",Jul-26,MARINA GARDENS LANE,New Sale,Strata,153,"34,779",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,21 to 25
THE SAIL @ MARINA BAY,"2,490,000","1,313.21","1,896",Jul-26,MARINA BOULEVARD,Resale,Strata,122,"20,410",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,16 to 20
UNION SQUARE RESIDENCES,"2,702,000",990.29,"2,728",Jul-26,HAVELOCK ROAD,New Sale,Strata,92,"29,370",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,11 to 15
UNION SQUARE RESIDENCES,"2,196,000",721.19,"3,045",Jul-26,HAVELOCK ROAD,New Sale,Strata,67,"32,776",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,26 to 30
UNION SQUARE RESIDENCES,"1,970,000",721.19,"2,732",Jul-26,HAVELOCK ROAD,New Sale,Strata,67,"29,403",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,06 to 10
UNION SQUARE RESIDENCES,"2,647,000",990.29,"2,673",Jul-26,HAVELOCK ROAD,New Sale,Strata,92,"28,772",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,06 to 10
UNION SQUARE RESIDENCES,"2,669,000",990.29,"2,695",Jul-26,HAVELOCK ROAD,New Sale,Strata,92,"29,011",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,11 to 15
UNION SQUARE RESIDENCES,"2,782,000",990.29,"2,809",Jul-26,HAVELOCK ROAD,New Sale,Strata,92,"30,239",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,21 to 25
ONE MARINA GARDENS,"2,098,100",710.42,"2,953",Jul-26,MARINA GARDENS LANE,New Sale,Strata,66,"31,789",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,06 to 10
ONE MARINA GARDENS,"2,064,900",667.37,"3,094",Jul-26,MARINA GARDENS LANE,New Sale,Strata,62,"33,305",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,31 to 35
MARINA ONE RESIDENCES,"2,170,000","1,108.69","1,957",Jul-26,MARINA WAY,Resale,Strata,103,"21,068",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,06 to 10
UNION SQUARE RESIDENCES,"2,030,000",710.42,"2,857",Jul-26,HAVELOCK ROAD,New Sale,Strata,66,"30,758",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,16 to 20
UNION SQUARE RESIDENCES,"2,189,000",721.19,"3,035",Jul-26,HAVELOCK ROAD,New Sale,Strata,67,"32,672",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,26 to 30
ONE MARINA GARDENS,"1,963,000",645.84,"3,039",Jul-26,MARINA GARDENS LANE,New Sale,Strata,60,"32,717",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,21 to 25
ONE MARINA GARDENS,"2,125,900",710.42,"2,992",Jul-26,MARINA GARDENS LANE,New Sale,Strata,66,"32,211",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,06 to 10
ONE MARINA GARDENS,"2,157,800",710.42,"3,037",Jul-26,MARINA GARDENS LANE,New Sale,Strata,66,"32,694",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,21 to 25
UNION SQUARE RESIDENCES,"2,203,000",721.19,"3,055",Jul-26,HAVELOCK ROAD,New Sale,Strata,67,"32,881",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,26 to 30
ONE MARINA GARDENS,"2,005,100",656.6,"3,054",Jul-26,MARINA GARDENS LANE,New Sale,Strata,61,"32,870",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,16 to 20
UNION SQUARE RESIDENCES,"2,014,000",721.19,"2,793",Jul-26,HAVELOCK ROAD,New Sale,Strata,67,"30,060",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,11 to 15
UNION SQUARE RESIDENCES,"2,691,000",990.29,"2,717",Jul-26,HAVELOCK ROAD,New Sale,Strata,92,"29,250",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,11 to 15
UNION SQUARE RESIDENCES,"2,036,000",721.19,"2,823",Jul-26,HAVELOCK ROAD,New Sale,Strata,67,"30,388",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,11 to 15
UNION SQUARE RESIDENCES,"2,755,000",990.29,"2,782",Jul-26,HAVELOCK ROAD,New Sale,Strata,92,"29,946",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,16 to 20
UNION SQUARE RESIDENCES,"2,130,000",721.19,"2,953",Jul-26,HAVELOCK ROAD,New Sale,Strata,67,"31,791",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,21 to 25
UNION SQUARE RESIDENCES,"1,424,000",505.91,"2,815",Jul-26,HAVELOCK ROAD,New Sale,Strata,47,"30,298",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,11 to 15
UNION SQUARE RESIDENCES,"2,995,000","1,065.64","2,811",Jul-26,HAVELOCK ROAD,New Sale,Strata,99,"30,253",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,06 to 10
UNION SQUARE RESIDENCES,"2,800,000",990.29,"2,827",Jul-26,HAVELOCK ROAD,New Sale,Strata,92,"30,435",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,21 to 25
ONE MARINA GARDENS,"2,146,900",710.42,"3,022",Jul-26,MARINA GARDENS LANE,New Sale,Strata,66,"32,529",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,16 to 20
ONE SHENTON,"1,098,000",581.26,"1,889",Jul-26,SHENTON WAY,Resale,Strata,54,"20,333",-,Apartment,1,99 yrs lease commencing from 2005,01,Core Central Region,36 to 40
UNION SQUARE RESIDENCES,"2,938,000","1,065.64","2,757",Jul-26,HAVELOCK ROAD,New Sale,Strata,99,"29,677",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,01 to 05
UNION SQUARE RESIDENCES,"2,950,000","1,065.64","2,768",Jul-26,HAVELOCK ROAD,New Sale,Strata,99,"29,798",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,06 to 10
UNION SQUARE RESIDENCES,"2,961,000","1,065.64","2,779",Jul-26,HAVELOCK ROAD,New Sale,Strata,99,"29,909",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,06 to 10
UNION SQUARE RESIDENCES,"2,764,000",990.29,"2,791",Jul-26,HAVELOCK ROAD,New Sale,Strata,92,"30,043",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,16 to 20
UNION SQUARE RESIDENCES,"1,400,000",505.91,"2,767",Jun-26,HAVELOCK ROAD,New Sale,Strata,47,"29,787",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,11 to 15
UNION SQUARE RESIDENCES,"2,809,000",990.29,"2,837",Jun-26,HAVELOCK ROAD,New Sale,Strata,92,"30,533",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,21 to 25
UNION SQUARE RESIDENCES,"2,791,000",990.29,"2,818",Jun-26,HAVELOCK ROAD,New Sale,Strata,92,"30,337",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,21 to 25
ONE MARINA GARDENS,"2,917,300",979.52,"2,978",Jun-26,MARINA GARDENS LANE,New Sale,Strata,91,"32,058",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,16 to 20
V ON SHENTON,"3,200,000","1,765.3","1,813",Jun-26,SHENTON WAY,Resale,Strata,164,"19,512",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,46 to 50
MARINA ONE RESIDENCES,"1,350,000",753.48,"1,792",Jun-26,MARINA WAY,Resale,Strata,70,"19,286",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
MARINA ONE RESIDENCES,"3,283,500","1,593.07","2,061",Jun-26,MARINA WAY,Resale,Strata,148,"22,186",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,11 to 15
UNION SQUARE RESIDENCES,"2,680,000",990.29,"2,706",Jun-26,HAVELOCK ROAD,New Sale,Strata,92,"29,130",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,11 to 15
ONE MARINA GARDENS,"1,971,400",656.6,"3,002",Jun-26,MARINA GARDENS LANE,New Sale,Strata,61,"32,318",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,16 to 20
MARINA ONE RESIDENCES,"2,280,000","1,151.75","1,980",Jun-26,MARINA WAY,Resale,Strata,107,"21,308",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,21 to 25
MARINA ONE RESIDENCES,"2,200,000","1,130.22","1,947",Jun-26,MARINA WAY,Resale,Strata,105,"20,952",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,11 to 15
THE SAIL @ MARINA BAY,"1,160,000",667.37,"1,738",Jun-26,MARINA BOULEVARD,Resale,Strata,62,"18,710",-,Apartment,1,99 yrs lease commencing from 2002,01,Core Central Region,06 to 10
MARINA ONE RESIDENCES,"1,230,000",699.66,"1,758",Jun-26,MARINA WAY,Resale,Strata,65,"18,923",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,26 to 30
MARINA ONE RESIDENCES,"1,240,000",699.66,"1,772",Jun-26,MARINA WAY,Resale,Strata,65,"19,077",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,01 to 05
ONE MARINA GARDENS,"2,033,600",656.6,"3,097",Jun-26,MARINA GARDENS LANE,New Sale,Strata,61,"33,338",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,31 to 35
UNION SQUARE RESIDENCES,"1,999,000",721.19,"2,772",Jun-26,HAVELOCK ROAD,New Sale,Strata,67,"29,836",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,06 to 10
MARINA ONE RESIDENCES,"1,270,000",753.48,"1,686",Jun-26,MARINA WAY,Resale,Strata,70,"18,143",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,06 to 10
V ON SHENTON,"1,235,000",688.9,"1,793",Jun-26,SHENTON WAY,Resale,Strata,64,"19,297",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,16 to 20
ONE MARINA GARDENS,"5,418,000","1,646.89","3,290",Jun-26,MARINA GARDENS LANE,New Sale,Strata,153,"35,412",-,Apartment,1,99 yrs lease commencing from 2023,01,Rest of Central Region,26 to 30
ROBINSON SUITES,"1,155,000",505.91,"2,283",Jun-26,ROBINSON ROAD,Resale,Strata,47,"24,574",-,Apartment,1,Freehold,01,Core Central Region,36 to 40
MARINA ONE RESIDENCES,"1,399,000",753.48,"1,857",Jun-26,MARINA WAY,Resale,Strata,70,"19,986",-,Apartment,1,99 yrs lease commencing from 2011,01,Core Central Region,01 to 05
UNION SQUARE RESIDENCES,"1,900,000",710.42,"2,674",Jun-26,HAVELOCK ROAD,New Sale,Strata,66,"28,788",-,Apartment,1,99 yrs lease commencing from 2024,01,Rest of Central Region,01 to 05
