Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
MAYFLOWER GARDENS,"5,750,000","3,629.62","1,584",Apr-26,MAYFLOWER LANE,Resale,Land,337.2,"17,052",-,Terrace House,1,Freehold,20,Outside Central Region,-
SEMBAWANG HILLS ESTATE,"3,900,000","2,011.79","1,939",Apr-26,JALAN LEBAN,Resale,Land,186.9,"20,867",-,Terrace House,1,Freehold,20,Outside Central Region,-
ADELPHI PARK ESTATE,"9,600,000","3,763.09","2,551",Apr-26,GLADIOLA DRIVE,Resale,Land,349.6,"27,460",-,Detached House,1,Freehold,20,Rest of Central Region,-
MING PARK,"7,480,000","3,588.72","2,084",Apr-26,JALAN BINCHANG,Resale,Land,333.4,"22,436",-,Semi-Detached House,1,Freehold,20,Rest of Central Region,-
SEMBAWANG HILLS ESTATE,"5,300,000","2,092.52","2,533",Apr-26,JALAN KURAS,Resale,Land,194.4,"27,263",-,Terrace House,1,Freehold,20,Outside Central Region,-
THOMSON GARDEN ESTATE,"3,300,000","1,079.63","3,057",Apr-26,JALAN ISNIN,Resale,Land,100.3,"32,901",-,Terrace House,1,Freehold,20,Rest of Central Region,-
SEMBAWANG HILLS ESTATE,"2,800,000","1,430.54","1,957",Apr-26,CASUARINA ROAD,Resale,Land,132.9,"21,068",-,Terrace House,1,Freehold,20,Outside Central Region,-
SEMBAWANG HILLS ESTATE,"6,680,000","2,251.83","2,966",Apr-26,NEMESU AVENUE,Resale,Land,209.2,"31,931",-,Semi-Detached House,1,Freehold,20,Outside Central Region,-
SEMBAWANG HILLS ESTATE,"3,900,000","2,001.03","1,949",Mar-26,JALAN LANJUT,Resale,Land,185.9,"20,979",-,Terrace House,1,Freehold,20,Outside Central Region,-
SEMBAWANG HILLS ESTATE,"5,500,000","3,849.21","1,429",Mar-26,JALAN RUKAM,Resale,Land,357.6,"15,380",-,Semi-Detached House,1,Freehold,20,Outside Central Region,-
SEMBAWANG HILLS ESTATE,"4,550,000","2,037.63","2,233",Mar-26,JALAN CHENGAM,Resale,Land,189.3,"24,036",-,Terrace House,1,Freehold,20,Outside Central Region,-
THOMSON GARDEN ESTATE,"6,000,000","2,306.73","2,601",Mar-26,JALAN CHEGAR,Resale,Land,214.3,"27,998",-,Terrace House,1,Freehold,20,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,420,000","2,301.34","2,355",Mar-26,SOO CHOW WALK,Resale,Land,213.8,"25,351",-,Terrace House,1,Freehold,20,Rest of Central Region,-
THOMSON GARDEN ESTATE,"5,700,000","2,361.62","2,414",Mar-26,JALAN RABU,Resale,Land,219.4,"25,980",-,Semi-Detached House,1,Freehold,20,Rest of Central Region,-
SEMBAWANG HILLS ESTATE,"3,368,888","1,520.95","2,215",Mar-26,CASUARINA ROAD,Resale,Land,141.3,"23,842",-,Terrace House,1,Freehold,20,Outside Central Region,-
CLOVER PARK,"5,000,000","1,696.41","2,947",Mar-26,CLOVER AVENUE,Resale,Land,157.6,"31,726",-,Terrace House,1,Freehold,20,Rest of Central Region,-
YEW LIAN PARK,"4,400,000","1,779.29","2,473",Mar-26,TAMAN PERMATA,Resale,Land,165.3,"26,618",-,Terrace House,1,Freehold,20,Rest of Central Region,-
THOMSON PARK,"4,200,000","1,602.76","2,620",Mar-26,JALAN IKAN MERAH,Resale,Land,148.9,"28,207",-,Terrace House,1,Freehold,20,Rest of Central Region,-
SEMBAWANG HILLS ESTATE,"3,080,000","1,486.51","2,072",Mar-26,CASUARINA ROAD,Resale,Land,138.1,"22,303",-,Terrace House,1,Freehold,20,Outside Central Region,-
YEW LIAN PARK,"3,900,000","1,774.98","2,197",Mar-26,TAMAN PERMATA,Resale,Land,164.9,"23,651",-,Terrace House,1,Freehold,20,Rest of Central Region,-
THOMSON HILLS ESTATE,"4,280,000","2,033.32","2,105",Mar-26,SERENADE WALK,Resale,Land,188.9,"22,657",-,Terrace House,1,Freehold,20,Outside Central Region,-
WINDSOR PARK ESTATE,"5,300,000","2,039.78","2,598",Mar-26,WINDSOR PARK ROAD,Resale,Land,189.5,"27,968",-,Terrace House,1,Freehold,20,Rest of Central Region,-
SEMBAWANG HILLS ESTATE,"6,350,000","2,651.17","2,395",Mar-26,JALAN GELENGGANG,Resale,Land,246.3,"25,782",-,Terrace House,1,Freehold,20,Outside Central Region,-
THOMSON GARDEN ESTATE,"7,200,000","2,022.56","3,560",Mar-26,JALAN KHAMIS,Resale,Land,187.9,"38,318",-,Semi-Detached House,1,Freehold,20,Rest of Central Region,-
THOMSON GARDEN ESTATE,"3,000,000",893.41,"3,358",Mar-26,JALAN CHEMPAH,Resale,Land,83,"36,145",-,Terrace House,1,Freehold,20,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,338,888","3,511.22","1,521",Feb-26,YIO CHU KANG GARDENS,Resale,Land,326.2,"16,367",-,Terrace House,1,Freehold,20,Outside Central Region,-
ISLAND GARDENS,"5,050,000","2,178.63","2,318",Feb-26,ISLAND GARDENS WALK,Resale,Land,202.4,"24,951",-,Terrace House,1,Freehold,20,Rest of Central Region,-
HAPPY ESTATE,"7,200,000","6,460.55","1,114",Feb-26,THOMSON WALK,Resale,Land,600.2,"11,996",-,Semi-Detached House,1,Freehold,20,Outside Central Region,-
SEMBAWANG HILLS ESTATE,"6,200,000","2,001.03","3,098",Feb-26,JALAN MENARONG,Resale,Land,185.9,"33,351",-,Terrace House,1,Freehold,20,Outside Central Region,-
THOMSON GARDEN ESTATE,"3,230,000",884.8,"3,651",Feb-26,JALAN KUAK,Resale,Land,82.2,"39,294",-,Terrace House,1,Freehold,20,Rest of Central Region,-
WINDSOR PARK ESTATE,"4,600,000","2,176.48","2,114",Feb-26,VENUS ROAD,Resale,Land,202.2,"22,750",-,Terrace House,1,Freehold,20,Rest of Central Region,-
WINDSOR PARK ESTATE,"9,500,000","7,546.64","1,259",Feb-26,TORONTO ROAD,Resale,Land,701.1,"13,550",-,Detached House,1,Freehold,20,Rest of Central Region,-
SEMBAWANG HILLS ESTATE,"4,393,939","1,907.38","2,304",Feb-26,JALAN TELANG,Resale,Land,177.2,"24,796",-,Terrace House,1,Freehold,20,Outside Central Region,-
ISLAND PARK,"7,750,000","3,786.78","2,047",Feb-26,JALAN TAMBUR,Resale,Land,351.8,"22,030",-,Semi-Detached House,1,Freehold,20,Rest of Central Region,-
NEW SOO CHOW GARDENS,"4,960,000","1,818.04","2,728",Feb-26,SOO CHOW WAY,Resale,Land,168.9,"29,366",-,Terrace House,1,Freehold,20,Rest of Central Region,-
FULTON HILL,"4,328,000","1,774.98","2,438",Feb-26,FULTON ROAD,Resale,Land,164.9,"26,246",-,Terrace House,1,999 yrs lease commencing from 1991,20,Rest of Central Region,-
MAYFLOWER GARDENS,"5,225,000","3,369.13","1,551",Jan-26,MAYFLOWER TERRACE,Resale,Land,313,"16,693",-,Terrace House,1,Freehold,20,Outside Central Region,-
LAUW & SONS GARDEN,"8,000,000","3,819.07","2,095",Jan-26,BINCHANG RISE,Resale,Land,354.8,"22,548",-,Semi-Detached House,1,Freehold,20,Rest of Central Region,-
THOMSON HILLS ESTATE,"4,100,000","2,078.53","1,973",Jan-26,SERENADE WALK,Resale,Land,193.1,"21,233",-,Terrace House,1,Freehold,20,Outside Central Region,-
SEMBAWANG HILLS ESTATE,"6,680,000","3,108.64","2,149",Jan-26,JALAN CHENGAM,Resale,Land,288.8,"23,130",-,Terrace House,1,Freehold,20,Outside Central Region,-
ISLAND PARK,"6,300,000","4,203.34","1,499",Jan-26,JALAN TAMBUR,Resale,Land,390.5,"16,133",-,Semi-Detached House,1,Freehold,20,Rest of Central Region,-
SEMBAWANG HILLS ESTATE,"6,400,000","1,999.95","3,200",Jan-26,JALAN MENARONG,Resale,Land,185.8,"34,446",-,Terrace House,1,Freehold,20,Outside Central Region,-
SEMBAWANG HILLS ESTATE,"5,200,000","1,982.73","2,623",Jan-26,JALAN TELANG,Resale,Land,184.2,"28,230",-,Terrace House,1,Freehold,20,Outside Central Region,-
ADELPHI PARK ESTATE,"10,100,000","7,200.04","1,403",Jan-26,MARIGOLD DRIVE,Resale,Land,668.9,"15,099",-,Detached House,1,Freehold,20,Rest of Central Region,-
THOMSON GARDEN ESTATE,"3,000,000",942.93,"3,182",Jan-26,SIN MING ROAD,Resale,Land,87.6,"34,247",-,Terrace House,1,Freehold,20,Rest of Central Region,-
CHIP THYE GARDEN,"4,300,000","2,160.33","1,990",Jan-26,YIO CHU KANG GARDENS,Resale,Land,200.7,"21,425",-,Terrace House,1,Freehold,20,Outside Central Region,-
SHANGRI-LA PARK,"5,628,800","3,294.86","1,708",Jan-26,SHANGRI-LA CLOSE,Resale,Land,306.1,"18,389",-,Semi-Detached House,1,Freehold,20,Outside Central Region,-
THOMSON GARDEN ESTATE,"3,150,000",884.8,"3,560",Jan-26,JALAN PINTAU,Resale,Land,82.2,"38,321",-,Terrace House,1,Freehold,20,Rest of Central Region,-
SEMBAWANG HILLS ESTATE,"4,888,000","1,500.5","3,258",Jan-26,NEMESU AVENUE,Resale,Land,139.4,"35,065",-,Terrace House,1,Freehold,20,Outside Central Region,-
SEMBAWANG HILLS ESTATE,"5,200,000","2,486.48","2,091",Jan-26,JALAN KURAS,Resale,Land,231,"22,511",-,Terrace House,1,Freehold,20,Outside Central Region,-
CLOVER PARK,"5,220,000","1,793.28","2,911",Dec-25,CLOVER WAY,Resale,Land,166.6,"31,333",-,Terrace House,1,Freehold,20,Rest of Central Region,-
THOMSON GARDEN ESTATE,"2,850,000",884.8,"3,221",Dec-25,JALAN PINTAU,Resale,Land,82.2,"34,672",-,Terrace House,1,Freehold,20,Rest of Central Region,-
WINDSOR PARK,"24,156,000","17,616.36","1,371",Dec-25,WINDSOR PARK ROAD,Resale,Land,"1,636.6","14,760",-,Detached House,1,Freehold,20,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"4,850,000","1,962.28","2,472",Dec-25,JALAN IKAN MERAH,Resale,Land,182.3,"26,604",-,Terrace House,1,Freehold,20,Rest of Central Region,-
SEMBAWANG HILLS ESTATE,"5,450,000","1,782.52","3,057",Dec-25,JALAN KURAS,Resale,Land,165.6,"32,911",-,Terrace House,1,Freehold,20,Outside Central Region,-
SEMBAWANG HILLS ESTATE,"4,750,000","1,500.5","3,166",Dec-25,CASUARINA ROAD,Resale,Land,139.4,"34,075",-,Terrace House,1,Freehold,20,Outside Central Region,-
THOMSON PARK,"4,168,888","2,325.02","1,793",Dec-25,JALAN TERUBOK,Resale,Land,216,"19,300",-,Semi-Detached House,1,Freehold,20,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"13,000,000","7,582.16","1,715",Dec-25,ONTARIO AVENUE,Resale,Land,704.4,"18,455",-,Detached House,1,Freehold,20,Rest of Central Region,-
THOMSON HILLS ESTATE,"7,000,000","4,406.78","1,588",Dec-25,THOMSON GREEN,Resale,Land,409.4,"17,098",-,Semi-Detached House,1,Freehold,20,Outside Central Region,-
MING PARK,"8,180,000","3,694.2","2,214",Dec-25,JALAN BINCHANG,Resale,Land,343.2,"23,834",-,Semi-Detached House,1,Freehold,20,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"3,310,000","1,698.56","1,949",Dec-25,UPPER THOMSON ROAD,Resale,Land,157.8,"20,976",-,Terrace House,1,Freehold,20,Rest of Central Region,-
THOMSON GARDEN ESTATE,"4,200,000","1,156.05","3,633",Dec-25,JALAN MINGGU,Resale,Land,107.4,"39,106",-,Terrace House,1,Freehold,20,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,900,000","1,889.08","3,123",Dec-25,FULTON ROAD,Resale,Land,175.5,"33,618",-,Terrace House,1,Freehold,20,Rest of Central Region,-
LAUW & SONS GARDEN,"7,300,000","3,211.98","2,273",Dec-25,BINCHANG RISE,Resale,Land,298.4,"24,464",-,Terrace House,1,Freehold,20,Rest of Central Region,-
SEMBAWANG HILLS ESTATE,"11,000,000","5,552.07","1,981",Dec-25,JALAN CHENGAM,Resale,Land,515.8,"21,326",-,Detached House,1,Freehold,20,Outside Central Region,-
THOMSON GARDEN ESTATE,"3,990,000",893.41,"4,466",Dec-25,JALAN CHEMPAH,Resale,Land,83,"48,072",-,Terrace House,1,Freehold,20,Rest of Central Region,-
HAPPY ESTATE,"5,480,000","3,295.94","1,663",Dec-25,THOMSON WALK,Resale,Land,306.2,"17,897",-,Semi-Detached House,1,Freehold,20,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"6,350,000","3,983.76","1,594",Nov-25,THOMSON GREEN,Resale,Land,370.1,"17,158",-,Semi-Detached House,1,Freehold,20,Outside Central Region,-
THOMSON RIDGE,"6,500,000","3,205.52","2,028",Nov-25,THOMSON RIDGE,Resale,Land,297.8,"21,827",-,Semi-Detached House,1,Freehold,20,Rest of Central Region,-
WELLINGTON PARK,"6,080,000","3,288.4","1,849",Nov-25,ELLINGTON SQUARE,Resale,Land,305.5,"19,902",-,Semi-Detached House,1,Freehold,20,Outside Central Region,-
FABER GARDEN,"6,080,000","3,069.89","1,981",Nov-25,JALAN REBANA,Resale,Land,285.2,"21,318",-,Semi-Detached House,1,Freehold,20,Rest of Central Region,-
SOO CHOW GARDEN,"4,900,000","1,939.67","2,526",Nov-25,SOO CHOW VIEW,Resale,Land,180.2,"27,192",-,Terrace House,1,Freehold,20,Rest of Central Region,-
ADELPHI PARK ESTATE,"6,500,000","3,361.6","1,934",Nov-25,DAFFODIL DRIVE,Resale,Land,312.3,"20,813",-,Detached House,1,Freehold,20,Rest of Central Region,-
YEW LIAN PARK,"4,600,000","1,858.94","2,475",Nov-25,JALAN PELATINA,Resale,Land,172.7,"26,636",-,Terrace House,1,Freehold,20,Rest of Central Region,-
CHIP THYE GARDEN,"4,380,000","2,160.33","2,027",Nov-25,YIO CHU KANG GARDENS,Resale,Land,200.7,"21,824",-,Terrace House,1,Freehold,20,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"5,300,000","1,740.54","3,045",Nov-25,JUPITER ROAD,Resale,Land,161.7,"32,777",-,Terrace House,1,Freehold,20,Rest of Central Region,-
SEMBAWANG HILLS ESTATE,"6,100,000","2,287.35","2,667",Nov-25,JALAN KURAS,Resale,Land,212.5,"28,706",-,Terrace House,1,Freehold,20,Outside Central Region,-
HAPPY ESTATE,"5,800,000","3,590.87","1,615",Oct-25,THOMSON HEIGHTS,Resale,Land,333.6,"17,386",-,Semi-Detached House,1,Freehold,20,Outside Central Region,-
THOMSON RISE ESTATE,"10,280,000","5,600.51","1,836",Oct-25,JALAN BERJAYA,Resale,Land,520.3,"19,758",-,Detached House,1,Freehold,20,Rest of Central Region,-
THOMSON RIDGE,"4,600,000","2,059.15","2,234",Oct-25,JALAN LEMBAH THOMSON,Resale,Land,191.3,"24,046",-,Terrace House,1,Freehold,20,Rest of Central Region,-
THOMSON GARDEN ESTATE,"3,800,000","1,049.49","3,621",Oct-25,JALAN ISNIN,Resale,Land,97.5,"38,974",-,Terrace House,1,Freehold,20,Rest of Central Region,-
HAPPY PARK,"4,730,000","2,480.03","1,907",Oct-25,THOMSON WALK,Resale,Land,230.4,"20,530",-,Terrace House,1,Freehold,20,Outside Central Region,-
LANDED HOUSING DEVELOPMENT,"4,300,000","1,833.11","2,346",Oct-25,JALAN IKAN MERAH,Resale,Land,170.3,"25,250",-,Terrace House,1,Freehold,20,Rest of Central Region,-
CORAL PARK,"3,980,000","1,680.26","2,369",Oct-25,PEMIMPIN TERRACE,Resale,Land,156.1,"25,496",-,Terrace House,1,Freehold,20,Rest of Central Region,-
YEW LIAN PARK,"4,222,000","1,762.07","2,396",Oct-25,JALAN PELATINA,Resale,Land,163.7,"25,791",-,Terrace House,1,Freehold,20,Rest of Central Region,-
SEMBAWANG HILLS ESTATE,"4,150,000","1,500.5","2,766",Oct-25,NEMESU AVENUE,Resale,Land,139.4,"29,770",-,Terrace House,1,Freehold,20,Outside Central Region,-
FULTON HILL,"4,250,000","1,722.24","2,468",Sep-25,FULTON AVENUE,Resale,Land,160,"26,563",-,Terrace House,1,Freehold,20,Rest of Central Region,-
CLOVER PARK,"4,475,000","1,695.33","2,640",Sep-25,CLOVER WAY,Resale,Land,157.5,"28,413",-,Terrace House,1,Freehold,20,Rest of Central Region,-
SEMBAWANG HILLS ESTATE,"3,128,000","1,500.5","2,085",Sep-25,CASUARINA ROAD,Resale,Land,139.4,"22,439",-,Terrace House,1,Freehold,20,Outside Central Region,-
THOMSON RISE ESTATE,"13,100,000","5,603.74","2,338",Sep-25,JALAN BINCHANG,Resale,Land,520.6,"25,163",-,Detached House,1,Freehold,20,Rest of Central Region,-
THOMSON HILLS ESTATE,"3,720,000","2,009.64","1,851",Sep-25,SEMBAWANG HILLS DRIVE,Resale,Land,186.7,"19,925",-,Terrace House,1,Freehold,20,Outside Central Region,-
ST NICHOLAS VIEW,"2,720,000","1,618.91","1,680",Sep-25,ST. NICHOLAS VIEW,Resale,Land,150.4,"18,085",-,Terrace House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
WELLINGTON PARK,"4,400,000","1,777.14","2,476",Sep-25,ELLINGTON SQUARE,Resale,Land,165.1,"26,651",-,Terrace House,1,Freehold,20,Outside Central Region,-
ISLAND PARK,"5,720,000","3,827.68","1,494",Sep-25,JALAN TAMBUR,Resale,Land,355.6,"16,085",-,Semi-Detached House,1,Freehold,20,Rest of Central Region,-
ADELPHI PARK ESTATE,"6,288,888","3,301.32","1,905",Sep-25,DAFFODIL DRIVE,Resale,Land,306.7,"20,505",-,Detached House,1,Freehold,20,Rest of Central Region,-
SEMBAWANG HILLS ESTATE,"6,700,000","2,686.69","2,494",Aug-25,JALAN KURAS,Resale,Land,249.6,"26,843",-,Terrace House,1,Freehold,20,Outside Central Region,-
SEMBAWANG HILLS ESTATE,"4,950,000","1,500.5","3,299",Aug-25,NEMESU AVENUE,Resale,Land,139.4,"35,509",-,Terrace House,1,Freehold,20,Outside Central Region,-
ISLAND COUNTRY VILLAS,"2,938,800","2,411.14","1,219",Aug-25,CASUARINA WALK,Resale,Land,224,"13,120",-,Semi-Detached House,1,99 yrs lease commencing from 1995,20,Outside Central Region,-
WINDSOR PARK ESTATE,"6,080,000","2,908.43","2,090",Aug-25,LEO DRIVE,Resale,Land,270.2,"22,502",-,Terrace House,1,Freehold,20,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"7,330,000","2,452.04","2,989",Aug-25,JALAN TERUBOK,Resale,Land,227.8,"32,177",-,Semi-Detached House,1,Freehold,20,Rest of Central Region,-
THOMSON GARDEN ESTATE,"3,018,888",999.98,"3,019",Aug-25,JALAN PINTAU,Resale,Land,92.9,"32,496",-,Terrace House,1,Freehold,20,Rest of Central Region,-
SEMBAWANG HILLS ESTATE,"3,950,000","2,623.19","1,506",Aug-25,JALAN GELENGGANG,Resale,Land,243.7,"16,208",-,Terrace House,1,Freehold,20,Outside Central Region,-
THOMSON HILLS ESTATE,"4,900,000","2,192.63","2,235",Jul-25,THOMSON TERRACE,Resale,Land,203.7,"24,055",-,Terrace House,1,Freehold,20,Outside Central Region,-
FULTON HILL,"6,650,000","3,231.35","2,058",Jul-25,FULTON ROAD,Resale,Land,300.2,"22,152",-,Terrace House,1,Freehold,20,Rest of Central Region,-
THOMSON RIDGE,"8,000,000","3,208.75","2,493",Jul-25,THOMSON RIDGE,Resale,Land,298.1,"26,837",-,Semi-Detached House,1,Freehold,20,Rest of Central Region,-
CLOVER PARK,"4,600,000","1,990.26","2,311",Jul-25,CLOVER WAY,Resale,Land,184.9,"24,878",-,Terrace House,1,Freehold,20,Rest of Central Region,-
CLOVER PARK,"6,100,000","3,713.58","1,643",Jul-25,CLOVER CRESCENT,Resale,Land,345,"17,681",-,Terrace House,1,Freehold,20,Rest of Central Region,-
THOMSON GARDEN ESTATE,"3,400,000",914.94,"3,716",Jul-25,JALAN CHEGAR,Resale,Land,85,"40,000",-,Terrace House,1,Freehold,20,Rest of Central Region,-
WELLINGTON PARK,"4,500,000","2,131.27","2,111",Jul-25,ELLINGTON SQUARE,Resale,Land,198,"22,727",-,Terrace House,1,Freehold,20,Outside Central Region,-
CLOVER PARK,"4,708,000","1,680.26","2,802",Jul-25,CLOVER AVENUE,Resale,Land,156.1,"30,160",-,Terrace House,1,Freehold,20,Rest of Central Region,-
THOMSON GARDEN ESTATE,"2,865,000",916.02,"3,128",Jul-25,JALAN MINGGU,Resale,Land,85.1,"33,666",-,Terrace House,1,Freehold,20,Rest of Central Region,-
SEMBAWANG HILLS ESTATE,"5,100,000","3,216.28","1,586",Jul-25,JALAN RUKAM,Resale,Land,298.8,"17,068",-,Semi-Detached House,1,Freehold,20,Outside Central Region,-
FULTON HILL,"7,228,000","3,197.98","2,260",Jul-25,FULTON ROAD,New Sale,Land,297.1,"24,329",-,Terrace House,1,Freehold,20,Rest of Central Region,-
SEMBAWANG HILLS ESTATE,"4,225,000","1,515.57","2,788",Jul-25,CASUARINA ROAD,Resale,Land,140.8,"30,007",-,Terrace House,1,Freehold,20,Outside Central Region,-
THOMSON GARDEN ESTATE,"6,250,000","3,652.23","1,711",Jul-25,JALAN KHAMIS,Resale,Land,339.3,"18,420",-,Terrace House,1,Freehold,20,Rest of Central Region,-
THOMSON HILLS ESTATE,"4,000,000","2,203.39","1,815",Jun-25,THOMSON TERRACE,Resale,Land,204.7,"19,541",-,Terrace House,1,Freehold,20,Outside Central Region,-
THOMSON PARK,"4,700,000","2,453.12","1,916",Jun-25,JALAN TERUBOK,Resale,Land,227.9,"20,623",-,Semi-Detached House,1,Freehold,20,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"8,750,000","2,800.79","3,124",Jun-25,JALAN BERJAYA,New Sale,Land,260.2,"33,628",-,Semi-Detached House,1,Freehold,20,Rest of Central Region,-
MAYFLOWER GARDENS,"5,450,000","3,443.4","1,583",Jun-25,MAYFLOWER PLACE,Resale,Land,319.9,"17,037",-,Semi-Detached House,1,Freehold,20,Outside Central Region,-
WINDSOR PARK ESTATE,"4,555,558","2,041.93","2,231",Jun-25,WINDSOR PARK ROAD,Resale,Land,189.7,"24,015",-,Terrace House,1,Freehold,20,Rest of Central Region,-
LANDED HOUSING DEVELOPMENT,"5,800,000","2,963.33","1,957",Jun-25,WINDSOR PARK ROAD,Resale,Land,275.3,"21,068",-,Terrace House,1,Freehold,20,Rest of Central Region,-
THOMSON GARDEN ESTATE,"2,650,000",884.8,"2,995",Jun-25,JALAN CHEGAR,Resale,Land,82.2,"32,238",-,Terrace House,1,Freehold,20,Rest of Central Region,-
THOMSON GARDEN ESTATE,"5,750,000","1,799.74","3,195",Jun-25,JALAN HARI RAYA,Resale,Land,167.2,"34,390",-,Terrace House,1,Freehold,20,Rest of Central Region,-
SOO CHOW GARDEN,"4,880,000","1,848.18","2,640",Jun-25,SOO CHOW VIEW,Resale,Land,171.7,"28,422",-,Terrace House,1,Freehold,20,Rest of Central Region,-
THOMSON HILLS ESTATE,"3,800,000","2,217.38","1,714",Jun-25,THOMSON TERRACE,Resale,Land,206,"18,447",-,Terrace House,1,Freehold,20,Outside Central Region,-
