Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
PENROSE,"950,000",484.38,"1,961",Jun-26,SIMS DRIVE,Sub Sale,Strata,45,"21,111",-,Apartment,1,99 yrs lease commencing from 2019,14,Rest of Central Region,06 to 10
STUDIO8,"1,250,000",871.88,"1,434",Jun-26,JALAN AYER,Resale,Strata,81,"15,432",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
EUHABITAT,"800,000",538.2,"1,486",Jun-26,JALAN EUNOS,Resale,Strata,50,"16,000",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
SIMSVILLE,"1,700,000","1,248.62","1,361",Jun-26,GEYLANG EAST AVENUE 2,Resale,Strata,116,"14,655",-,Condominium,1,99 yrs lease commencing from 1994,14,Rest of Central Region,01 to 05
PARC ESTA,"948,000",452.09,"2,097",Jun-26,SIMS AVENUE,Resale,Strata,42,"22,571",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
ESTA RUBY,"1,680,000",958,"1,754",Jun-26,GUILLEMARD ROAD,Resale,Strata,89,"18,876",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
PARC ESTA,"1,788,888",742.72,"2,409",Jun-26,SIMS AVENUE,Resale,Strata,69,"25,926",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
COSMO,"1,250,000",667.37,"1,873",Jun-26,GUILLEMARD CRESCENT,Resale,Strata,62,"20,161",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
SIMS URBAN OASIS,"1,230,000",624.31,"1,970",Jun-26,SIMS DRIVE,Resale,Strata,58,"21,207",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,11 to 15
GUILLEMARD VIEW,"1,650,000","1,313.21","1,256",Jun-26,GUILLEMARD ROAD,Resale,Strata,122,"13,525",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
EUHABITAT,"1,795,000","1,173.28","1,530",Jun-26,JALAN EUNOS,Resale,Strata,109,"16,468",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
STARVILLE,"1,970,000","1,270.15","1,551",Jun-26,LENGKONG TIGA,Resale,Strata,118,"16,695",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
PRIMEDGE,"840,000",527.44,"1,593",Jun-26,LORONG 34 GEYLANG,Resale,Strata,49,"17,143",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
PARC ESTA,"1,745,000",721.19,"2,420",Jun-26,SIMS AVENUE,Resale,Strata,67,"26,045",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
EUHABITAT,"755,000",538.2,"1,403",Jun-26,JALAN EUNOS,Resale,Strata,50,"15,100",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
CENTRAL IMPERIAL,"988,000",742.72,"1,330",Jun-26,LORONG 14 GEYLANG,Resale,Strata,69,"14,319",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
EUHABITAT,"2,020,000","1,367.03","1,478",Jun-26,JALAN EUNOS,Resale,Strata,127,"15,906",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
PARC ESTA,"2,350,000",914.94,"2,568",Jun-26,SIMS AVENUE,Resale,Strata,85,"27,647",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
THE HELICONIA,"1,822,800","1,302.44","1,400",Jun-26,JALAN DAUD,Resale,Strata,121,"15,064",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
ASTON MANSIONS,"1,320,000","1,011.82","1,305",Jun-26,LORONG 42 GEYLANG,Resale,Strata,94,"14,043",-,Apartment,1,99 yrs lease commencing from 1995,14,Rest of Central Region,01 to 05
REZI 24,"806,000",452.09,"1,783",Jun-26,LORONG 24 GEYLANG,Resale,Strata,42,"19,190",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
PARC ESTA,"945,000",452.09,"2,090",Jun-26,SIMS AVENUE,Resale,Strata,42,"22,500",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
SIMS URBAN OASIS,"1,250,888",667.37,"1,874",Jun-26,SIMS DRIVE,Resale,Strata,62,"20,176",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
SIMS URBAN OASIS,"2,125,000","1,184.04","1,795",Jun-26,SIMS DRIVE,Resale,Strata,110,"19,318",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,16 to 20
PARC ESTA,"1,640,000",742.72,"2,208",Jun-26,SIMS AVENUE,Resale,Strata,69,"23,768",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
PARC ESTA,"2,480,000",958,"2,589",Jun-26,SIMS AVENUE,Resale,Strata,89,"27,865",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
SIMS URBAN OASIS,"1,250,000",667.37,"1,873",Jun-26,SIMS DRIVE,Resale,Strata,62,"20,161",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
VACANZA @ EAST,"1,790,000","1,022.58","1,750",Jun-26,LENGKONG TUJOH,Resale,Strata,95,"18,842",-,Condominium,1,Freehold,14,Outside Central Region,11 to 15
THE HELICONIA,"1,880,000","1,334.74","1,409",Jun-26,JALAN DAUD,Resale,Strata,124,"15,161",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
ASTORIA PARK,"1,648,800","1,313.21","1,256",Jun-26,LORONG MYDIN,Resale,Strata,122,"13,515",-,Condominium,1,99 yrs lease commencing from 1993,14,Outside Central Region,01 to 05
SIMS URBAN OASIS,"1,313,000",699.66,"1,877",Jun-26,SIMS DRIVE,Resale,Strata,65,"20,200",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
PARK PLACE RESIDENCES AT PLQ,"1,610,000",667.37,"2,412",Jun-26,PAYA LEBAR ROAD,Resale,Strata,62,"25,968",-,Apartment,1,99 yrs lease commencing from 2015,14,Rest of Central Region,16 to 20
TRE RESIDENCES,"968,000",570.49,"1,697",Jun-26,GEYLANG EAST AVENUE 1,Resale,Strata,53,"18,264",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,01 to 05
LOFT 33,"955,000",613.55,"1,557",Jun-26,LORONG 32 GEYLANG,Resale,Strata,57,"16,754",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
EUHABITAT,"730,000",548.96,"1,330",Jun-26,JALAN EUNOS,Resale,Strata,51,"14,314",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
PENROSE,"2,200,000",958,"2,296",Jun-26,SIMS DRIVE,Sub Sale,Strata,89,"24,719",-,Apartment,1,99 yrs lease commencing from 2019,14,Rest of Central Region,11 to 15
RESIDENTIAL APARTMENTS,"2,840,000","1,367.03","2,077",Jun-26,WESTERHOUT ROAD,Resale,Strata,127,"22,362",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
RESIDENTIAL APARTMENTS,"1,000,000","1,356.26",737,Jun-26,WESTERHOUT ROAD,Resale,Strata,126,"7,937",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
RESIDENTIAL APARTMENTS,"2,840,000","1,388.56","2,045",Jun-26,WESTERHOUT ROAD,Resale,Strata,129,"22,016",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
RESIDENTIAL APARTMENTS,"1,000,000","1,377.79",726,Jun-26,WESTERHOUT ROAD,Resale,Strata,128,"7,813",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
SIMSVILLE,"1,398,000",968.76,"1,443",Jun-26,GEYLANG EAST AVENUE 2,Resale,Strata,90,"15,533",-,Condominium,1,99 yrs lease commencing from 1994,14,Rest of Central Region,06 to 10
VACANZA @ EAST,"2,220,000","1,323.97","1,677",Jun-26,LENGKONG TUJOH,Resale,Strata,123,"18,049",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
CENTRAL GROVE,"1,700,000","1,410.08","1,206",Jun-26,GEYLANG EAST AVENUE 1,Resale,Strata,131,"12,977",-,Condominium,1,99 yrs lease commencing from 1997,14,Rest of Central Region,01 to 05
GUILLEMARD EDGE,"742,000",409.03,"1,814",Jun-26,LORONG 30 GEYLANG,Resale,Strata,38,"19,526",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
CENTRAL GROVE,"1,590,000","1,227.1","1,296",Jun-26,GEYLANG EAST AVENUE 1,Resale,Strata,114,"13,947",-,Condominium,1,99 yrs lease commencing from 1997,14,Rest of Central Region,01 to 05
DAKOTA RESIDENCES,"6,388,000","3,692.05","1,730",Jun-26,DAKOTA CRESCENT,Resale,Strata,343,"18,624",-,Condominium,1,99 yrs lease commencing from 2007,14,Rest of Central Region,16 to 20
PARC ESTA,"978,000",452.09,"2,163",Jun-26,SIMS AVENUE,Resale,Strata,42,"23,286",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
MILLAGE,"800,000",505.91,"1,581",Jun-26,CHANGI ROAD,Resale,Strata,47,"17,021",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
PARC ESTA,"1,270,000",613.55,"2,070",Jun-26,SIMS AVENUE,Resale,Strata,57,"22,281",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
THE WATERINA,"3,700,000","1,743.77","2,122",Jun-26,LORONG 40 GEYLANG,Resale,Strata,162,"22,840",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
EUHABITAT,"740,000",527.44,"1,403",Jun-26,JALAN EUNOS,Resale,Strata,49,"15,102",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
EUHABITAT,"750,000",548.96,"1,366",Jun-26,JALAN EUNOS,Resale,Strata,51,"14,706",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
PARC ESTA,"1,080,000",516.67,"2,090",Jun-26,SIMS AVENUE,Resale,Strata,48,"22,500",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
TRE RESIDENCES,"1,785,000",947.23,"1,884",Jun-26,GEYLANG EAST AVENUE 1,Resale,Strata,88,"20,284",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
PARC ESTA,"1,970,000",839.59,"2,346",Jun-26,SIMS AVENUE,Resale,Strata,78,"25,256",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
THE TRUMPS,"2,563,888","1,356.26","1,890",May-26,JALAN KEMBANGAN,Resale,Strata,126,"20,348",-,Condominium,1,99 yrs lease commencing from 2000,14,Outside Central Region,11 to 15
PENROSE,"2,513,888","1,044.11","2,408",May-26,SIMS DRIVE,Sub Sale,Strata,97,"25,916",-,Apartment,1,99 yrs lease commencing from 2019,14,Rest of Central Region,16 to 20
WATERBANK AT DAKOTA,"960,000",484.38,"1,982",May-26,DAKOTA CRESCENT,Resale,Strata,45,"21,333",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,16 to 20
LE REGAL,"618,000",430.56,"1,435",May-26,GEYLANG ROAD,Resale,Strata,40,"15,450",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
PENROSE,"960,000",473.62,"2,027",May-26,SIMS DRIVE,Sub Sale,Strata,44,"21,818",-,Apartment,1,99 yrs lease commencing from 2019,14,Rest of Central Region,06 to 10
CENTRA RESIDENCE,"1,208,888","1,054.87","1,146",May-26,LORONG 7 GEYLANG,Resale,Strata,98,"12,336",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
PARK PLACE RESIDENCES AT PLQ,"2,750,000","1,367.03","2,012",May-26,PAYA LEBAR ROAD,Resale,Strata,127,"21,654",-,Apartment,1,99 yrs lease commencing from 2015,14,Rest of Central Region,01 to 05
KEMBANGAN COURT,"1,250,000",893.41,"1,399",May-26,JALAN MASJID,Resale,Strata,83,"15,060",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
SIMS URBAN OASIS,"1,350,000",667.37,"2,023",May-26,SIMS DRIVE,Resale,Strata,62,"21,774",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,16 to 20
KEMBANGAN SUITES,"750,000",419.8,"1,787",May-26,JALAN MASJID,Resale,Strata,39,"19,231",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
ASTORIA PARK,"1,420,000","1,001.05","1,419",May-26,LORONG MYDIN,Resale,Strata,93,"15,269",-,Condominium,1,99 yrs lease commencing from 1993,14,Outside Central Region,11 to 15
THE TRUMPS,"2,200,000","1,291.68","1,703",May-26,JALAN KEMBANGAN,Resale,Strata,120,"18,333",-,Condominium,1,99 yrs lease commencing from 2000,14,Outside Central Region,06 to 10
URBAN TREASURES,"850,000",452.09,"1,880",May-26,JALAN EUNOS,Resale,Strata,42,"20,238",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
EUHABITAT,"2,090,000","1,302.44","1,605",May-26,JALAN EUNOS,Resale,Strata,121,"17,273",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
STARVILLE,"1,890,000","1,216.33","1,554",May-26,LENGKONG TIGA,Resale,Strata,113,"16,726",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
PARC ESTA,"1,655,000",742.72,"2,228",May-26,SIMS AVENUE,Resale,Strata,69,"23,986",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
SIMS URBAN OASIS,"2,130,000","1,022.58","2,083",May-26,SIMS DRIVE,Resale,Strata,95,"22,421",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
URBAN TREASURES,"1,200,000",645.84,"1,858",May-26,JALAN EUNOS,Resale,Strata,60,"20,000",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
RESIDENTIAL APARTMENTS,"1,450,000","1,033.34","1,403",May-26,LORONG 25A GEYLANG,Resale,Strata,96,"15,104",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
EUHABITAT,"788,000",624.31,"1,262",May-26,JALAN EUNOS,Resale,Strata,58,"13,586",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
NOMA,"1,130,000",667.37,"1,693",May-26,GUILLEMARD ROAD,Resale,Strata,62,"18,226",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
ROYCE RESIDENCES,"630,000",419.8,"1,501",May-26,LORONG 6 GEYLANG,Resale,Strata,39,"16,154",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
BALMY COURT,"1,300,000","1,065.64","1,220",May-26,LORONG 27A GEYLANG,Resale,Strata,99,"13,131",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
RESIDENTIAL APARTMENTS,"4,320,000","2,046.24","2,111",May-26,LORONG 4 GEYLANG,Resale,Strata,190.1,"22,725",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
PARC ESTA,"995,000",452.09,"2,201",May-26,SIMS AVENUE,Resale,Strata,42,"23,690",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
SIMSVILLE,"1,396,000",968.76,"1,441",May-26,GEYLANG EAST AVENUE 2,Resale,Strata,90,"15,511",-,Condominium,1,99 yrs lease commencing from 1994,14,Rest of Central Region,06 to 10
WATERBANK AT DAKOTA,"1,870,000",882.65,"2,119",May-26,DAKOTA CRESCENT,Resale,Strata,82,"22,805",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,16 to 20
CENTRAL GROVE,"1,850,000","1,205.57","1,535",May-26,GEYLANG EAST AVENUE 1,Resale,Strata,112,"16,518",-,Condominium,1,99 yrs lease commencing from 1997,14,Rest of Central Region,11 to 15
PARK PLACE RESIDENCES AT PLQ,"1,485,000",645.84,"2,299",May-26,PAYA LEBAR ROAD,Resale,Strata,60,"24,750",-,Apartment,1,99 yrs lease commencing from 2015,14,Rest of Central Region,11 to 15
EUHABITAT,"1,568,568","1,130.22","1,388",May-26,JALAN EUNOS,Resale,Strata,105,"14,939",-,Condominium,1,99 yrs lease commencing from 2010,14,Outside Central Region,01 to 05
D'OASIA,"880,000",538.2,"1,635",May-26,LORONG MELAYU,Resale,Strata,50,"17,600",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
PARK PLACE RESIDENCES AT PLQ,"2,460,000","1,076.4","2,285",May-26,PAYA LEBAR ROAD,Resale,Strata,100,"24,600",-,Apartment,1,99 yrs lease commencing from 2015,14,Rest of Central Region,11 to 15
SIMS URBAN OASIS,"1,270,000",667.37,"1,903",May-26,SIMS DRIVE,Resale,Strata,62,"20,484",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,16 to 20
THE ANTARES,"1,430,000",850.36,"1,682",May-26,MATTAR ROAD,Resale,Strata,79,"18,101",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
RESIDENTIAL APARTMENTS,"1,600,000","1,323.97","1,208",May-26,CHANGI ROAD,Resale,Strata,123,"13,008",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
PARC ESTA,"1,668,000",742.72,"2,246",May-26,SIMS AVENUE,Resale,Strata,69,"24,174",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,01 to 05
VACANZA @ EAST,"1,230,000",807.3,"1,524",May-26,LENGKONG TUJOH,Resale,Strata,75,"16,400",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
MILLAGE,"805,000",505.91,"1,591",May-26,CHANGI ROAD,Resale,Strata,47,"17,128",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
PENROSE,"2,128,000",947.23,"2,247",May-26,SIMS DRIVE,Sub Sale,Strata,88,"24,182",-,Apartment,1,99 yrs lease commencing from 2019,14,Rest of Central Region,11 to 15
VACANZA @ EAST,"870,000",559.73,"1,554",May-26,LENGKONG TUJOH,Resale,Strata,52,"16,731",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
CENTRO MANSIONS,"1,460,000","1,194.8","1,222",May-26,LORONG 32 GEYLANG,Resale,Strata,111,"13,153",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
WATERBANK AT DAKOTA,"2,700,000","1,259.39","2,144",May-26,DAKOTA CRESCENT,Resale,Strata,117,"23,077",-,Condominium,1,99 yrs lease commencing from 2009,14,Rest of Central Region,01 to 05
VACANZA @ EAST,"1,438,800",839.59,"1,714",May-26,LENGKONG TUJOH,Resale,Strata,78,"18,446",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
ASTON MANSIONS,"1,600,000","1,227.1","1,304",May-26,LORONG 42 GEYLANG,Resale,Strata,114,"14,035",-,Apartment,1,99 yrs lease commencing from 1995,14,Rest of Central Region,06 to 10
LE REGAL,"1,028,000",990.29,"1,038",May-26,GEYLANG ROAD,Resale,Strata,92,"11,174",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
SIMS URBAN OASIS,"1,170,000",624.31,"1,874",May-26,SIMS DRIVE,Resale,Strata,58,"20,172",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,11 to 15
CASSIA VIEW,"1,900,000","1,151.75","1,650",May-26,GUILLEMARD ROAD,Resale,Strata,107,"17,757",-,Apartment,1,Freehold,14,Rest of Central Region,11 to 15
MORI,"1,298,000",710.42,"1,827",May-26,GUILLEMARD ROAD,Resale,Strata,66,"19,667",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
ASTORIA PARK,"1,190,000",850.36,"1,399",May-26,LORONG MYDIN,Resale,Strata,79,"15,063",-,Condominium,1,99 yrs lease commencing from 1993,14,Outside Central Region,06 to 10
WINDY HEIGHTS,"3,480,000","2,475.72","1,406",May-26,JALAN DAUD,Resale,Strata,230,"15,130",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
GEMS VILLE,"2,428,000","1,216.33","1,996",May-26,LORONG 13 GEYLANG,Resale,Strata,113,"21,487",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
GUILLEMARD EDGE,"950,000",861.12,"1,103",May-26,LORONG 30 GEYLANG,Resale,Strata,80,"11,875",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
ASTOR,"1,085,000",871.88,"1,244",May-26,LENGKONG EMPAT,Resale,Strata,81,"13,395",-,Apartment,1,99 yrs lease commencing from 2002,14,Outside Central Region,01 to 05
PARC ESTA,"2,300,000",914.94,"2,514",May-26,SIMS AVENUE,Resale,Strata,85,"27,059",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,06 to 10
PARC ESTA,"950,000",419.8,"2,263",May-26,SIMS AVENUE,Resale,Strata,39,"24,359",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
TROPIKA EAST,"1,718,000","1,097.93","1,565",May-26,FOO KIM LIN ROAD,Resale,Strata,102,"16,843",-,Condominium,1,Freehold,14,Outside Central Region,01 to 05
LE CRESCENDO,"2,020,000","1,173.28","1,722",Apr-26,PAYA LEBAR ROAD,Resale,Strata,109,"18,532",-,Condominium,1,Freehold,14,Rest of Central Region,06 to 10
THE LENOX,"1,610,000","1,184.04","1,360",Apr-26,CHANGI ROAD,Resale,Strata,110,"14,636",-,Apartment,1,Freehold,14,Outside Central Region,01 to 05
GRANDLINK SQUARE,"2,150,000","1,377.79","1,560",Apr-26,GUILLEMARD ROAD,Resale,Strata,128,"16,797",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
TRE RESIDENCES,"1,100,000",570.49,"1,928",Apr-26,GEYLANG EAST AVENUE 1,Resale,Strata,53,"20,755",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,11 to 15
SIMSVILLE,"1,700,000","1,237.86","1,373",Apr-26,GEYLANG EAST AVENUE 2,Resale,Strata,115,"14,783",-,Condominium,1,99 yrs lease commencing from 1994,14,Rest of Central Region,01 to 05
PARC ESTA,"1,210,000",527.44,"2,294",Apr-26,SIMS AVENUE,Resale,Strata,49,"24,694",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,11 to 15
SILVERSCAPE,"668,000",409.03,"1,633",Apr-26,LORONG 32 GEYLANG,Resale,Strata,38,"17,579",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
TRE RESIDENCES,"1,590,000",850.36,"1,870",Apr-26,GEYLANG EAST AVENUE 1,Resale,Strata,79,"20,127",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,06 to 10
URBAN TREASURES,"1,980,000",882.65,"2,243",Apr-26,JALAN EUNOS,Resale,Strata,82,"24,146",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
SIMSVILLE,"1,330,000",979.52,"1,358",Apr-26,GEYLANG EAST AVENUE 2,Resale,Strata,91,"14,615",-,Condominium,1,99 yrs lease commencing from 1994,14,Rest of Central Region,06 to 10
SILVERSCAPE,"650,000",409.03,"1,589",Apr-26,LORONG 32 GEYLANG,Resale,Strata,38,"17,105",-,Apartment,1,Freehold,14,Rest of Central Region,06 to 10
DAKOTA RESIDENCES,"3,958,000","1,894.46","2,089",Apr-26,DAKOTA CRESCENT,Resale,Strata,176,"22,489",-,Condominium,1,99 yrs lease commencing from 2007,14,Rest of Central Region,06 to 10
