lat,lon,name,mainlevel_code,type_code,zone_code,nature_code,autonomous_ind,gifted_ind,ip_ind,sap_ind,postal_code
1.355052084806503,103.8425523781361,WHITLEY SECONDARY SCHOOL,SECONDARY (S1-S5),GOVERNMENT SCHOOL,SOUTH,CO-ED SCHOOL,No,No,No,No,579747
1.433103401689676,103.7906044376122,WOODGROVE PRIMARY SCHOOL,PRIMARY,GOVERNMENT SCHOOL,NORTH,CO-ED SCHOOL,No,No,No,No,738079
1.428318281370131,103.7960475853894,WOODGROVE SECONDARY SCHOOL,SECONDARY (S1-S5),GOVERNMENT SCHOOL,NORTH,CO-ED SCHOOL,No,No,No,No,738990
1.436582707202003,103.791791282236,WOODLANDS PRIMARY SCHOOL,PRIMARY,GOVERNMENT SCHOOL,NORTH,CO-ED SCHOOL,No,No,No,No,738853
1.434851793802362,103.7974143435101,WOODLANDS RING PRIMARY SCHOOL,PRIMARY,GOVERNMENT SCHOOL,NORTH,CO-ED SCHOOL,No,No,No,No,738240
1.43070452883799,103.7776257485383,WOODLANDS RING SECONDARY SCHOOL,SECONDARY (S1-S5),GOVERNMENT SCHOOL,NORTH,CO-ED SCHOOL,No,No,No,No,739062
1.439125281413568,103.774586410437,WOODLANDS SECONDARY SCHOOL,SECONDARY (S1-S5),GOVERNMENT SCHOOL,NORTH,CO-ED SCHOOL,No,No,No,No,739111
1.35799653782465,103.8902163554591,XINGHUA PRIMARY SCHOOL,PRIMARY,GOVERNMENT SCHOOL,SOUTH,CO-ED SCHOOL,No,No,No,No,538882
1.342706396692246,103.6875884786809,XINGNAN PRIMARY SCHOOL,PRIMARY,GOVERNMENT SCHOOL,WEST,CO-ED SCHOOL,No,No,No,No,649036
1.371767983174687,103.8828099178501,XINMIN PRIMARY SCHOOL,PRIMARY,GOVERNMENT SCHOOL,NORTH,CO-ED SCHOOL,No,No,No,No,538784
1.372558847000039,103.8830516138498,XINMIN SECONDARY SCHOOL,SECONDARY (S1-S5),GOVERNMENT SCHOOL,NORTH,CO-ED SCHOOL,Yes,No,No,No,538789
1.433471860491186,103.8377553265191,XISHAN PRIMARY SCHOOL,PRIMARY,GOVERNMENT SCHOOL,NORTH,CO-ED SCHOOL,No,No,No,No,768611
1.348976808384122,103.8684671299535,YANGZHENG PRIMARY SCHOOL,PRIMARY,GOVERNMENT SCHOOL,SOUTH,CO-ED SCHOOL,No,No,No,No,556108
1.396726034971953,103.7518179929614,YEW TEE PRIMARY SCHOOL,PRIMARY,GOVERNMENT SCHOOL,WEST,CO-ED SCHOOL,No,No,No,No,689100
1.37793264345277,103.885643682171,YIO CHU KANG PRIMARY SCHOOL,PRIMARY,GOVERNMENT SCHOOL,NORTH,CO-ED SCHOOL,No,No,No,No,538720
1.377975977409265,103.8421369635195,YIO CHU KANG SECONDARY SCHOOL,SECONDARY (S1-S5),GOVERNMENT SCHOOL,SOUTH,CO-ED SCHOOL,No,No,No,No,569868
1.424266925723368,103.8300317114899,YISHUN INNOVA JUNIOR COLLEGE,JUNIOR COLLEGE,GOVERNMENT SCHOOL,NORTH,CO-ED SCHOOL,No,No,No,No,768675
1.43397617334964,103.8340507966576,YISHUN PRIMARY SCHOOL,PRIMARY,GOVERNMENT SCHOOL,NORTH,CO-ED SCHOOL,No,No,No,No,768679
1.428133242760868,103.8287643166788,YISHUN SECONDARY SCHOOL,SECONDARY (S1-S5),GOVERNMENT SCHOOL,NORTH,CO-ED SCHOOL,No,No,No,No,768516
1.432321567173857,103.8380942263609,YISHUN TOWN SECONDARY SCHOOL,SECONDARY (S1-S5),GOVERNMENT SCHOOL,NORTH,CO-ED SCHOOL,Yes,No,No,No,768610
1.333980378940721,103.9320150362959,YU NENG PRIMARY SCHOOL,PRIMARY,GOVERNMENT SCHOOL,EAST,CO-ED SCHOOL,No,No,No,No,469623
1.342006357644682,103.7208987043702,YUAN CHING SECONDARY SCHOOL,SECONDARY (S1-S5),GOVERNMENT SCHOOL,WEST,CO-ED SCHOOL,No,No,No,No,618654
1.342919816220172,103.7408611488788,YUHUA PRIMARY SCHOOL,PRIMARY,GOVERNMENT SCHOOL,WEST,CO-ED SCHOOL,No,No,No,No,609558
1.347186268769677,103.7226872358383,YUHUA SECONDARY SCHOOL,SECONDARY (S1-S5),GOVERNMENT SCHOOL,WEST,CO-ED SCHOOL,No,No,No,No,649406
1.351315698908628,103.9505510913724,YUMIN PRIMARY SCHOOL,PRIMARY,GOVERNMENT SCHOOL,EAST,CO-ED SCHOOL,No,No,No,No,529393
1.406937024581786,103.8962751495709,YUSOF ISHAK SECONDARY SCHOOL,SECONDARY (S1-S5),GOVERNMENT SCHOOL,EAST,CO-ED SCHOOL,No,No,No,No,828676
1.35713595302468,103.8901947552866,YUYING SECONDARY SCHOOL,SECONDARY (S1-S5),GOVERNMENT-AIDED SCH,SOUTH,CO-ED SCHOOL,No,No,No,No,538884
1.284211538554757,103.8259518846363,ZHANGDE PRIMARY SCHOOL,PRIMARY,GOVERNMENT SCHOOL,SOUTH,CO-ED SCHOOL,No,No,No,No,169485
1.379428736170532,103.7697031720097,ZHENGHUA PRIMARY SCHOOL,PRIMARY,GOVERNMENT SCHOOL,WEST,CO-ED SCHOOL,No,No,No,No,679002
1.388365834153536,103.7655106385263,ZHENGHUA SECONDARY SCHOOL,SECONDARY (S1-S5),GOVERNMENT SCHOOL,WEST,CO-ED SCHOOL,No,No,No,No,679962
1.360260724760189,103.8697125173825,ZHONGHUA PRIMARY SCHOOL,PRIMARY,GOVERNMENT SCHOOL,SOUTH,CO-ED SCHOOL,No,No,No,No,556095
1.348407208462093,103.869430481414,ZHONGHUA SECONDARY SCHOOL,SECONDARY (S1-S5),GOVERNMENT SCHOOL,SOUTH,CO-ED SCHOOL,Yes,No,No,No,556123
