lat,lon,name,stn_code,line,operational,network_status,planned_opening,status_as_of,network_status_source,geometry_basis,geometry_source
1.3632672644671089,103.83293672048511,Bright Hill,CR13,Cross Island Line,0,planned,2030,2026-08-08,lta_crl1_project,derived_lta_station_polygon_union_centroid,lta_train_station_mar_2026
1.3702113881849443,104.00351384805843,Aviation Park,CR2,Cross Island Line,0,planned,2030,2026-08-08,lta_crl1_project,derived_ura_station_outline_union_centroid,ura_mp2019_rail_station_sep_2025
1.37114439390361,103.97192000259376,Loyang,CR3,Cross Island Line,0,planned,2030,2026-08-08,lta_crl1_project,derived_ura_station_outline_union_centroid,ura_mp2019_rail_station_sep_2025
1.3670184950776265,103.96058066603902,Pasir Ris East,CR4,Cross Island Line,0,planned,2030,2026-08-08,lta_crl1_project,derived_ura_station_outline_union_centroid,ura_mp2019_rail_station_sep_2025
1.3729518782222085,103.94925763871005,Pasir Ris,CR5,Cross Island Line,0,planned,2030,2026-08-08,lta_crl1_project,derived_lta_station_polygon_union_centroid,lta_train_station_mar_2026
1.3694285704909677,103.93813242151005,Tampines North,CR6,Cross Island Line,0,planned,2030,2026-08-08,lta_crl1_project,derived_ura_station_outline_union_centroid,ura_mp2019_rail_station_sep_2025
1.362340217706898,103.89899601290712,Defu,CR7,Cross Island Line,0,planned,2030,2026-08-08,lta_crl1_project,derived_ura_station_outline_union_centroid,ura_mp2019_rail_station_sep_2025
1.371281174691941,103.89234753407565,Hougang,CR8,Cross Island Line,0,planned,2030,2026-08-08,lta_crl1_project,derived_lta_station_polygon_union_centroid,lta_train_station_mar_2026
1.3706026103890114,103.87379114279732,Serangoon North,CR9,Cross Island Line,0,planned,2030,2026-08-08,lta_crl1_project,derived_ura_station_outline_union_centroid,ura_mp2019_rail_station_sep_2025
1.379064076801204,103.7616847634505,Bukit Panjang,DT1,Downtown Line,1,open,,2026-08-08,lta_system_map_jul_2026,derived_lta_station_polygon_union_centroid,lta_train_station_mar_2026
1.319665648573752,103.82575182379132,Stevens,DT10,Downtown Line,1,open,,2026-08-08,lta_system_map_jul_2026,derived_lta_station_polygon_union_centroid,lta_train_station_mar_2026
1.3129583848425352,103.83803849488095,Newton,DT11,Downtown Line,1,open,,2026-08-08,lta_system_map_jul_2026,derived_lta_station_polygon_union_centroid,lta_train_station_mar_2026
1.3071606312976864,103.84930972983781,Little India,DT12,Downtown Line,1,open,,2026-08-08,lta_system_map_jul_2026,derived_lta_station_polygon_union_centroid,lta_train_station_mar_2026
1.3039275594307014,103.85243888424918,Rochor,DT13,Downtown Line,1,open,,2026-08-08,lta_system_map_jul_2026,derived_lta_station_polygon_union_centroid,lta_train_station_mar_2026
1.300130337617512,103.85628181256011,Bugis,DT14,Downtown Line,1,open,,2026-08-08,lta_system_map_jul_2026,derived_lta_station_polygon_union_centroid,lta_train_station_mar_2026
1.2931585031785204,103.86096253619196,Promenade,DT15,Downtown Line,1,open,,2026-08-08,lta_system_map_jul_2026,derived_lta_station_polygon_union_centroid,lta_train_station_mar_2026
1.2818719112921144,103.85907645389945,Bayfront,DT16,Downtown Line,1,open,,2026-08-08,lta_system_map_jul_2026,derived_lta_station_polygon_union_centroid,lta_train_station_mar_2026
1.2794414873782018,103.85285112534702,Downtown,DT17,Downtown Line,1,open,,2026-08-08,lta_system_map_jul_2026,derived_lta_station_polygon_union_centroid,lta_train_station_mar_2026
1.2822805842997462,103.848312848472,Telok Ayer,DT18,Downtown Line,1,open,,2026-08-08,lta_system_map_jul_2026,derived_lta_station_polygon_union_centroid,lta_train_station_mar_2026
1.2844473786444484,103.84393203026923,Chinatown,DT19,Downtown Line,1,open,,2026-08-08,lta_system_map_jul_2026,derived_lta_station_polygon_union_centroid,lta_train_station_mar_2026
1.3693615843249332,103.76469719053986,Cashew,DT2,Downtown Line,1,open,,2026-08-08,lta_system_map_jul_2026,derived_lta_station_polygon_union_centroid,lta_train_station_mar_2026
1.2924715941138984,103.84432545085234,Fort Canning,DT20,Downtown Line,1,open,,2026-08-08,lta_system_map_jul_2026,derived_lta_station_polygon_union_centroid,lta_train_station_mar_2026
1.2987271895608459,103.85024488980041,Bencoolen,DT21,Downtown Line,1,open,,2026-08-08,lta_system_map_jul_2026,derived_lta_station_polygon_union_centroid,lta_train_station_mar_2026
1.3053804831214166,103.85543504033971,Jalan Besar,DT22,Downtown Line,1,open,,2026-08-08,lta_system_map_jul_2026,derived_lta_station_polygon_union_centroid,lta_train_station_mar_2026
